항목,내용
한글명,ACE 일본Nikkei225(H)
영문명,ACE Japan Nikkei225(H)
표준코드,KR7238720007
종목코드,238720
상장일,2016-03-03
펀드형태,수익증권형
기초지수명,Nikkei 225
추적배수,일반 (1)
자산운용사,한국투자신탁운용
지정참가회사(AP),"한국투자증권(주), 대우증권(주)"
총보수(%),0.3
회계기간,"매년 1월 1일부터 12월 31일까지 (단, 최초 회계기간은 최초 설정일로부터 2016년 12월 31일까지)"
과세유형,배당소득세(해외주식투자전용ETF)
분배금 지급일,투자신탁회계기간종료일 (회계기간 종료일이 영업일이 아닌 경우 회계기간 종료일의 직전 영업일)
홈페이지,http://www.kindexetf.com/
http://www.kindexetf.com/,http://www.kindexetf.com/
기초 시장,(해외) (아시아) (일본)
기초 자산,(주식) (시장대표) / (-) (-) / (-)
기본 정보,"· 이 투자신탁은 일본시장 대표지수인 “Nikkei225 지수” 일간 변동률을 추종하는 것을 목표로 합니다. · 일본 니혼게이자이(Nikkei Inc.)에서 발표하는 Nikkei225 지수는 일본 동경증권거래소 1부 시장 상장 종목 중 유동성이 높은 종목을 대상으로 섹터 요건, 시장대표성 요건을 충족한 225종목으로 구성되었으며, 1975년 9월 7일 발표, 1949년 5월 16일을 176.21pt를 기준으로 산출되었습니다. · 본 투자신탁은 환헤지형 상품으로, 상대국의 환율 변동 노출을 최소화하는 환헷지 전략을 실시합니다."
투자유의사항,"· 해외 특정국가(일본)의 주식 및 주가지수선물에 주로 투자하기 때문에 특정국가(일본)의 시장, 정치 및 경제상황 등에 따른 위험에 더 많이 노출되어 있습니다. · 이 투자신탁의 수익률은 다양한 이유(투자신탁 운용과 관련된 제반 비용, 현금배당, 구성종목의 미편입/교체/비중변경/부도)로 기초지수인 “Nikkei225 지수”의 수익률과 괴리(추적오차)가 발생할 수 있습니다. 이 경우 자산운용회사는 추적오차를 최소화하기 위하여 투자신탁 관련비용의 최소화, 추적오차를 감안한 편입 종목수 조정 등의 보완방안을 실행할 예정이나, 불가피하게 최소한의 추적오차가 발생할 가능성이 있음을 유의하셔야 합니다. · 이 투자신탁은 해외투자에 따른 환헤지전략을 수행하고 있습니다. 그러나 환헤지전략의 수행에도 불구하고 급격한 환율변동에 따라 외화손실이 발생할 수 있습니다. · 상품에 대한 자세한 내용은 자산운용사 홈페이지(http://www.kindexetf.com/) 또는 금융감독원 전자공시시스템의 투자설명서를 통해 확인하시기 바랍니다."
