항목,내용
한글명,파워 200
영문명,POWER K200
표준코드,KR7152870002
종목코드,152870
상장일,2012-02-13
펀드형태,수익증권형
기초지수명,코스피 200
추적배수,일반 (1)
자산운용사,교보악사자산운용
지정참가회사(AP),
총보수(%),0.145
회계기간,매년 1월 1일부터 12월 31일까지.
과세유형,비과세
분배금 지급일,"매 1, 4, 7, 10월의 마지막 영업일 및 회계기간 종료일(종료일이 영업일이 아닌 경우 종료일의 직전 영업일)"
홈페이지,http://www.kyoboaxa-im.co.kr
http://www.kyoboaxa-im.co.kr,http://www.kyoboaxa-im.co.kr
기초 시장,(국내) (코스피) (-)
기초 자산,(주식) (시장대표) / (-) (-) / (-)
기본 정보,"1좌당 순자산가치의 변동률을 기초지수인 KOSPI 200 지수의 변동률과 유사하도록 투자신탁재산을 운용하는 것을 목표로 합니다. KOSPI 200은 주가지수선물 및 주가지수옵션의 거래대상으로 개발된 주가지수로서, 선물 및 옵션거래에 적합하도록 유가증권시장에 상장된 전체 종목 중에서 시장대표성, 업종대표성 및 유동성 등을 감안하여 선정된 200종목을 구성종목으로 합니다. 이 투자신탁은 기초지수인 KOSPI200을 구성하고 있는 종목에 주로 투자하는 것을 원칙으로 합니다. KOSPI200 지수를 구성하는 종목 중 시가총액, 변동성, 유동성 등을 고려하여 구성하며, 추적오차를 최소화하는 것을 기본 원칙으로 하며, 구성종목 중에서 부도 리스크에 노출된 종목은 제외합니다. 또한, KOSPI200 지수의 구성종목에 변경이 있을 경우에는 시장충격을 줄여주기 위하여 지수에 포함되지 않은 종목에 사전적으로 투자 가능합니다."
투자유의사항,"파워K200 ETF는 기초지수와 유사한 수익률 실현을 그 투자목적으로 하고 있으나, 투자신탁보수 및 위탁매매수수료 등 관련 비용의 비출 등 현실적 제한으로 인하여 추적오차가 발생할 수 있습니다. 또한 이 투자신탁은 시장(비교지수) 수익률 달성을 목표로 하기 때문에 시장(비교지수) 수익률 하락에 직접적으로 영향을 받습니다. 즉, 시장수익률 하락시 수익률하락 방어를 목적으로 하는 포트폴리오 조정 등 별도의 노력을 수행하지 않습니다. 관련규정에서 정하는 한도를 초과하여 이 투자신탁에 추적오차가 발생하고 동 추적오차가 일정기간 이상 지속되는 경우, 지수 산정을 할 수 없는 경우, 기타 상장폐지 기준에 해당하거나 공익과 투자자 보호를 위하여 증권시장이 상장폐지가 필요하다고 인정하는 경우 상장폐지될 수 있습니다. 상품에 대한 자세한 내용은 자산운용사 홈페이지(http://www.kyoboaxa-im.co.kr) 또는 금융감독원 전자공시시스템의 투자설명서를 통해 확인하시기 바랍니다."
