항목,내용
한글명,PLUS ESG성장주액티브
영문명,PLUS ESG Growth Active
표준코드,KR7395760002
종목코드,395760
상장일,2021-07-30
펀드형태,수익증권형
기초지수명,FnGuide 한화 ESG Growth 지수
추적배수,일반 (1)
자산운용사,한화자산운용
지정참가회사(AP),"SK증권, 키움증권, KB증권"
총보수(%),0.105
회계기간,"최초 회계기간 : 최초설정일로부터 2021년 12월 31일까지, 이후 회계기간 경과 후의 회계기간 : 2022년 1월 1일부터 매 1년간"
과세유형,배당소득세(보유기간과세)
분배금 지급일,"1, 4, 7, 10월의 마지막 영업일 및 회계기간 종료일"
홈페이지,http://www.arirangetf.com/
http://www.arirangetf.com/,http://www.arirangetf.com/
기초 시장,(국내) (코스피+코스닥) (-)
기초 자산,(주식) (전략) / (-) (전략테마) / (-)
기본 정보,"- 이 투자신탁은 국내 주식을 법 시행령 제94조제2항제4호에서 규정하는 주된 투자대상자산으로 하며, FnGuide에서 산출ㆍ발표하는 “FnGuide 한화 ESG Growth 지수”를 비교지수로 하여 비교지수 대비 초과성과를 목표로 투자신탁재산을 운용함을 목적으로 합니다. - “FnGuide 한화 ESG Growth 지수”는 코스피 전종목과 코스닥 대형주(시가총액 기준 상위 100개 종목)를 기초 유니버스로 하며 Transfer Coefficient 최적화 기법을 이용하여 한화자산운용에서 산출하는 ESG 스코어의 비중합이 BM비중(기초 유니버스에 포함되는 개별 종목의 시가총액 비중)을 고려한 ESG 스코어의 합 대비 5% 이상이 되도록 하면서 Growth 스코어와의 Correlation을 최대로 하는 Active Weight을 산출하고 이를 통해 최종비중을 결정합니다. 단, 최종비중이 0.05% 미만인 종목은 편입하지 않으며 시장시가총액의 10%를 초과하는 종목과 10%를 초과하지 않는 종목에 대해 각각 비중상한제한(CAP) 25%와 8.5%를 적용합니다. 정기변경은 매년 2회, 7, 12월 선물옵션 만기일(D-2)을 포함하여 3영업일째 되는 날(D) 개편을 수행합니다. - 이 투자신탁은 자산총액의 70% 이상을 비교지수 수익률을 추종하는 패시브 전략을 사용하여 운용하고, 30% 이하를 액티브 포트폴리오를 구성하여 투자합니다. - 액티브 포트폴리오는 “ESG + 팩터분석 + 펀더멘털 분석”에 따른 종합 스코어링을 바탕으로 다른 종목 대비 초과 성과를 올릴 가능성이 높은 성장주를 선별합니다. 특히, ESG 스코어의 각 항목 별 스코어[E(환경), S(사회), G(지배구조)] 중 기업이 처한 대내외 환경 변화에 대한 대응을 확인할 수 있는 E(환경) 스코어에 중점을 두며, Positive Screening을 통해 종목을 선별합니다."
