항목,내용
한글명,PLUS 우량회사채50
영문명,PLUS CREDIT BOND50
표준코드,KR7239660004
종목코드,239660
상장일,2016-03-22
펀드형태,수익증권형
기초지수명,KOBI Half Credit Index(총수익)
추적배수,일반 (1)
자산운용사,한화자산운용
지정참가회사(AP),"대신증권, KB투자증권, 유진투자증권"
총보수(%),0.135
회계기간,"매년 1월1일부터 12월31일까지(단, 최초회계기간은 최초 설정일로부터 2016.12.31까지)"
과세유형,배당소득세(보유기간과세)
분배금 지급일,회계기간 종료일
홈페이지,http://www.arirangetf.com
http://www.arirangetf.com,http://www.arirangetf.com
기초 시장,(국내) (주식외) (-)
기초 자산,(채권) (회사채) / (국공채) (-) / (-)
기본 정보,"- 이 투자신탁은 국내 채권을 주된 투자대상자산으로 하고, 수익증권 1좌당 순자산가치의 변동률을 KIS채권평가㈜에서 산출하여 공표하는 추적대상지수인 KOBI Half Credit Index(총수익)의 변동률과 유사하도록 운용함을 목적으로 합니다. - “KOBI Half Credit Index”는 KIS채권평가㈜에서 산출하는 채권 지수로, 국내 크레딧 채권 중 신용등급 AA-~AAA급에 한정하여 안정성과 수익성을 동시에 갖추면서 국공채 채권을 편입시켜 유동성을 보완하는 실시간 채권 지수입니다. 채권의 발행잔액, 회전율, 듀레이션, 경과연수, 잔존만기, 발행사 비중 등의 종목 추출 원칙을 기준으로 종목을 선정합니다."
투자유의사항,"- 이 투자신탁은 집합투자기구의 운용실적에 따라 손익이 결정되는 실적배당상품으로 예금자보호법에 따라 예금보험공사가 보호하지 아니하며 원본을 보장하지 않습니다. 따라서 투자원본의 전부 또는 일부에 대한 손실의 위험이 존재하며 투자금액의 손실 내지 감소의 위험은 전적으로 투자자가 부담하며, 집합투자업자나 판매회사 등 어떤 당사자도 투자손실에 대하여 책임을 지지 아니합니다. - 이 투자신탁은 추적대상 지수와 동일한 수익률을 실현함을 그 투자목적으로 하고 있으나, 일시적인 가격 변동, 투자신탁보수, 위탁매매수수료, 지수 사용료, 상장수수료 등 관련 비용의 지출 등 현실적 제한으로 인하여 추적대상 지수와 동일한 수익률이 실현되지 아니할 가능성이 있습니다. - 개인투자자는 보유 ETF를 거래소에서 매도하는 방법으로만 현금화가 가능하므로 보유수익증권을 판매회사 또는 지정참가회사에 환매 신청할 수 없으며, 거래소의 거래 상황에 따라 동 ETF의 순자산가치와 거래가격이 다르게 형성될 수 있습니다. - 관련 규정에서 정하는 한도를 초과하여 추적오차가 발생하고 이것이 일정기간 이상 지속되는 경우, 기초지수를 산정할 수 없거나 이용할 수 없게 되는 경우, 기타 유가증권시장 상장규정에 따라 상장폐지가 필요하다고 인정되는 경우 상장이 폐지될 수 있습니다. - 투자 의사를 결정하기 전에 반드시 자산운용사 홈페이지(http://www.arirangetf.com/) 또는 금융감독원 전자공시시스템의 투자설명서를 읽어 보시기 바랍니다."
