항목,내용
한글명,TIGER 코리아밸류업
영문명,TIGER KOREA VALUE-UP
표준코드,KR7496080003
종목코드,496080
상장일,2024-11-04
펀드형태,수익증권형
기초지수명,코리아 밸류업 지수
추적배수,일반 (1)
자산운용사,미래에셋자산운용(주)
지정참가회사(AP),"미래, 키움, 메리츠, 한국, LS, IBK, BNK, DB, KB, NH, SK, IM, 대신, 유진, 현대차, 신영, 다올, 한화, 삼성"
총보수(%),0.008
회계기간,"매년 1월 1일부터 12월 31일까지. 단, 최초 회계기간은 최초설정일로부터 당해연도 12월 31일까지"
과세유형,비과세
분배금 지급일,"매월 마지막 영업일(다만, 회계기간 종료일이 영업일이 아닌 경우 그 직전 영업일)"
홈페이지,http://www.tigeretf.com
http://www.tigeretf.com,http://www.tigeretf.com
기초 시장,(국내) (코스피+코스닥) (-)
기초 자산,(주식) (시장대표) / (-) (-) / (-)
기본 정보,"- 이 ETF는 국내에 상장된 주식을 주된 투자대상자산으로 하며, “코리아 밸류업 지수(Price Return)”의 수익률 추종을 목적으로 하는 ETF입니다. - “코리아 밸류업 지수(Price Return)”는 코스피지수 및 코스닥지수 구성종목 중 시장대표성(일평균시가총액), 유동성(일평균거래대금), 수익성(당기순이익), 주주환원(배당, 자사주소각), 시장평가(PBR), 자본효율성(ROE) 등 질적 요건을 고려하여 선정된 100종목으로 구성된 지수입니다."
투자유의사항,"- 이 ETF의 수익률은 보수 또는 비용 등 이 ETF의 순자산가치에 부의 영향을 미치는 다양한 이유로 인하여 기초지수 수익률과 괴리(추적오차)가 발생할 수 있습니다. - 개인투자자는 보유 ETF를 거래소에서 매도하는 방법으로만 현금화가 가능하므로 보유수익증권을 판매회사 또는 지정참가회사에 환매 신청할 수 없으며, 거래소의 거래 상황에 따라 동 ETF의 순자산가치와 거래가격이 다르게 형성될 수 있습니다. - 상품에 대한 자세한 내용은 집합투자업자 인터넷 홈페이지(http://www.tigeretf.com) 또는 금융감독원 전자공시시스템의 투자설명서를 통해 확인하시기 바랍니다."
