항목,내용
한글명,KODEX 코스닥150레버리지
영문명,KODEX KOSDAQ150 LEVERAGE
표준코드,KR7233740000
종목코드,233740
상장일,2015-12-17
펀드형태,수익증권형
기초지수명,코스닥 150 레버리지지수
추적배수,2X 레버리지 (2)
자산운용사,삼성자산운용(주)
지정참가회사(AP),"대신증권, 메리츠종금증권, 신한금융투자, 유진투자증권, 키움증권, 하이투자증권, 현대증권, KDB대우증권, KB투자증권, NH투자증권, SK증권"
총보수(%),0.6
회계기간,"매년 1월 1일부터 12월 31일까지. 단, 최초 회계기간은 최초 설정일로부터 2015년 12월 31일까지"
과세유형,배당소득세(보유기간과세)
분배금 지급일,투자신탁회계기간종료일(회계기간 종료일이 영업일이 아닌 경우 회계기간 종료일의 직전 영업일)
홈페이지,www.kodex.com
www.kodex.com,www.kodex.com
기초 시장,(국내) (코스닥) (-)
기초 자산,(주식) (시장대표) / (-) (-) / (-)
기본 정보,"- 이 투자신탁은 1좌당 순자산가치의 일간변동률을 기초지수 일간변동률의 양(陽) 2배수에 연동하도록 하는 투자목적을 달성하기 위하여 코스닥150지수 구성종목, 코스닥150지수를 기초지수로 하는 집합투자증권 및 코스닥150지수 관련 파생상품 등으로 포트폴리오를 구성할 예정입니다. 다만, 필요에 따라서 기초지수의 구성종목 중에서 부도 가능성, 유동성 등을 감안하여 투자대상 종목군을 구성하고, 기초지수의 일간변동률 양(陽)의 2배수에 연동하는 포트폴리오 구성에 적합한 종목과 비중을 결정하는 표본추출(Sampling) 방식을 병행할 수 있습니다. 또한, 증권의 차입 및 환매조건부증권의 매도 등 기타 효율적인 방법을 활용하여 투자목적을 달성할 예정입니다. - 코스닥150지수는 코스닥 시장 상장종목 중 시가총액, 유동성, 업종분포 등을 고려하여 선정한 150종목을 구성종목으로 하여 개별 종목의 유동주식수를 감안한 유동시가총액가중방식으로 산출한 지수입니다."
투자유의사항,"- 이 투자신탁은 주식, 집합투자증권, 환매조건부 매도, 증권의 차입 및 파생상품 등을 활용하여 순자산보다 더 큰 주식투자비중을 유지하는 투자신탁으로 코스닥150지수의 변동에 따라 그 투자성과가 더 큰 폭으로 변동하는 특성을 가지고 있습니다. 그러므로, 코스닥150지수가 지속적으로 하락할 경우에는 더 큰 손실을 볼 수 있고 코스닥150지수가 큰 폭의 변동성을 보이면서 움직이는 경우에는 지수의 성과조차 추적하지 못 할 수 있습니다. 또한, 파생상품을 이용하여 레버리지 투자를 완성하므로 파생상품의 내재변동성 및 민감도에 따라 다른 수익이 실현될 수도 있으며 투자한 파생상품과 관련 증권 또는 지수 등과 불완전 상관관계로 손실이 발생할 수 있습니다. 아울러, 코스닥150지수의 기대수익과 변동성 등의 시장상황에 대한 이해와 재무적인 사전지식에 기반하여 투자를 결정하여야 하며 이런 사전적인 검토에도 불구하고 기대와는 다른 수익을 실현할 수 있습니다. - 이 투자신탁은 파생상품을 활용하여 코스닥150지수 일간변동률의 양(陽)의 2배를 일간단위로만 추구(상승할 경우에도 2배, 하락할 경우에도 2배를 추구)하는 투자신탁으로 투자기간, 시장평균성과, 변동성, 왜도 및 첨도 등에 따라서 투자자는 결과적으로 양(陽)의 2배를 확보하지 못하고, 경우에 따라서는 지수의 성과에 크게 미치지 못하는 결과를 맞을 수 있습니다. - 이 투자신탁은 코스닥150지수를 기초지수로 하여 1좌당 순자산가치의 일간변동률을 기초지수의 일간변동률의 양(陽)의 2배수로 연동하여 투자신탁재산을 운용함을 그 운용목적으로 합니다. 이는 일간단위로 기초지수가 오를 경우에도 양(陽)의 2배수를 추구하고 떨어질 때에도 양(陽)의 2배수를 추구하는 것이므로 투자기간 전체에 대해서 누적하여 양(陽)의 2배수를 추구할 수 있다는 것을 의미하지 않습니다. - 이 투자신탁은 한국거래소에 상장되어 거래되며 시장가격으로 유통시장을 통해 매매됩니다. 이 투자신탁의 시장 가격은 순자산가치(NAV) 및 유통시장의 수요와 공급에 따라 변동됩니다. 따라서, 이 투자신탁의 시장가격은 이 투자신탁에 수요와 공급으로 인해 NAV보다 높게 또는 낮게 형성될 수 있습니다. - 이 투자신탁은 코스닥150지수를 기초지수로 하여 1좌당 순자산가치의 일간변동률을 기초지수 일간변동률의 양(陽)의2배수로 연동하는 것을 목적으로 하며, 그 목적을 달성하기 위하여 주식, 코스닥150지수를 기초지수로 하는 집합투자증권, 주가지수선물의 매수 등을 이용할 계획입니다. 다만, 선물은 현물과는 달리 만기일이 있기 때문에 차기(次期) 선물로 재투자하여야 하는데 재투자가격이 만기일의 만기상환금액과 일치하지 않을 위험(이를 롤오버[Roll over]위험이라 합니다)이 발생할 수 있습니다. 이러한 이유 등으로 투자목적이 달성되지 아니할 위험이 있습니다. - 이 투자신탁은 주식, 코스닥150지수를 기초지수로 하는 집합투자증권, 코스닥150지수 관련 파생상품 및 현금성 자산 등으로 포트폴리오를 구성할 예정이며 증권의 차입 및 환매조건부 매도 등 기타 효율적인 방법을 통하여 레버리지전략을 달성할 예정입니다. 다만, 급격한 시장 변동, 자금시장의 유동성 악화 및 기타 레버리지전략을 수행할 수 없는 다양한 상황이 도래하는 경우 투자목적을 달성하지 못할 수 있습니다. - 이 투자신탁은 환매조건부 매도를 통한 레버리지 전략을 추구하므로 환매조건부 매도가 불가능한 경우 투자전략의 지속적인 수행이 불가능해질 수 있으므로 이로 인해 보유 증권 매도에 따른 손실이 발생할 수 있으며 투자신탁이 해지될 수도 있습니다."
