항목,내용
한글명,TIGER KTOP30
영문명,TIGER KTOP30
표준코드,KR7228820007
종목코드,228820
상장일,2015-10-14
펀드형태,수익증권형
기초지수명,KTOP 30
추적배수,일반 (1)
자산운용사,미래에셋자산운용(주)
지정참가회사(AP),"미래에셋, 하나금융투자, 한국투자, 현대, SK증권"
총보수(%),0.21
회계기간,"매년 1월 1일부터 12월 31일까지. 단, 최초 회계기간은 최초 설정일로부터 2015년 12월 31일까지"
과세유형,비과세
분배금 지급일,"매 1월, 4월 7월, 10월의 마지막 영업일 및 회계기간 종료일(다만, 회계기간 종료일이 영업일이 아닌 경우 그 직전 영업일)"
홈페이지,http://www.tigeretf.com
http://www.tigeretf.com,http://www.tigeretf.com
기초 시장,(국내) (코스피+코스닥) (-)
기초 자산,(주식) (시장대표) / (-) (-) / (-)
기본 정보,"이 ETF는 국내 주식을 주된 투자대상자산으로 하며, ""KTOP 30 지수"" 수익률 추종을 목적으로 합니다.  한국거래소가 발표하는 “KTOP 30 지수”는 유가증권시장 및 코스닥시장에 상장된 종목 중, 경제대표성/시장대표성/투자자접근성/지속성장성/지수영향도 5개 부문별 심사결과를 지수 산출기관 내부 심의에서 종합적으로 판단하여 선정하며, 특정 섹터에 편중되지 않도록 섹터별 균형을 고려하여 선정된 30종목으로 구성됩니다."
투자유의사항,"이 ETF의 수익률은 보수 또는 비용 등 이 ETF의 순자산가치에 부의 영향을 미치는 다양한 이유로 인하여 기초지수 수익률과 괴리(추적오차)가 발생할 수 있습니다.  개인투자자는 보유 ETF를 거래소에서 매도하는 방법으로만 현금화가 가능하므로 보유수익증권을 판매회사 또는 지정참가회사에 환매 신청할 수 없으며, 거래소의 거래 상황에 따라 동 ETF의 순자산가치와 거래가격이 다르게 형성될 수 있습니다.  상품에 대한 자세한 내용은 집합투자업자 인터넷 홈페이지(http://www.tigeretf.com) 또는 금융감독원 전자공시시스템의 투자설명서를 통해 확인하시기 바랍니다."
