항목,내용
한글명,ACE 미국WideMoat동일가중
영문명,ACE US Wide Moat
표준코드,KR7309230001
종목코드,309230
상장일,2018-10-25
펀드형태,수익증권형
기초지수명,MorningStar Wide Moat Focus Index
추적배수,일반 (1)
자산운용사,한국투자신탁운용
지정참가회사(AP),신한금융투자
총보수(%),0.4
회계기간,"매년 1월 1일부터 12월 31일까지. 단, 최초 회계기간은 최초설정일로부터 당해연도 12월31일까지,"
과세유형,배당소득세(보유기간과세)
분배금 지급일,"매 1월, 4월, 7월, 10월의 마지막 영업일 및 회계기간 종료일. 다만, 회계기간 종료일이 영업일이 아닌 경우 그 직전 영업일"
홈페이지,http://www.kindexetf.com/
http://www.kindexetf.com/,http://www.kindexetf.com/
기초 시장,(해외) (북미) (미국)
기초 자산,(주식) (전략) / (-) (가치) / (-)
기본 정보,"· 이 투자신탁은 모닝스타가 발표하는“Morningstar Wide Moat Focus Index”를 기초지수로 하여 1좌당 순자산가치의 변동률을 기초지수와 유사하도록 투자신탁재산을 운용함을 목적으로 합니다. · 모닝스타가 발표하는 Morningstar Wide Moat Focus Index는 미국시장 상장기업 중 장기 경쟁우위를 지니고, 내재가치 대비 저평가된 종목으로 구성되었으며 2007년 10월 17일을 1000pt 기준으로 2002년 9월 30일부터 발표한 지수입니다."
투자유의사항,"· 해외 특정국가(미국)의 주식에 주로 투자하기 때문에 특정국가(미국)의 시장, 정치 및 경제상황 등에 따른 위험에 더 많이 노출되어 있습니다. · 이 투자신탁의 수익률은 다양한 이유(투자신탁 운용과 관련된 제반 비용, 현금배당, 구성종목의 교체/비중변경/부도)로 기초지수인“Morningstar Wide Moat Focus Index”의 수익률과 괴리(추적오차)가 발생할 수 있습니다. 이 경우 자산운용회사는 추적오차를 최소화하기 위하여 투자신탁 관련비용의 최소화, 추적오차를 감안한 편입 종목수 조정 등의 보완방안을 실행할 예정이나, 불가피하게 최소한의 추적오차가 발생할 가능성이 있음을 유의하셔야 합니다. · 이 투자신탁은 Morningstar Wide Moat Focus Price return Index를 기초지수로 하며, 기초자산 관련 배당금이 포함되지 않은 지수임에 유의하시기 바랍니다. · 상품에 대한 자세한 내용은 자산운용사 홈페이지(http://www.kindexetf.com/) 또는 금융감독원 전자공시시스템의 투자설명서를 통해 확인하시기 바랍니다."
