항목,내용
한글명,RISE 삼성그룹Top3채권혼합
영문명,RISE Samsung Group Top3 Equity&K-Bond
표준코드,KR7448630004
종목코드,448630
상장일,2022-11-29
펀드형태,수익증권형
기초지수명,Bloomberg Blended Samsung Group Fixed Top 3 Equity and Korean Bond Index
추적배수,일반 (1)
자산운용사,케이비자산운용(주)
지정참가회사(AP),"KB증권, 신영증권"
총보수(%),0.2
회계기간,(1) 최초 회계기간: 최초설정일로부터 당해연도 12월 31일까지 (2) 최초 회계기간 이후: 매 1년간
과세유형,배당소득세(보유기간과세)
분배금 지급일,"1월, 4월, 7월, 10월 마지막 영업일 및 회계기간 종료일(회계기간 종료일이 영업일이 아닌 경우 그 직전 영업일)"
홈페이지,http://www.kbstaretf.com
http://www.kbstaretf.com,http://www.kbstaretf.com
기초 시장,(국내) (주식혼합) (-)
기초 자산,(혼합자산) (주식+채권) / (-) (-) / (-)
기본 정보,"이 투자신탁은 Bloomberg Index Services가 산출 및 발표하는 “Bloomberg Blended Samsung Group Fixed Top 3 Equity and Korean Bond Index”를 추적대상지수로 하여 1좌당 순자산가치의 변동률을 추적대상지수의 변동률과 유사하도록 투자신탁재산을 운용하는 것을 목적으로 합니다.  동 지수는 국내 대표 그룹인 삼성그룹 내에서 핵심산업 우량주인 ‘삼성전자’, ‘삼성바이오로직스’, 삼성SDI’ 비중 40% 및 3년 국채선물 성과를 추종하는 ‘KIS 3년 국채선물 헤지지수’ 비중 60%로 혼합하여 구성된 채권혼합지수입니다.  ETF의 설정단위는 100,000좌이며, 현물/현금설정 혼합(주식부문 현물설정, 채권부문 현금설정)방식으로 이루어집니다. 한국거래소를 통하여 매매하는 경우에는 1주 단위로 거래할 수 있습니다."
투자유의사항,"주식 및 채권에 대부분 투자함으로써 증권의 가격변동에 따른 위험에 노출됩니다. 기초지수와 동일한 수익률을 실현함을 목적으로 하고 있으나, 비용의 지출 등의 이유로 기초지수와 동일한 수익률이 실현되지 아니할 가능성이 있습니다.  관련 규정에서 정하는 한도를 초과하여 추적오차가 발생하 고 이것이 일정기간 이상 지속되는 경우, 기초지수를 산정할 수 없거나 이용할 수 없게 되는 경우, 기타 유가증권시장 상 장규정 제 116조 상장폐지 기준에 해당하거나 공익과 투자 자 보호를 위하여 증권시장이 이 투자신탁의 수익증권 폐지 가 필요하다고 인정하는 경우 상장이 폐지될 수 있습니다. 상품에 대한 자세한 내용은 자산운용사 홈페이지 (http://www.kstaretf.com) 또는 금융감독원 전자공시시스템 의 투자설명서를 통해 확인하시기 바랍니다."
