항목,내용
한글명,KODEX 미국AI테크TOP10
영문명,KODEX US AI TECH TOP10
표준코드,KR7485540009
종목코드,485540
상장일,2024-06-25
펀드형태,수익증권형
기초지수명,KEDI 미국AI테크 TOP10 지수(PR)
추적배수,일반 (1)
자산운용사,삼성자산운용(주)
지정참가회사(AP),"키움증권, 메리츠증권, NH투자증권, 한국에스지증권, 미래에셋증권, 삼성증권, 신한투자증권, 하나증권, 한국투자증권"
총보수(%),0.3
회계기간,"매년 1월 1일부터 12월 31일까지. 단, 최초 회계기간은 최초설정일로부터 당해연도 12월 31일까지"
과세유형,배당소득세(보유기간과세)
분배금 지급일,"매 1,4,7,10월의 마지막 영업일 및 회계기간 종료일지급기준일(다만, 회계기간 종료일이 영업일이 아닌 경우 그 직전 영업일)"
홈페이지,http://www.kodex.com/
http://www.kodex.com/,http://www.kodex.com/
기초 시장,(해외) (북미) (미국)
기초 자산,(주식) (업종섹터) / (-) (업종테마) / (-)
기본 정보,"이 투자신탁은 KEDI에서 발표하는 KEDI 미국AI테크TOP10 지수(Price Return)를 기초지수로 하여 1좌당 순자산가치의 변동률이 기초지수의 변동률과 유사하도록 투자신탁재산을 운용할 계획입니다. ※ 그러나 상기의 투자목적이 반드시 달성된다는 보장은 없으며, 집합투자업자, 신탁업자, 판매회사 등 이 투자신탁과 관련된 어떠한 당사자도 투자원금의 보장 또는 투자목적의 달성을 보장하지 아니합니다."
투자유의사항,"시장위험 및 개별위험 투자신탁재산을 미국 주식에 주로 투자함으로써 증권의 가격 변동, 이자율 등 기타 거시경제지표의 변화 등에 따른 위험에 노출됩니다. 또한, 투자신탁재산의 가치는 투자대상종목 발행회사의 영업환경, 재무상황 및 신용상태의 악화에 따라 급격히 변동될 수 있습니다. 주식 등 가격변동 위험 이 투자신탁은 미국 주식시장에 상장되어 거래되는 주식 등에 주로 투자하기 때문에 동 주식의 가격변동으로 인한 손실위험에 노출됩니다. 또한, 투자신탁 재산의 가치는 투자대상종목 발행회사의 영업환경, 재무상황 및 신용상태의 악화에 따라 급격히 변동될 수 있습니다. 거래상대방 및 신용위험 보유하고 있는 증권 및 단기금융상품 등을 발행한 회사가 신용등급의 하락 또는 부도 등과 같은 신용사건에 노출되는 경우 그 증권 및 단기금융상품 등의 가치가 하락할 수 있습니다. 환율변동위험 이 투자신탁은 해외투자로 인한 환율변동 위험에 대해 환율변동위험 제거를 위한 환헷지 전략은 실시하지 않을 계획이므로 추적 대상지수 구성 종목의 변동뿐만 아니라 각 국 통화 대비 원화환율의 변동에 의해서도 신탁재산의 가치가 변동됩니다. 특정국가 집중투자위험 이 투자신탁은 해외특정국가(미국)의 주식 등에 주로 투자하기 때문에 특정국가의 시장, 정치 및 경제상황 등에 따른 위험에 더 많이 노출이 되어 있으며, 이는 일반적으로 해외주식시장 전체에 투자하는 글로벌 주식형 투자신탁보다 더 높은 위험을 부담할 가능성이 높습니다. ETF 거래가격과 순자산가치(NAV)와의 괴리 위험 한국거래소에 상장되어 있는 ETF의 경우 경쟁매매를 통해 ETF의 거래가격이 결정되기 때문에 1좌당 거래가격이 1좌당 NAV에 비해 높거나 낮은 수준에서 거래될 수 있습니다. 이로 인해 투자자는 1좌당 NAV와 일치하지 않는 ETF를 매수 또는 매도할 수 있으며 이러한 거래로 인해 손실이 발생할 수 있습니다."
