항목,내용
한글명,KODEX 미국나스닥100(H)
영문명,KODEX US NASDAQ100(H)
표준코드,KR7449190008
종목코드,449190
상장일,2022-12-02
펀드형태,수익증권형
기초지수명,NASDAQ 100
추적배수,일반 (1)
자산운용사,삼성자산운용(주)
지정참가회사(AP),"DB금융투자, KB증권, NH투자증권, SK증권, 메리츠증권, 미래에셋증권, 삼성증권, 유진투자증권, 키움증권, 하이투자증권"
총보수(%),0.0099
회계기간,"최초회계기간: 최초설정일로부터 2022년 12월 31일까지, 상기 회계기간 경과 후의 회계기간: 2023년 1월 1일부터 매 1년 간"
과세유형,배당소득세(보유기간과세)
분배금 지급일,"매 1,4,7,10월의 마지막 영업일 및 회계기간 종료일(종료일이 영업일이 아닌 경우 종료일의 직전영업일)"
홈페이지,http://www.kodex.com/
http://www.kodex.com/,http://www.kodex.com/
기초 시장,(해외) (북미) (미국)
기초 자산,(주식) (시장대표) / (-) (-) / (-)
기본 정보,"이 투자신탁은 미국 나스닥 거래소에 상장된 주식을 주된 투자대상으로 하여 신탁재산의 60% 이상을 투자하며, NASDAQ Inc.에서 산출ㆍ발표하는 NASDAQ100 Index를 기초지수로 하여 1좌당 순자산가치의 변동률을 기초지수의 변동률과 유사하도록 투자신탁재산을 운용할 계획입니다. 이 투자신탁은 환율변동으로 인한 위험을 관리하기 위하여 노출된 외화표시 자산에 대해 환헤지 전략을 실행할 계획입니다. ※ 그러나 상기의 투자목적이 반드시 달성된다는 보장은 없으며, 집합투자업자, 신탁업자, 판매회사 등 이 투자신탁과 관련된 어떠한 당사자도 투자원금의 보장 또는 투자목적의 달성을 보장하지 아니합니다."
투자유의사항,"시장위험 및 개별위험 투자신탁재산을 Nasdaq100지수구성종목 및 관련 장내파생상품 등에 주로 투자함으로써 증권의 가격 변동, 이자율 등 기타 거시경제지표의 변화 등에 따른 위험에 노출됩니다. 또한, 투자신탁재산의 가치는 투자대상종목 발행회사의 영업환경, 재무상황 및 신용상태의 악화에 따라 급격히 변동될 수 있습니다. 주식등 가격변동위험 이 투자신탁은 해외증권시장에 상장되어 거래되는 주식 등에 주로 투자하기 때문에 동 주식의 가격변동으로 인한 손실위험에 노출됩니다. 또한, 투자신탁 재산의 가치는 투자대상종목 발행회사의 영업환경, 재무상황 및 신용상태의 악화에 따라 급격히 변동될 수 있습니다. 벤치마크 수익률과 괴리 가능성 시장 국면별로 벤치마크 수익률과의 수익률 괴리 폭이 확대될 수 있으며 지수 구성종목 변경에 따른 매매시 시장 충격, 상/하한가, 거래정지 등으로 인한 미체결, 당사 활용 모델의 지수추적 괴리 및 환율 변동 등으로 인해 지수를 추종하지 못할 수 있습니다. 환율변동위험 이 투자신탁은 통화관련 파생상품 거래를 통해 환위험을 회피하는 것을 목표로 하고, 미 실현 손익에 대해서는 주기적으로 환 헷지 비율을 조정하여 최대한 환 위험을 회피하고자 합니다. 그러나 관련 시장 규모, 거래비용, 투자수단의 유용성, 시장간의 시차, 관련 시장의 교란 및 전세계 거시 경제적인 기타 변수등에 따라 환 위험을 회피하기 곤란한 경우에는 일부 또는 전체에 대하여 환 위험에 노출될 수 있습니다. 또한 환헷지를 하는 경우에도 투자신탁 설정·해지의 반복, 가격변동, 최소 환헷지거래규모 등으로 인하여, 이 투자신탁에서 투자하는 외화자산의 환위험에 대하여 100% 헷지를 하는 것은 불가능하기 때문에 투자신탁 순자산액±일정 범위에서 환헷지가 이루어집니다. 이에 따라 환헷지를 하는 경우에도 투자신탁 순자산액에 미달되거나 초과되는 부분은 환율변동위험에 노출됩니다. 특정국가 집중투자위험 이 투자신탁은 해외특정국가(미국)의 주식과 관련된 파생상품 등에 주로 투자하기 때문에 특정국가의 시장, 정치 및 경제상황 등에 따른 위험에 더 많이 노출이 되어 있으며, 이는 일반적으로 해외주식시장 전체에 투자하는 글로벌 주식형 투자신탁보다 더 높은 위험을 부담할 가능성이 높습니다. 기초지수와의 상관관계 저하 위험 이 투자신탁의 성과와 관련된 다양한 요인들은 일간단위로 기초지수와 투자신탁의 성과간의 높은 상관관계를 달성하는데 영향을 줄 수 있으며 투자신탁이 일간단위로 높은 상관관계 달성하지 못하게 영향을 줄 수 있습니다. 기초지수와 투자신탁의 일간 단위 성과가 높은 상관관계를 달성하지 못하는 경우 이 투자신탁의 목적은 달성되지 않을 수 있습니다. ETF 거래가격과 순자산가치(NAV)와의 괴리 위험 한국거래소에 상장되어 있는 ETF의 경우 경쟁매매를 통해 ETF의 거래가격이 결정되기 때문에 1좌당 거래가격이 1좌당 NAV에 비해 높거나 낮은 수준에서 거래될 수 있습니다. 이로 인해 투자자는 1좌당 NAV와 일치하지 않는 ETF를 매수 또는 매도할 수 있으며 이러한 거래로 인해 손실이 발생할 수 있습니다."
