항목,내용
한글명,KODEX 200중소형
영문명,KODEX 200 Mid-Small
표준코드,KR7226980001
종목코드,226980
상장일,2015-09-01
펀드형태,수익증권형
기초지수명,코스피 200 중소형주지수
추적배수,일반 (1)
자산운용사,삼성자산운용(주)
지정참가회사(AP),"NH투자증권, 현대증권, 한국투자증권"
총보수(%),0.3
회계기간,"매년 1월 1일부터 12월 31일까지. 단, 최초 회계기간은 최초 설정일로부터 2015년 12월 31일까지"
과세유형,비과세
분배금 지급일,"매 1월, 4월 7월, 10월의 마지막 영업일 및 회계기간 종료일(다만, 회계기간 종료일이 영업일이 아닌 경우 그 직전 영업일)"
홈페이지,www.kodex.com
www.kodex.com,www.kodex.com
기초 시장,(국내) (코스피) (-)
기초 자산,(주식) (규모) / (규모) (중형주) / (소형주)
기본 정보,"이 투자신탁은 기본적으로 코스피200중소형주 지수(이하 '기초지수'라 합니다.)를 완전복제하는 방식으로 포트폴리오를 구성할 예정입니다. 다만, 필요에 따라서 기초지수의 구성종목중에서 부도리스크, 유동성 등을 감안하여 투자가능대상 종목을 선별하고, 당해 투자가능대상종목 중에서 추적오차를 감안하여 최종 투자대상종목을 구성하는 표본추출(Sampling)하는 방식을 병행할 수 있습니다. 코스피200 중소형 지수는 코스피 200 구성종목 중 시가총액 상위 100종목을 제외한 나머지 종목을 구성종목으로 하여 개별 종목의 유동주식수를 감안한 유동시가총액 가중방식으로 산출한 지수입니다. 이 투자신탁의 기초지수에서 정의된 중소형주는 코스피 200 구성종목 중 시가총액 상위 100종목 이외의 종목들로서 유가증권시장에 상장된 전 종목 중에서 중소형주를 의미하는 것은 아닙니다."
투자유의사항,"- 이 투자신탁은 추적대상 지수와 동일한 수익률을 실현함을 그 투자목적으로 하고 있으나, 투자신탁보수, 위탁매매수수료 등 관련 비용의 지출 등 현실적 제한으로 인하여 추적대상 지수와 동일한 수익률이 실현되지 아니할 가능성이 있습니다. 따라서 이 투자신탁의 수익률과 추적대상 지수의 수익률이 동일할 것을 전제로 하는 투자는 당해추적오차로 인하여 예상하지 못한 손실을 실현할 수도 있습니다. - 투자신탁재산에서 거래량이 풍부하지 못한 종목에 투자하는 경우 투자대상 종목의 유동성 부족에 따라 환금성에 제약이 발생할 수 있으며, 이는 투자신탁재산의 가치하락을 초래할 수 있습니다. - 이 투자신탁의 성과와 관련된 다양한 요인들은 일간단위로 기초지수와 투자신탁의 성과간의 높은 상관관계를 달성하는데 영향을 줄 수 있으며 투자신탁이 일간단위로 높은 상관관계를 달성하지 못하게 영향을 줄 수 있습니다. 기초지수와 투자신탁의 일간 단위 성과가 높은 상관관계를 달성하지 못하는 경우 이 투자신탁의 목적은 달성되지 않을 수 있습니다. - 이 투자신탁의 규모가 환매 등에 의해 일정 규모 이하로 작아지는 경우, 원활한 분산투자가 불가능해질 수도 있습니다. - 이 투자신탁은 한국거래소에 상장되어 거래되며 시장가격으로 유통시장을 통해 매매됩니다. 이 투자신탁의 시장 가격은 순자산가치(NAV) 및 유통시장의 수요와 공급에 따라 변동됩니다. 따라서, 이 투자신탁의 시장가격은 이 투자신탁에 수요와 공급으로 인해 NAV보다 높게 또는 낮게 형성될 수 있습니다. - 이 투자신탁은 증권시장에 상장되어 거래되는 주식 등에 주로 투자하기 때문에 동 주식의 가격변동으로 인한 손실위험에 노출됩니다. 또한, 투자신탁재산의 가치는 투자대상종목 발행회사의 영업환경, 재무상황 및 신용상태의 악화에 따라 급격히 변동될 수 있습니다. - 상품에 대한 자세한 내용은 자산운용사 홈페이지(http://www.kodex.com) 또는 금융감독원 전자공시시스템의 투자설명서를 통해 확인하시기 바랍니다."
