항목,내용
한글명,KODEX 멀티에셋하이인컴(H)
영문명,KODEX Multi-Asset High Income(H)
표준코드,KR7321410003
종목코드,321410
상장일,2019-06-05
펀드형태,수익증권형
기초지수명,Morningstar Multi-Asset High Income 10% Capped Index
추적배수,일반 (1)
자산운용사,삼성자산운용(주)
지정참가회사(AP),"신한금융투자증권, 미래에셋대우증권"
총보수(%),0.25
회계기간,(1) 최초회계기간 : 최초설정일로부터 2019년 12월 31일까지 (2) 상기 회계기간 경과 후의 회계기간 : 2020년 1월 1일부터 매 1년 간
과세유형,배당소득세(보유기간과세)
분배금 지급일,회계기간 종료일. 다만 회계기간 종료일이 영업일이 아닌 경우 그 직전 영업일
홈페이지,http://www.kodex.com
http://www.kodex.com,http://www.kodex.com
기초 시장,(해외) (북미) (미국)
기초 자산,(혼합자산) (-) / (-) (-) / (-)
기본 정보,"이 투자신탁은 집합투자기구의 집합투자증권을 주된 투자대상자산으로 하며, Morningstar社에서 산출ㆍ발표하는 Morningstar® Multi-Asset High Income 10% Capped Index를 기초지수로 하여 1좌당 순자산가치의 변동률을 기초지수의 변동률과 유사하도록 투자신탁재산을 운용함을 목적으로 합니다. ※ 그러나 상기의 투자목적이 반드시 달성된다는 보장은 없으며, 집합투자업자, 신탁업자, 판매회사 등 이 투자신탁과 관련된 어떠한 당사자도 투자원금의 보장 또는 투자목적의 달성을 보장하지 아니합니다."
투자유의사항,"시장위험 및 개별위험 투자신탁재산을 Morningstar® Multi-Asset High Income 10% Capped Index 구성종목 및 관련 파생상품 등에 주로 투자함으로써 증권의 가격 변동, 이자율 등 기타 거시경제지표의 변화 등에 따른 위험에 노출됩니다. 또한, 투자신탁재산의 가치는 투자대상 집합투자증권과 파생상품이 투자하는 발행회사의 영업환경, 재무상황 및 신용상태의 악화에 따라 급격히 변동될 수 있으며 이에 따른 투자원금의 손실이 발생할 수 있습니다. 환율변동 위험 이 투자신탁은 통화관련 파생상품 거래를 통해 환위험을 회피하는 것을 목표로 하고, 미 실현 손익에 대해서는 주기적으로 환 헷지 비율을 조정하여 최대한 환 위험을 회피하고자 합니다. 그러나 관련 시장 규모, 거래비용, 투자수단의 유용성, 시장간의 시차, 관련 시장의 교란 및 전세계 거시 경제적인 기타 변수등에 따라 환 위험을 회피하기 곤란한 경우에는 일부 또는 전체에 대하여 환 위험에 노출될 수 있습니다. 또한 환헷지를 하는 경우에도 투자신탁 설정·해지의 반복, 가격변동, 최소 환헷지거래규모 등으로 인하여, 이 투자신탁에서 투자하는 외화자산의 환위험에 대하여 100% 헷지를 하는 것은 불가능하기 때문에 투자신탁 순자산액±일정 범위에서 환헷지가 이루어집니다. 이에 따라 환헷지를 하는 경우에도 투자신탁 순자산액에 미달되거나 초과되는 부분은 환율변동위험에 노출됩니다. 장외파생상품 관련 위험 이 투자신탁은 거래소와 같은 공개시장이 아닌 장외시장에서 거래가 이루어지는 장외파생상품에 주로 투자합니다. 상대적으로 정부의 규제이나 감독이 엄격하지 않는 장외사장에 투자함으로써 거래소의 정산이행보증과 같이 장내거래 참여들에게 제공되는 보호가 제공되지 않습니다. 따라서 장외파생상품에 투자시에는 거래상대방이 파산하거나 신용위기를 경험하는 경우 투자자금 전액회수가 불가능할 수도 있는 위험에 노출됩니다. 또한 거래상대방의 영업환경, 재무상황, 부도처리 및 산용상태의 악화에 따라 투자원금의 전부 또는 일부 손실이 발생된 수 있는 신용위험에 노출되어 있습니다. 이 경우 투자원금 손실과 더불어 투자신탁이 중도에 해지될 수 있습니다. 복수의 거래상대방을 두어 신용위험에 과도하게 노출되었다고 판단되었을시 거래상대방의 교체 또는 변경을 용이하게 하고자 하는 노력에도 불구하고 신용위험에 따른 투장외파생상품 관련위험자손실의 위험에 노출됩니다. 거래상대방에 관련된 최신의 신용등급 변동정보와 영업용 순자본비율 등에 대한 정보를 운용사의 웹사이트(www.kodex.com)을 통해 확인하여 투자 판단에 참고하여야 합니다. 집합투자증권 투자에 따른 위험 이 투자신탁이 투자하는 집합투자증권의 투자자산 가격하락 등에 따라 투자 원금액의 손실이 발생할 수 있습니다. 해외 집합투자증권의 투자자산인 해외 증권의 가격하락 등에 따라 투자 원금액 손실이 발생할 수 있으며, 주요 투자대상인 해외투자신탁의 운영전략에 대한 상세한 내역 전부 또는 일부가 공개되지 않을 수 있으므로 투자하는 집합투자증권에 대한 정보를 충분히 얻지 못할 수 있습니다. 결과적으로 타 집합투자증권에 주로 투자하는 투자신탁의 투자자는 직접 자산을 투자하는 투자신탁의 투자자에 비해 상대적으로 더 높은 기회비용과 손실을 부담할 위험이 있습니다. 투자신탁 해지 위험 투자신탁이 최초로 설정한 후 1년이 되는 날에 원본액이 50억원 미만인 경우, 최초로 설정하고 1년이 지난 후 1개월간 계속하여 투자신탁의 원본액이 50억원 미만인 경우 및 수익증권 전부의 환매청구가 있는 경우 집합투자업자는 투자자의 사전 동의 없이 투자신탁을 해지 또는 해산할 수 있습니다."
