항목,내용
한글명,KODEX 차이나과창판STAR50(합성)
영문명,KODEX China STAR 50(SYNTH)
표준코드,KR7415340009
종목코드,415340
상장일,2022-01-13
펀드형태,수익증권형
기초지수명,STAR 50 Index(Price Return)
추적배수,일반 (1)
자산운용사,삼성자산운용(주)
지정참가회사(AP),"키움증권, KB증권, 메리츠증권, 미래에셋증권, 신한금융투자, 이베스트투자증권, 한국투자증권, 한국에스지증권"
총보수(%),0.09
회계기간,"최초설정일로부터 2022년 12월 31일까지, 상기 회계기간 경과 후의 회계기간: 2023년 1월 1일부터 매 1년 간"
과세유형,배당소득세(보유기간과세)
분배금 지급일,"회계기간 종료일(다만, 회계기간 종료일이 영업일이 아닌 경우 그 직전 영업일)"
홈페이지,http://www.kodex.com/
http://www.kodex.com/,http://www.kodex.com/
기초 시장,(해외) (아시아) (중국)
기초 자산,(주식) (시장대표) / (-) (-) / (-)
기본 정보,"이 투자신탁은 China Securities Index Co., Ltd.가 산출하는 SSE Science and Technology Innovation Board 50 Index(KRW기준)를 기초지수로 하여 1좌당 순자산가치의 변동률을 기초지수의 변동률과 유사하도록 투자신탁재산을 운용함을 그 운용목적으로 합니다. ※ 그러나 상기의 투자목적이 반드시 달성된다는 보장은 없으며, 집합투자업자, 신탁업자, 판매회사 등 이 투자신탁과 관련된 어떠한 당사자도 투자원금의 보장 또는 투자목적의 달성을 보장하지 아니합니다."
투자유의사항,"시장위험 및 개별위험 투자신탁재산을 주로 해외주식으로 구성된 주가지수를 기초로 하는 장외파생상품과 상장된 수익증권에 투자함으로써 유가증권의 가격 변동, 이자율, 환율변동 등 기타 거시경제지표의 변화에 따른 위험에 노출됩니다. 특히, 이 투자신탁은 주요 환율변동 등 해외경제 지표의 변화에 따른 위험에 노출되어 있습니다. 또한, 투자신탁재산의 가치는 투자대상 장외파생상품과 수익증권이 투자하는 발행 회사의 영업환경, 재무상황 및 신용상태의 악화에 따라 급격히 변동될 수 있으며 이에 따른 투자원금의 손실이 발생할 수 있습니다.  상장폐지위험 유가증권시장 상장규정 제116조의 상장폐지기준에 해당되거나 공익과 투자자보호를 위하여 증권시장이 이 투자신탁의 수익증권 상장폐지가 필요 하다고 인정하는 경우 이 투자신탁은 상장폐지하여야 합니다. 투자자는 상장폐지 전에 매도 청산하거나, 상장폐지 시점의 NAV 기준으로 분배받게 됩니다. 시장거래에 따른 순자산가치와의 괴리 위험 이 투자신탁은 한국거래소에 상장되어 거래되며 시장가격으로 유통시장을 통해 매매됩니다. 이 투자신탁의 시장 가격은 순자산가치(NAV) 및 유통시장의 수요와 공급에 따라 변동됩니다. 유동성 위험 이 투자신탁이 편입하는 주된 투자대상 자산은 기초지수인 SSE Science and Technology Innovation Board 50 Index(KRW기준,""이하 SSE STAR50 Index"")를 추적하는 장외파생상품으로, 펀드에서 직접 유동성 위험에 노출되어 있지는 않습니다. 다만, 본 장외파생상품 발행사가 인덱스 수익률을 펀드에 지급하기 위해 장외파생상품을 운용 중 유동성 위험에 노출되어 있기는 하지만, STAR Board 시장 내 대형주로 이루어진 SSE STAR50 Index 구성 주식의 경우 우수한 유동성을 갖추고 있습니다. 그러나, 해당 시장이 신흥시장인 점과 중국 본토 주식 투자에 따른 거래정지 발생, 해당 국가인 중국 또는 전 세계 경제현황 및 전망, 환율 변동, 천재지변 등의 이유로 유동성 위험에 노출되어 장외파생상품장외파생상품 발행사가 기초지수의 원활한 매매를 진행하지 못하여 본 펀드 역시 장외파생상품을 원활하게 매매하지 못할 가능성이 있습니다. 장외 파생상품의 경우 거래소와 같은 공개시장이 아닌 장외시장에서 거래가 이루어져 거래소가 제공하는 정산이행보증과 같은 장내거래 참여자들에게 제공되는 보호가 제공되지 않습니다. 따라서 거래상대방이 파산하거나 신용위기를 경험하는 경우 환매하고자 하더라도 투자자금 회수가 불가능할 수 있습니다. 투자신탁 소규모의 위험 환매연기위험 투자신탁 해지위험 환율변동위험 특정국가 집중투자위험 과창판시장 투자 위험 이 투자신탁은 중국 상해 증권거래소가 개설한 주식시장 중 혁신기술 기업 비중이 높은 Science and Technology Innovation Board(STAR / 科創板)에 상장된상장된 기업을 대상으로 하여 산출되는 주가지수를 기초지수로 합니다. 따라서, 중국 주식시장 전체를 대상으로 하는 주가지수와 섹터별 구성 비중에 차이가 있으며 지수의 변동성 또한 더 클 수 있습니다. 또한, STAR Board는 혁신기술 및 벤처 중소기업의 자금조달 창구로써 Main Board(主板) 대비 완화된 상장요건을 적용하고 있으며 편입된 기업들의 평균 시가총액 역시 메인보드 대비 작은 편입니다. 따라서 상장 기업의 실적 및 신용 상태의 변동에 따라 주가지수 수준 및 거래량이 크게 변동할 수 있으며 거래정지 및 상장폐지 등의 기업 이벤트(Corporate Event)도 보다 빈번히 발생할 수 있습니다. 이러한 특성들은 이 투자신탁의 기초지수인 SSE STAR50 Index(KRW)의 성과 및 안정성에 부정적인 영향을 미칠 수 있습니다 추적오차 발생위험 합성ETF 투자위험 이 투자신탁은 거래상대방과의 장외파생상품 계약을 통한 합성상장지수집합투자기구로서 장외파생상품을 중요한 운용수단으로 하여 기초지수의 수익률을 추종합니다. 장외파생상품 관련 위험 이 투자신탁은 거래소와 같은 공개시장이 아닌 장외시장에서 거래가 이루어지는 장외파생상품에 주로 투자합니다. 상대적으로 정부의 규제나 감독이 엄격하지 않는 장외시장에서 거래가 이루어짐으로써 거래소의 정산이행보증과 같이 장내거래 참여자들에게 제공되는 보호가 제공되지 않습니다. 개인수익자의 투자자금 회수 곤란 위험 지수산출방식의 대폭 변경 또는 중단 위험 ETF 거래가격과 순자산가치(NAV)와의 괴리 위험 기초지수와의 상관관계 저하 위험"
