항목,내용
한글명,TIGER 200커뮤니케이션서비스
영문명,TIGER 200CS
표준코드,KR7315270009
종목코드,315270
상장일,2019-01-15
펀드형태,수익증권형
기초지수명,코스피 200 커뮤니케이션서비스
추적배수,일반 (1)
자산운용사,미래에셋자산운용(주)
지정참가회사(AP),"미래에셋대우, 메리츠종합금융증권, NH투자증권, KB증권"
총보수(%),0.4
회계기간,"최초설정일부터 당해 연도 12월 31일까지로 하며, 이후의 회계기간은 그 익일로부터 매년 12월 31일까지로 함"
과세유형,비과세
분배금 지급일,"매 1월, 4월, 7월, 10월의 마지막 영업일 및 회계기간 종료일(다만, 회계기간 종료일이 영업일이 아닌 경우 그 직전 영업일)"
홈페이지,http://www.tigeretf.com
http://www.tigeretf.com,http://www.tigeretf.com
기초 시장,(국내) (코스피) (-)
기초 자산,(주식) (업종섹터) / (-) (커뮤니케이션서비스) / (-)
기본 정보,"- 이 ETF는 국내 주식을 주된 투자대상자산으로 하며, “KOSPI 200 커뮤니케이션서비스 지수”를 기초지수로 하여 1좌당 순자산가치의 변동률을 기초지수의 변동률과 유사하도록 투자신탁재산을 운용함을 목적으로 합니다. - “KOSPI 200 커뮤니케이션서비스 지수”는 한국거래소에서 발표하는 지수로서, 당해연도 정기심의에서 선정된 KOSPI 200 지수 구성종목 중, 글로벌섹터분류기준(GICS) 체계를 적용하여 산출한 KOSPI 200 섹터분류 “커뮤니케이션 서비스”에 속하는 종목으로 구성됩니다."
투자유의사항,"- 이 ETF와 관련한 다양한 보수 또는 비용 등은 이 ETF의 순자산가치에 부(負)의 영향을 미쳐 추적오차를 발생시킬 수 있습니다. - 개인투자자는 ETF를 보유하게 되면 당해 ETF가 상장된 거래소에서 매도하는 방법으로만 현금화가 가능하며 판매회사 또는 지정참가회사에 환매를 청구할 수 없습니다. 따라서 당해 ETF가 상장된 거래소 ETF의 거래가 부족한 경우, 투자자께서 원하는 시기에 원하는 가격과 수량만큼 투자자금을 회수하지 못할 수 있습니다. - 상품에 대한 자세한 내용은 집합투자업자 인터넷 홈페이지(http://www.tigeretf.com) 또는 금융감독원 전자공시시스템의 투자설명서를 통해 확인하시기 바랍니다."
