항목,내용
한글명,ACE 애플밸류체인액티브
영문명,ACE Apple Value Chain Active
표준코드,KR7483420006
종목코드,483420
상장일,2024-06-11
펀드형태,수익증권형
기초지수명,Bloomberg Top 30 Supply Chain Plus Apple Price Return Index
추적배수,일반 (1)
자산운용사,한국투자신탁운용
지정참가회사(AP),"한국투자증권, 키움증권"
총보수(%),0.45
회계기간,"매년 1월 1일부터 12월 31일까지. 단, 최초 회계기간은 최초설정일로부터 당해연도 12월 31일까지"
과세유형,배당소득세(보유기간과세)
분배금 지급일,"매 1,4,7,10월의 마지막 영업일 및 회계기간 종료일. 단, 회계기간 종료일이 영업일이 아닐 경우 그 직전 영업일"
홈페이지,https://www.aceetf.co.kr/
https://www.aceetf.co.kr/,https://www.aceetf.co.kr/
기초 시장,(국내&해외) (-) (-)
기초 자산,(주식) (업종섹터) / (-) (업종테마) / (-)
기본 정보,"· 이 투자신탁은 Bloomberg Index Services Limited가 발표하는“Bloomberg Top 30 Supply Chain Plus Apple Price Return Index”를 비교지수로 하여 비교지수대비 초과성과를 추구하는 Active ETF입니다. · “Bloomberg Top 30 Supply Chain Plus Apple Price Return Index”는 애플 주식 30%와 애플과의 Relationship Size가 높은 핵심 공급망 기업 비중 70%로 구성되었으며, 2017년 3월 27일을 1,000pt 기준으로 하여 산출된 지수입니다. · 이 투자신탁은 환헤지를 실행하지 않을 계획이므로 환율변동 위험에 노출되어 있음에 유의하시기 바랍니다."
투자유의사항,"· 이 투자신탁은 1좌당 순자산가치의 일간변동률이 기초지수 일간성과와 유사하도록 추종하는 것을 목표로 하는 기존의 Passive ETF와 달리 투자신탁재산의 운용방식을 지수의 변화를 초과하도록 하는 것을 그 목표로하는 Active ETF입니다. 따라서, 이 투자신탁은 “Bloomberg Top 30 Supply Chain Plus Apple Price Return Index”를 비교지수로 하여 매니저의 재량에 따라 운용되는 상품이므로 비교지수와 다른 성과가 실현될 수 있습니다. · 해외주식에 주로 투자하기 때문에 해외시장의 시장, 정치 및 경제상황 등에 따른 위험에 더 많이 노출되어 있습니다. · 상품에 대한 자세한 내용은 자산운용사 홈페이지(http://www.aceetf.co.kr/) 또는 금융감독원 전자공시시스템의 투자설명서를 통해 확인하시기 바랍니다."
