항목,내용
한글명,TREX 펀더멘탈200
영문명,TREX Fundamental 200
표준코드,KR7145850004
종목코드,145850
상장일,2011-09-23
펀드형태,수익증권형
기초지수명,FnGuide-RAFI 코리아200 지수
추적배수,일반 (1)
자산운용사,유리자산운용(주)
지정참가회사(AP),"대신증권(주), 우리투자증권(주), 유진투자증권(주), 한화증권(주), KB투자증권(주)"
총보수(%),0.34
회계기간,매년 1월 1일부터 12월 31일까지.
과세유형,비과세
분배금 지급일,"1, 4, 7, 10월의 마지막 영업일 및 회계기간 종료일(종료일이 영업일이 아닌 경우 종료일의 직전 영업일)"
홈페이지,http://www.yurieasset.co.kr
http://www.yurieasset.co.kr,http://www.yurieasset.co.kr
기초 시장,(국내) (코스피) (-)
기초 자산,(주식) (전략) / (-) (가치) / (-)
기본 정보,"1좌당 순자산가치의 변동률을 기초지수인 FnGuide-RAFI Korea 200 지수의 변동률과 유사하도록 투자신탁재산을 운용하는 것을 목표로 합니다. FnGuide가 산출하는 FnGuide-RAFI Korea 200 지수는 유가증권시장에 상장된 종목들을 대상으로 해당 기업의 순자산과 매출액, 현금흐름, 배당금총액 등의 지표를 기준으로 하는 펀더멘탈 비중이 높은 순서대로 상위 200종목으로 구성됩니다. TREX 펀더멘탈200 ETF에 투자함으로써 저렴한 보수로 대형주 및 중형 가치주에 투자하는 것과 유사한 수익률을 기대할 수 있으며, 거래소에서 실시간 매매가 가능합니다. TREX 펀더멘탈200 ETF는 부분복제기법을 적용하여 비교지수의 성과를 추적하는 방식으로 운용되며 부분복제기법이란 추적오차를 감안하여 구성종목의 일부를 추출하는 지수추종기법을 의미합니다."
투자유의사항,"TREX 펀더멘탈200 ETF는 FnGuide-RAFI Korea 200 지수의 성과에 근접한 성과를 추구하는 것을 목표로 하므로 주가 수준 하락에 대한 별도의 위험 관리 전략을 구사하지 않습니다. 기초지수인 FnGuide-RAFI Korea 200지수의 성과에 근접한 수준의 수익률 달성할 것으로 예상되지만 시장상황, 운용여건 등의 다양한 사유로 인하여 FnGuide-RAFI Korea 200 지수의 수익률과 TREX 펀더멘탈200 ETF의 성과 간의 차이, 즉 추적오차가 발생할 수 있습니다. 이러한 추적오차를 최소화하기 위하여 포트폴리오 재조정 등의 다양한 보완방법을 실행하나, 추적오차 발생 가능성을 완전히 배제할 수 없다는 점에 유의하셔야 합니다. 상품에 대한 자세한 내용은 자산운용사 홈페이지(http://www.yurieasset.co.kr) 또는 금융감독원 전자공시시스템의 투자설명서를 통해 확인하시기 바랍니다."
