항목,내용
한글명,PLUS 종합채권(AA-이상)액티브
영문명,PLUS Total Market Bond Active
표준코드,KR7451000004
종목코드,451000
상장일,2023-01-10
펀드형태,수익증권형
기초지수명,"KAP 종합채권지수(AA-이상, 총수익)"
추적배수,일반 (1)
자산운용사,한화자산운용
지정참가회사(AP),"미래에셋증권, 키움증권"
총보수(%),0.045
회계기간,"매년 1월 1일부터 12월 31일까지. 단, 최초 회계기간은 최초설정일로부터 당해연도 12월 31일까지"
과세유형,배당소득세(보유기간과세)
분배금 지급일,"회계기간 종료일(다만, 회계기간 종료일이 영업일이 아닌 경우 그 직전 영업일)"
홈페이지,www.arirangetf.com
www.arirangetf.com,www.arirangetf.com
기초 시장,(국내) (주식외) (-)
기초 자산,(채권) (혼합) / (-) (중기) / (-)
기본 정보,"이 투자신탁은 채권을 법 시행령 제94조 제2항 제4호에서 규정하는 주된 투자대상자산으로 하며, 한국자산평가(KAP)에서 산출·발표하는 “KAP 종합채권지수(AA-이상, 총수익)”를 비교지수로 하여 비교지수대비 초과성과를 목표로 운용함을 목적으로 합니다. 비교지수인 “KAP 종합채권지수(AA-이상, 총수익)”는 신용등급 AA-이상의 국내 발행된 원화채권을 대상으로 하는 종합채권지수로서 채권 96% + Call 4%로 구성되어 있습니다. 동 지수의 채권은 국채, 지방채, 공사채(특수채포함, AA-이상) 은행채(AA-이상), 통안채, 여전채(AA-이상), 회사채(AA-이상)로 구성되어 있으며, 시가총액(Market Weight) 비중 방식을 적용합니다."
투자유의사항,"이 투자신탁은 유가증권시장 상장규정 제113조에 따른 액티브상장지수펀드로 상장지수펀드의 순자산가치의 변화를 가격 및 지수의 변화를 초과하도록 운용하는 것을 목표로 합니다. 즉, 기초지수 수익률 추종을 목표로 하여 운용되는 ETF가 아니라 비교지수 대비 초과성과를 목표로 하여 운용되는 액티브 ETF임에 유의하시기 바랍니다. 이 투자신탁은 추적대상 지수와 유사한 수익률 실현을 목적으로 운용되는 ETF가 아니기 때문에 별도의 추적오차 위험이 존재하지 않습니다. 다만, 유가증권시장 상장규정에 따라 ETF(상장일로부터 1년이 경과하지 아니한 ETF는 제외)의 1좌당 순자산가치의 일간변동률과 ETF 비교지수 일간변동률이 상관계수가 0.7 미만이 되어 3개월간 계속되는 경우 상장폐지 대상이 되므로 이에 해당하지 않도록 ETF와 비교지수의 상관계수를 관리할 예정입니다. 이 투자신탁은 비교지수대비 초과성과를 추구하기 위해서 채권의 이자수익 이외에 수익률곡선전략, 듀레이션 전략 등을 사용할 계획입니다. 다만, 이러한 전략이 항상 초과성과를 담보하는 것은 아니며, 시장상황에 따라 비교지수 대비 낮은 성과를 시현할 수도 있습니다. 이 투자신탁에서 투자하는 채권의 신용등급은 취득시점 기준이며, 발행사의 영업환경, 재무상황, 신용상태 악화 등으로 신용등급이 하락할 수 있으며, 이 경우 시장에서 처분이 어렵거나 매각 시 적정 가격을 받지 못할 위험이 있습니다. 이 투자신탁에 집중된 대량환매가 발생할 경우에는 환매자금을 우선적으로 조달해야 합니다. 이로 인하여 운용전략을 유지하거나 효과적으로 운용전략을 구사하는데 있어 일부 제약을 받을 수 있고, 이는 환매된 집합투자증권 및 잔존 집합투자증권의 가치에 손실을 초래하여 투자원금 손실이 발생할 수 있습니다. 투자 의사를 결정하기 전에 반드시 자산운용사 홈페이지 (http://www.arirangetf.com/) 또는 금융감독원 전자공시시스템의 투자설명서를 읽어보시기 바랍니다."
