항목,내용
한글명,RISE 200
영문명,RISE 200
표준코드,KR7148020001
종목코드,148020
상장일,2011-10-20
펀드형태,수익증권형
기초지수명,코스피 200
추적배수,일반 (1)
자산운용사,케이비자산운용(주)
지정참가회사(AP),"대우증권, 현대증권, KB투자증권, 유진투자증권, 한국투자증권, 미래에셋증권, 케이티비투자증권, 삼성증권, 신한금융투자, 대신증권"
총보수(%),0.017
회계기간,매년 1월 1일부터 12월 31일까지.
과세유형,비과세
분배금 지급일,"매 1, 4, 7, 10월의 마지막 영업일 및 회계기간 종료일(종료일이 영업일이 아닌 경우 종료일의 직전 영업일)"
홈페이지,http://www.kstaretf.com
http://www.kstaretf.com,http://www.kstaretf.com
기초 시장,(국내) (코스피) (-)
기초 자산,(주식) (시장대표) / (-) (-) / (-)
기본 정보,"1좌당 순자산가치의 변동률을 기초지수인 KOSPI200지수의 변동률과 유사하도록 투자신탁재산을 운용하는 것을 목표로 합니다. 한국거래소가 산출하는 KOSPI200 지수는 대한민국의 대표적인 시장지수로, 유가증권 시장에 상장된 전체종목 중에서 시장대표성, 업종대표성 및 유동성 등을 감안하여 선정된 200종목의 시가총액을 지수화한 것으로 유동시총가중방식으로 주가지수를 산출합니다. 지수산출의 기준일은 1990년 1월 3일이며, 이때의 지수를 100pt로 하여 산출합니다. 매년 6월 지수의 정기변경을 실시합니다. ETF의 설정단위는 50,000좌이며, 현물설정 방식으로 이루어집니다. 한국거래소를 통하여 매매하는 경우에는 1주 단위로 거래할 수 있습니다. 지수에 대한 추적오차율의 최소화 등을 위하여 투자자에게 분배금을 지급할 수 있습니다. 지급기준일은 1, 4, 7, 10월 마지막일이며 ETF 운용사가 정하는 분배율을 기준으로 산출한 금액을 지급기준일 익영업일로부터 7영업일 이내에 지급합니다."
투자유의사항,"주식에 대부분 투자함으로써 유가증권의 가격변동에 따른 위험에 노출됩니다. 기초지수와 동일한 수익률을 실현함을 목적으로 하고 있으나, 비용의 지출과 배당의 반영 등의 이유로 기초지수와 동일한 수익률이 실현되지 아니할 가능성이 있습니다. 관련 규정에서 정하는 한도를 초과하여 추적오차가 발생하고 이것이 일정기간 이상 지속되는 경우, 기초지수를 산정할 수 없거나 이용할 수 없게 되는 경우, 기타 유가증권시장 상장규정 제 87조의2 상장폐지 기준에 해당하거나 공익과 투자자 보호를 위하여 증권시장이 이 투자신탁의 수익증권 폐지가 필요하다고 인정하는 경우 상장이 폐지될 수 있습니다. 상품에 대한 자세한 내용은 자산운용사 홈페이지(http://www.kbam.co.kr) 또는 금융감독원 전자공시시스템의 투자설명서를 통해 확인하시기 바랍니다."
