항목,내용
한글명,PLUS 미국나스닥테크
영문명,PLUS NASDAQ Technology Sector
표준코드,KR7287180004
종목코드,287180
상장일,2017-12-13
펀드형태,수익증권형
기초지수명,NASDAQ 100 Technology Sector Index
추적배수,일반 (1)
자산운용사,한화자산운용
지정참가회사(AP),"미래에셋대우, 한국투자증권, 한화투자증권, NH투자증권"
총보수(%),0.5
회계기간,(1) 최초 회계기간: 최초설정일로부터 당해연도 12월 31일까지 (2) 최초 회계기간 이후: 매 1년간
과세유형,배당소득세(해외주식투자전용ETF)
분배금 지급일,"1, 4, 7, 10월의 마지막 영업일 및 회계기간 종료일(다만, 회계기간 종료일이 영업일이 아닌 경우 그 직전 영업일)."
홈페이지,http://www.arirangetf.com/
http://www.arirangetf.com/,http://www.arirangetf.com/
기초 시장,(해외) (북미) (미국)
기초 자산,(주식) (업종섹터) / (-) (업종테마) / (-)
기본 정보,"- 이 투자신탁은 해외 주식을 법 시행령 제94조 제2항 제4호에서 규정하는 주된 투자대상자산으로 하며, “NASDAQ-100 Technology Sector Index""를 추적대상지수로 하여 1좌당 순자산가치의 변동률을 추적대상지수의 변동률과 유사하도록 투자신탁재산을 운용하는 것을 목적으로 합니다. - “NASDAQ-100 Technology Sector Index""는 NASDAQ index가 산출하는 주가 지수로, NASDAQ 100 지수 구성종목 중 ICB 업종 분류 기준 Technology 업종에 투자하는 지수입니다. 기업의 주식 종류가 다른 경우 모두 포함되며, 구성종목 간 투자 비중은 수정 동일가중 방식을 사용합니다."
투자유의사항,"- 이 투자신탁은 집합투자기구의 운용실적에 따라 손익이 결정되는 실적배당상품으로 예금자보호법에 따라 예금보험공사가 보호하지 아니하며 원본을 보장하지 않습니다. 따라서 투자원본의 전부 또는 일부에 대한 손실의 위험이 존재하며 투자금액의 손실 내지 감소의 위험은 전적으로 투자자가 부담하며, 집합투자업자나 판매회사 등 어떤 당사자도 투자손실에 대하여 책임을 지지 아니합니다. - 이 투자신탁은 추적대상 지수와 동일한 수익률을 실현함을 그 투자목적으로 하고 있으나, 일시적인 가격 변동, 투자신탁보수, 위탁매매수수료, 지수 사용료, 상장수수료 등 관련 비용의 지출 등 현실적 제한으로 인하여 추적대상 지수와 동일한 수익률이 실현되지 아니할 수 있습니다. - 개인투자자는 보유 ETF를 거래소에서 매도하는 방법으로만 현금화가 가능하므로 보유수익증권을 판매회사 또는 지정참가회사에 환매 신청할 수 없으며, 거래소의 거래 상황에 따라 동 ETF의 순자산가치와 거래가격이 다르게 형성될 수 있습니다. - 이 투자신탁은 환헤지를 실시하지 않습니다. 따라서, 외화 표시자산에 대한 환율 변동에 노출되어 있으며, 해당 통화가 원화 대비 가치가 하락할 경우 투자원금의 손실이 발생할 수 있습니다. - 관련 규정에서 정하는 한도를 초과하여 추적오차가 발생하고 이것이 일정기간 이상 지속되는 경우, 기초지수를 산정할 수 없거나 이용할 수 없게 되는 경우, 기타 유가증권시장 상장규정에 따라 상장폐지가 필요하다고 인정되는 경우 상장이 폐지될 수 있습니다. - 투자 의사를 결정하기 전에 반드시 자산운용사 홈페이지(http://www.arirangetf.com/) 또는 금융감독원 전자공시시스템의 투자설명서를 읽어 보시기 바랍니다."
