항목,내용
한글명,ACE 코스닥150
영문명,ACE KOSDAQ150
표준코드,KR7354500001
종목코드,354500
상장일,2020-05-07
펀드형태,수익증권형
기초지수명,코스닥 150
추적배수,일반 (1)
자산운용사,한국투자신탁운용
지정참가회사(AP),"KB증권, 키움증권"
총보수(%),0.02
회계기간,"(1)투자신탁의 최초설정일로부터 2020년 12월31일 까지, (2)2021년 1월 1일부터 매1년간"
과세유형,비과세
분배금 지급일,"매 1,4,7,10월의 마지막 영업일 및 회계기간 종료일(단, 회계기간 종료일이 영업일이 아닐 경우 그 직전 영업일)"
홈페이지,http://www.kindexetf.com
http://www.kindexetf.com,http://www.kindexetf.com
기초 시장,(국내) (코스닥) (-)
기초 자산,(주식) (시장대표) / (-) (-) / (-)
기본 정보,"이 투자신탁은 코스닥 종합지수의 흐름을 잘 따라갈 수 있도록 설계된 코스닥 대표지수, “코스닥150지수(KOSDAQ150 Index)”의 일간 변동률을 추종하는 것을 목표로 합니다. 한국거래소에서 발표하는 코스닥150 지수는 코스닥시장 상장기업 중 시장대표성, 섹터대표성, 유동성 등을 고려하여 선정된 150종목으로 구성되었으며, 2010년 1월 4일을 1000pt를 기준으로 산출되었습니다."
투자유의사항,"이 투자신탁의 수익률은 다양한 이유(투자신탁 운용과 관련된 제반 비용, 구성종목의 교체/비중변경/부도)로 기초지수인 “코스닥150 지수”의 수익률과 괴리(추적오차)가 발생할 수 있습니다. 이 경우 자산운용회사는 추적오차를 최소화하기 위하여 투자신탁 관련비용의 최소화, 추적오차를 감안한 편입 종목수 조정 등의 보완방안을 실행할 예정이나, 불가피하게 최소한의 추적오차가 발생할 가능성이 있음을 유의하셔야 합니다. 이 투자신탁은 코스닥150 Price return Index를 기초지수로 하며, 기초자산 관련 배당금이 포함되지 않은 지수임에 유의하시기 바랍니다. 상품에 대한 자세한 내용은 자산운용사의 홈페이지 또는 금융감독원 전자공시시스템의 투자설명서를 통해 확인하시기 바랍니다. (http://www.kindexetf.com/ )"
