항목,내용
한글명,에셋플러스 차이나일등기업포커스10액티브
영문명,Assetplus China LeadingCo Focus10 Active
표준코드,KR7474920006
종목코드,474920
상장일,2024-01-16
펀드형태,수익증권형
기초지수명,"MSCI China Index(USD, Price Return)"
추적배수,일반 (1)
자산운용사,에셋플러스자산운용(주)
지정참가회사(AP),"미래에셋증권, NH투자증권, 키움증권, 하나증권"
총보수(%),0.99
회계기간,"매년 1월 1일부터 12월 31일까지. 단, 최초 회계기간은 최초설정일로부터 당해연도 12월 31일까지"
과세유형,배당소득세(보유기간과세)
분배금 지급일,"1월, 4월, 7월, 10월 마지막 영업일 및 회계기간 종료일(회계기간 종료일이 영업일이 아닌 경우 그 직전 영업일)"
홈페이지,https://www.assetplus.co.kr/main.do
https://www.assetplus.co.kr/main.do,https://www.assetplus.co.kr/main.do
기초 시장,(해외) (아시아) (중국)
기초 자산,(주식) (시장대표) / (-) (-) / (-)
기본 정보,"이 투자신탁은 액티브증권상장지수투자신탁으로서 MSCI China Index (USD, Price Return)를 비교지수로 하여 에셋플러스자산운용이 엄선한 중국 및 홍콩 관련 해외주식 일등기업 10~15개를 선택하여 비교지수 대비 초과수익률을 실현하는 것을 지향하며 중국 및 홍콩 관련 해외주식에 투자합니다. 1좌당 순자산가치 변동률이 비교지수의 변동률을 초과하도록 운용하여 수익을 추구하는 것을 목적으로 하며 신탁재산의 60% 이상을 에셋플러스자산운용이 정의하는 차이나 일등기업에 부합하는 해외주식에 투자할 계획입니다. ▶비교지수 : [MSCI China Index (USD, Price Return) * 100%] 그러나, 상기의 투자목적이 반드시 달성된다는 보장은 없으며, 집합투자업자, 판매회사, 신탁업자 등 이 투자신탁과 관련된 어떠한 당사자도 투자원금의 보장 또는 투자목적의 달성을 보장하지 아니합니다."
투자유의사항,"- 투자판단 시 증권신고서와 투자설명서 또는 간이투자설명서를 반드시 참고하시기 바랍니다. 단, 간이투자설명서를 교부받은 경우 투자설명서의 교부를 추가로 요청할 수 있습니다. - 이 집합투자기구의 투자위험등급 및 적합한 투자자유형에 대한 기재사항을 참고하시고, 귀하의 투자경력이나 투자성향에 적합한 상품인지 신중하게 검토하신 뒤 투자결정을 하시기 바랍니다. - 증권신고서, 투자설명서, 간이투자설명서상에 기재된 투자전략에 따른 투자목적 또는 성과목표가 반드시 실현된다는 보장은 없으며, 과거의 투자실적이 미래에도 실현된다는 보장이 없습니다. - 원본손실위험, 투기등급자산에서의 투자 등 집합투자기구와 관련된 투자위험에 대하여는 증권신고서, 투자설명서 또는 간이투자설명서 본문의 투자위험 부분을 참고하시기 바랍니다. - 파생상품에 투자하는 집합투자기구의 경우 파생상품의 가치를 결정하는 기초변수 등이 예상과 다른 변화를 보일 때에는 당초 예상과 달리 큰 손실을 입거나 원금전체의 손실을 입을 수 있습니다. - 판매회사는 투자실적과 무관하며 특히 은행, 증권회사, 보험회사 등 판매회사는 단순히 집합투자증권의 판매업무(환매 등 판매행위와 관련된 부가적인 업무포함)만 수행할 뿐 판매회사가 동 집합투자증권의 가치결정에 아무런 영향을 미치지 않습니다. - 집합투자증권은 집합투자기구의 운용실적에 따라 손익이 결정되는 실적배당상품으로 예금자보호법에 따라 예금보험공사가 보호하지 아니하며, 특히 예금자보호법의 적용을 받는 은행 등에서 집합투자증권을 매입하는 경우에도 은행예금과 달리 예금자보호법에 따라 예금보험공사가 보호하지 아니합니다. - 투자자의 국적 또는 세법상 거주지국이 대한민국 이외의 국가인 경우 국세조정에 관한 법률 및 관련 조세조약에 따라 투자자의 금융 정보가 국세청 및 해당 국가(투자자의 국적상 국가 또는 세법상 거주지국)의 권한 있는 당국에 보고될 수 있으며, 판매회사는 투자자의 국적 또는 세법상 거주지국 확인을 위하여 계좌 개설 시 수집된 정보 이외의 추가자료를 요청할 수 있습니다. - 이 투자신탁과 같은 상장지수투자신탁은 증권시장에 상장되어 거래가 되는 투자신탁이나 이 투자신탁이 일정한 조건을 충족하지 못하는 경우에는 증권시장에서 상장이 폐지될 수 있으며, 이 경우 집합투자업자는 관련 규정에 의하여 이 투자신탁을 전부 해지하여야 하므로 이로 인하여 예상하지 못한 손실이 발생할 수 있습니다. - 이 집합투자기구는 유가증권시장 상장규정 제113조에 따른 액티브상장지수펀드로 상장지수펀드 순자산가치의 변화가 지수 변화를 초과하도록 운용하는 것을 목표로 합니다. 따라서 이 집합투자기구는 비교지수 수익률 추종을 목표로 하여 운용되는 ETF가 아니며, 지수 대비 초과성과를 목표로 하여 지수 구성종목 이외의 종목에 투자할 수 있음에 유의하시기 바랍니다. - 이 집합투자기구는 설정 후 1년이 경과하였음에도 설정액이 50억원 미만(소규모 집합투자기구)인 경우 분산투자가 어려워 효율적인 자산운용이 곤란하거나 임의해지 될 가능성이 있으니 투자 시 소규모 집합투자기구 여부를 확인하시기 바랍니다. 소규모 집합투자기구 해당여부는 금융투자협와, 판매회사, 자산운용사 홈페이지에서 확인하실 수 있습니다. - 집합투자기구의 특성을 감안하여 한국거래소에서 유동성 부족으로 인하여 거래가 불가능할 시 환매가 원활하지 않을 수 있습니다."
