항목,내용
한글명,KODEX 차이나CSI300
영문명,KODEX China CSI300
표준코드,KR7283580009
종목코드,283580
상장일,2017-12-13
펀드형태,수익증권형
기초지수명,CSI 300
추적배수,일반 (1)
자산운용사,삼성자산운용(주)
지정참가회사(AP),"미래에셋대우증권, 신한금융투자증권"
총보수(%),0.12
회계기간,(1) 최초회계기간 : 최초설정일로부터 2017년 12월 31일까지 (2) 상기 회계기간 경과 후의 회계기간 : 2018년 1월 1일부터 매 1년 간
과세유형,배당소득세(해외주식투자전용ETF)
분배금 지급일,"1월, 4월, 7월, 10월 마지막 영업일 및 회계기간 종료일. 다만 회계기간 종료일이 영업일이 아닌 경우 그 직전 영업일"
홈페이지,http://www.kodex.com/
http://www.kodex.com/,http://www.kodex.com/
기초 시장,(해외) (아시아) (중국)
기초 자산,(주식) (시장대표) / (-) (-) / (-)
기본 정보,"이 투자신탁은 CSI 300 지수를 기초지수로 하여 1좌당 순자산가치의 변동률을 기초지수 변동률과 연동하여 투자신탁재산을 운용함을 그 운용목적으로 합니다. ※ 그러나 상기의 투자목적이 반드시 달성된다는 보장은 없으며, 집합투자업자, 신탁업자, 판매회사 등 이 투자신탁과 관련된 어떠한 당사자도 투자원금의 보장 또는 투자목적의 달성을 보장하지 아니합니다."
투자유의사항,환율변동위험 투자자금 송환불능위험 상장폐지위험 특정국가 집중투자 위험 추적오차 발생위험 중국 세제상 위험 중국시장 고유의 위험 RQFII를 통한 중국 본토 투자 위험 한국과 다른 시간대 에 거래되는 기초지수를 추적하는 ETF 거래가격과 순자산가치(NAV)와의 괴리 위험 유동성 공급 부족의 위험 해외증권거래소와 한국거래소의 개장 시간 차이에 따른 INAV 왜곡 위험 ※ 기타 상세한 투자유의사항은 본 상품의 투자설명서를 참조하여 주시기 바랍니다.
