항목,내용
한글명,마이다스 코스피액티브
영문명,MIDAS KOSPI Active
표준코드,KR7403790009
종목코드,403790
상장일,2021-10-13
펀드형태,수익증권형
기초지수명,코스피지수
추적배수,일반 (1)
자산운용사,마이다스에셋자산운용(주)
지정참가회사(AP),"NH투자증권, 신한금융투자, 한국투자증권"
총보수(%),0.62
회계기간,매년 1월 1일부터 12월 31일까지(최초 회계기간은 최초설정일로부터 당해연도 12월 31일까지로 함)
과세유형,배당소득세(보유기간과세)
분배금 지급일,"1, 4, 7, 10월의 마지막 영업일 및 회계기간 종료일 (다만, 회계기간 종료일이 영업일이 아닌 경우 그 직전 영업일)"
홈페이지,www.midasasset.com
www.midasasset.com,www.midasasset.com
기초 시장,(국내) (코스피) (-)
기초 자산,(주식) (시장대표) / (-) (-) / (-)
기본 정보,이 투자신탁은 액티브 상장지수펀드(ETF)로서 한국거래소가 발표하는 KOSPI지수를 비교지수로 하여 비교지수 대비 초과성과를 달성하는 것을 목 표로 신탁 재산의 60% 이상을 코스피 및 코스닥 시장에 상장된 주식 등에 투자합니다. 본 투자신탁과 비교지수 간의 1년 상관계수를 0.7 이상으로 유 지합니다.
투자유의사항,"이 ETF는 운용실적에 따라 손익이 결정되는 실적배당상품으로 예금자보호 법에 따라 보호되지 아니하며, 원본이 보장되지 않습니다. 따라서, 투자원본 의 전부 또는 일부 손실 위험이 존재하며 투자금액의 손실내지 감소의 위험 은 전적으로 투자자가 부담합니다. 집합투자업자, 판매회사 등 어떠한 당사 자도 투자손실에 대하여 책임을 지지 아니합니다. 이 ETF의 수익률은 보수 또는 비용 등 이 ETF의 순자산가치에 부의 영향 을 미치는 다양한 이유로 인하여 기초지수 수익률과 괴리(추적오차)가 발생 할 수 있습니다. 개인투자자는 보유 ETF를 거래소에서 매도하는 방법으로만 현금화가 가능 하므로 보유수익증권을 판매회사 또는 지정참가회사에 환매 신청할 수 없으 며, 거래소의 거래 상황에 따라 동 ETF의 순자산가치와 거래가격이 다르게 형성될 수 있습니다.상품에 대한 자세한 내용은 집합투자업자 인터넷 홈페이 지(www.midasasset.com) 또는 금융감독원 전자공시시스템의 투자설명서 를 통해 확인하시기 바랍니다."
