항목,내용
한글명,RISE 국고채3년
영문명,RISE KTB
표준코드,KR7114100001
종목코드,114100
상장일,2009-07-29
펀드형태,수익증권형
기초지수명,KTB index(시장가격)
추적배수,일반 (1)
자산운용사,케이비자산운용(주)
지정참가회사(AP),"굿모닝신한증권,대신증권,대우증권,미래에셋증권,삼성증권,우리투자증권,유진투자증권,한국투자증권,현대증권,KB투자증권,SK증권"
총보수(%),0.115
회계기간,"매년 6월, 12월의 분배금 지급기준일 2제영업일 전일까지"
과세유형,배당소득세(보유기간과세)
분배금 지급일,"이자지급일(3,6,9,12월의 10일) 전 영업일. 영업일이 아닌 경우 실제 이자수령일(이자지급일 : 토요일→직전일, 공휴일 or 일요일→익일)"
홈페이지,http://www.kbam.co.kr
http://www.kbam.co.kr,http://www.kbam.co.kr
기초 시장,(국내) (주식외) (-)
기초 자산,(채권) (국공채) / (-) (중기) / (-)
기본 정보,"1좌당 순자산가치의 변동률을 기초지수인 KTBINDEX(시장가격) 지수의 변동률과 유사하도록 투자신탁재산을 운용하는 것을 목표로 합니다. 한국거래소와 KIS채권평가㈜가 산출하는 KTBINDEX(시장가격)는 국내 채권시장에서 가장 유동성이 뛰어난 국고채 3종목으로 구성된 실시간 채권 지수로 KTB 3년 국채선물의 바스켓과 동일하게 구성되어 국내채권시장의 대표성을 갖춘 지수입니다. 장외시장 및 한국거래소 장내시장의 체결, 호가정보를 활용하여 1분단위로 산출되는 실시간 채권지수로서, 지수의 듀레이션은 2.5~2.9년 수준입니다. 지수산출의 기준일은 2009년 6월 1일로서 이때의 지수를 10,000pt로 하여 산출합니다. 매년 3월,6월,9월,12월의 세 번째 화요일(공휴일인 경우 직전 영업일)로 분기별로 정기변경을 실시합니다. ETF의 설정단위는 30,000 좌이며, 현물설정 방식으로 이루어집니다. 한국거래소를 통하여 매매하는 경우에는 1좌 단위로 거래할 수 있습니다. 지수에 대한 추적오차율의 최소화 등을 위하여 투자자에게 분배금을 지급할 수 있습니다. 지급기준일은 지수구성종목의 이자지급일 전영업일이며, ETF운용사가 정하는 분배율을 기준으로 산출한 금액을 지급기준일 익영업일로부터 7영업일 이내에 지급합니다."
투자유의사항,"채권에 대부분 투자하고 펀드의 듀레이션이 일정 범위에서 유지되므로, 금리 변화에 따른 위험에 노출됩니다. 기초지수와 동일한 수익률을 실현함을 목적으로 하고 있으나, 비용의 지출 등의 이유로 기초지수와 동일한 수익률이 실현되지 아니할 가능성이 있습니다. 관련 규정에서 정하는 한도를 초과하여 추적오차가 발생하고 이것이 일정기간 이상 지속되는 경우, 기초지수를 산정할 수 없거나 이용할 수 없게 되는 경우, 기타 유가증권시장 상장규정 제 87조의2 상장폐지 기준에 해당하거나 공익과 투자자 보호를 위하여 증권시장이 이 투자신탁의 수익증권 폐지가 필요하다고 인정하는 경우 상장이 폐지될 수 있습니다. 상품에 대한 자세한 내용은 자산운용사 홈페이지(http://www.kbam.co.kr) 또는 금융감독원 전자공시시스템의 투자설명서를 통해 확인하시기 바랍니다."
