항목,내용
한글명,ACE 원자력테마딥서치
영문명,ACE Nuclear Power Theme
표준코드,KR7433500006
종목코드,433500
상장일,2022-06-28
펀드형태,수익증권형
기초지수명,DeepSearch 원자력테마 지수 (시장가격지수)
추적배수,일반 (1)
자산운용사,한국투자신탁운용
지정참가회사(AP),"신한금융투자, 메리츠증권, NH투자증권"
총보수(%),0.3
회계기간,"최초회계기간: 투자신탁의 최초설정일로부터 2022년 12월 31일까지, 2023년 1월 1일 이후: 2023년 1월 1일부터 매1년간"
과세유형,비과세
분배금 지급일,"- 매 1,4,7,10월의 마지막영업일 및 투자신탁 회계기간 종료일, 단, 회계기간 종료일이 영업일이 아닐 경우 그 직전 영업일"
홈페이지,http://www.kindexetf.com
http://www.kindexetf.com,http://www.kindexetf.com
기초 시장,(국내) (코스피+코스닥) (-)
기초 자산,(주식) (업종섹터) / (-) (업종테마) / (-)
기본 정보,"· 이 투자신탁은 딥서치(DeepSearch)가 발표하는“DeepSearch 원자력테마지수”를 기초지수로 하여 1좌당 순자산가치의 변동률을 기초지수와 유사하도록 투자신탁재산을 운용함을 목적으로 합니다. · 딥서치(DeepSearch)가 발표하는 DeepSearch 원자력테마지수는 한국 유가증권시장 및 코스닥시장 상장종목 중 원자력 관련 산업(원자력발전 건설, 설비, 부속, 기술, 납품, 운영, 원재료, 설계, 기자재 등)관련 종목을 선정한 지수로, 2016년 12월 12일을 1000pt 기준으로 2022년 3월 15일부터 발표한 지수입니다."
투자유의사항,"· 이 투자신탁은 원자력테마와 관련한 한정된 주식에 주로 투자하기 때문에 해당 테마 관련 시장상황 등에 따른 위험에 더 많이 노출되어 있습니다. · 이 투자신탁의 수익률은 다양한 이유(투자신탁 운용과 관련된 제반 비용, 현금배당, 구성종목의 교체/비중변경/부도)로 기초지수인“DeepSearch 원자력테마지수”의 수익률과 괴리(추적오차)가 발생할 수 있습니다. 이 경우 자산운용회사는 추적오차를 최소화하기 위하여 투자신탁 관련비용의 최소화, 추적오차를 감안한 편입 종목수 조정 등의 보완방안을 실행할 예정이나, 불가피하게 최소한의 추적오차가 발생할 가능성이 있음을 유의하셔야 합니다. · 상품에 대한 자세한 내용은 자산운용사 홈페이지(http://www.kindexetf.com/) 또는 금융감독원 전자공시시스템의 투자설명서를 통해 확인하시기 바랍니다."
