항목,내용
한글명,RISE 메타버스
영문명,RISE iSelect METAVERSE
표준코드,KR7401170006
종목코드,401170
상장일,2021-10-13
펀드형태,수익증권형
기초지수명,iSelect 메타버스 지수(시장가격지수)
추적배수,일반 (1)
자산운용사,케이비자산운용(주)
지정참가회사(AP),"키움증권, KB증권, NH투자증권, 메리츠증권"
총보수(%),0.45
회계기간,"최초 회계기간: 최초설정일로부터 당해연도 12월 31일까지, 최초 회계기간 이후: 매 1년간"
과세유형,비과세
분배금 지급일,"1월, 4월, 7월, 10월 마지막영업일 및 회계기간 종료일(다만, 회계기간 종료일이 영업일이 아닌 경우 그 직전 영업일)"
홈페이지,http://www.kbstaretf.com
http://www.kbstaretf.com,http://www.kbstaretf.com
기초 시장,(국내) (코스피+코스닥) (-)
기초 자산,(주식) (업종섹터) / (-) (업종테마) / (-)
기본 정보,"이 투자신탁은 NH투자증권이 산출 및 발표하는 “iSelect 메타버스 지수”를 추적대상지수로 하여 1좌당 순자산가치의 변동률을 추적대상지수의 변동률과 유사하도록 투자신탁재산을 운용하는 것을 목적으로 합니다.  iSelect 메타버스 지수는 메타버스 관련 산업에 속하며 산업 내의 시장 지배력, 우수한 경쟁력 등을 기반으로 산업의 성장과 함께 고성장이 가능한 기업들의 성과를 추종하도록 설계하여 유동 시가총액 가중 방식으로 비중을 구성한 테마 지수입니다.  ETF의 설정단위는 20,000좌이며, 현물설정 방식을 병행하여 이루어집니다. 한국거래소를 통하여 매매하는 경우에는 1주 단위로 거래할 수 있습니다."
투자유의사항,"주식에 대부분 투자함으로써 유가증권의 가격변동에 따른 위험에 노출됩니다. 기초지수와 동일한 수익률을 실현함을 목적으로 하고 있으나, 비용의 지출 등의 이유로 기초지수와 동일한 수익률이 실현되지 아니할 가능성이 있습니다.  관련 규정에서 정하는 한도를 초과하여 추적오차가 발생하고 이것이 일정기간 이상 지속되는 경우, 기초지수를 산정할수 없거나 이용할 수 없게 되는 경우, 기타 유가증권시장 상장규정 제 116조 상장폐지 기준에 해당하거나 공익과 투자자 보호를 위하여 증권시장이 이 투자신탁의 수익증권 폐지가 필요하다고 인정하는 경우 상장이 폐지될 수 있습니다. 상품에 대한 자세한 내용은 자산운용사 홈페이지 (http://www.kstaretf.com) 또는 금융감독원 전자공시시스템 의 투자설명서를 통해 확인하시기 바랍니다."
