항목,내용
한글명,PLUS K방산
영문명,PLUS K-Defense Industry
표준코드,KR7449450006
종목코드,449450
상장일,2023-01-05
펀드형태,수익증권형
기초지수명,FnGuide K-방위산업 지수
추적배수,일반 (1)
자산운용사,한화자산운용
지정참가회사(AP),"한화투자증권, KB증권, 신한투자증권, NH투자증권"
총보수(%),0.45
회계기간,"매년 1월 1일부터 12월 31일까지. 단, 최초 회계기간은 최초설정일로부터 당해연도 12월 31일까지"
과세유형,비과세
분배금 지급일,"1월, 4월, 7월, 10월 마지막 영업일 및 회계기간 종료일(다만, 회계기간 종료일이 영업일이 아닌 경우 그 직전 영업일)"
홈페이지,http://www.arirangetf.com/
http://www.arirangetf.com/,http://www.arirangetf.com/
기초 시장,(국내) (코스피+코스닥) (-)
기초 자산,(주식) (업종섹터) / (-) (업종테마) / (-)
기본 정보,"이 투자신탁은 국내 주식을 법 시행령 제94조제2항제4호에서 규정하는 주된 투자대상자산으로 하며, 1좌당 순자산가치의 일간 변동률을 “FnGuide K-방위산업 지수”의 1배수와 유사하도록 투자신탁재산을 운용함을 목적으로 합니다. 기초지수인 “FnGuide K-방위산업 지수”를 추종하며, 투자목적 달성을 위해 국내 기업 중 방위산업을 영위하는 기업의 주식에 주로 투자할 계획입니다."
투자유의사항,"주식의 가치는 일반적으로 발행회사 고유의 위험뿐만 아니라 여러 가지 거시경제지표의 변화에 따라서도 급변할 수 있습니다. 특히 주식은 다른 여타의 자산보다 그 변동성이 큰 특징이 있으며, 이로 인해 주식투자 시에는 투자원금의 손실 가능성이 매우 큰 위험이 있습니다. 파생상품(선물, 옵션에의 투자)은 작은 증거금으로 거액의 결제가 가능한 지렛대효과(레버리지 효과)로 인하여 기초자산에 직접 투자하는 경우에 비하여 높은 위험에 노출됩니다. 이 투자신탁은 추적대상지수와 동일한 수익률을 실현함을 그 투자목적으로 하고 있으나, 일시적인 가격 변동, 투자신탁보수, 위탁매매수수료, 지수사용료, 상장수수료 등 관련 비용의 지출 등 현실적 제한으로 인하여 추적대상 지수와 동일한 수익률이 실현되지 아니할 가능성이 있습니다. 따라서 이 투자신탁의 수익률과 추적대상 지수의 수익률이 동일할 것을 전제로 하는 투자는, 당해 추적오차로 인하여 예상하지 못한 손실을 실현할 수도 있습니다. 이 투자신탁은 법령이 허용하는 한도 내에서 소수 종목에 선별적으로 집중 투자할 수 있으며 이에 따라 변동성 및 일부 종목의 집합투자기구에 미치는 영향력이 동일 유형의 일반적인 집합투자기구 혹은 해당 시장에 비하여 상대적으로 클 수 있습니다. 이 투자신탁은 일부 산업에 속하는 증권에 선별적으로 집중 투자할 수 있으며 이에 따라 변동성 및 투자한 특정 섹터의 위험이 미치는 영향력이 동일유형의 일반적인 집합투자기구 혹은 해당 시장에 비하여 상대적으로 클 수 있습니다. 개인투자자는 보유 수익증권을 한국거래소에서 매도하는 방법으로만 현금화가 가능합니다. 즉, 개인투자자는 보유 수익증권을 판매회사 또는 지정참가회사에 환매신청 할 수 없습니다. 따라서, 한국거래소에서 이 투자신탁 수익증권의 거래가 부족하여 개인투자자가 원하는 가격에 원하는 수량을 매도하지 못할 경우에는 그 개인투자자가 보유한 이 투자신탁 수익증권의 현금화가 어려워질 수도 있으며, 이로 인하여 예상하지 못한 손실이 발생할 수도 있습니다. ※ 법인투자자의 경우 보유 수익증권을 한국거래소에서 매도하거나 이 투자신탁 수익증권의 설정단위 또는 그 정배수로 판매회사 또는 지정참가회사에 환매 신청할 경우에는 판매회사 또는 지정참가회사에서 환매가 가능합니다. 유가증권시장 상장규정 제116조의 상장폐지기준에 해당되는 등 이 투자신탁의 수익증권 상장폐지가 필요하다고 인정하는 경우 이 투자신탁은 상장폐지 하여야 합니다. 이 경우 이 투자신탁의 신탁계약은 해지되고 잔여자산을 분배할 것이나, 잔여자산 분배시까지의 기간 동안에는 유통시장을 통한 수익증권의 현금화가 어려워질 가능성이 있으며, 이로 인하여 예상하지 못한 손실이 발생할 수도 있습니다. 이 투자신탁은 한국거래소에 상장되어 거래되는 상장지수투자신탁으로서 상장된 이후 유동성공급자가 시장거래 조성을 위한 노력 등의 업무를 수행하나 호가 공백이나 거래부진, 헷지수단이 한국과의 시차가 존재하는 시장에서 거래, 휴일이나 해외거래소의 시스템 문제 등의 사유로 투자신탁의 순자산가치인 기준가격과 시장수급의 변화로 인해 형성되는 시장거래가격이 서로 다르게 형성될 수 있으며, 또한 그로 인해 시장가격의 변동성이 증가될 위험이 있습니다. 투자신탁을 설정한 이후 1년이 되는 날에 원본액이 50억원 미만인 경우 또는 투자신탁을 설정하고 1년이 지난 후 1개월간 계속하여 투자신탁의 원본액이 50억원 미만인 경우 집합투자업자가 투자신탁을 해지하는 등 투자자의 동의 없이 해당 집합투자기구를 해지할 수 있습니다. 투자 의사를 결정하기 전에 반드시 자산운용사 홈페이지 (http://www.arirangetf.com/) 또는 금융감독원 전자공시시스템의 투자설명서를 읽어보시기 바랍니다."
