항목,내용
한글명,RISE 미국단기투자등급회사채액티브
영문명,RISE US Short-Term IG Corp Bond
표준코드,KR7437350002
종목코드,437350
상장일,2022-07-29
펀드형태,수익증권형
기초지수명,Bloomberg US Corporate 1-5 Years Total Return Index
추적배수,일반 (1)
자산운용사,케이비자산운용(주)
지정참가회사(AP),"신한금융투자, 메리츠증권, KB증권"
총보수(%),0.1
회계기간,"매년 1월 1일부터 12월 31일까지. 다만, 최초 회계기간은 최초설정일로부터 당해연도 12월 31일까지"
과세유형,배당소득세(보유기간과세)
분배금 지급일,"회계기간 종료일. 단, 회계기간 종료일이 영업일이 아닌 경우 그 직전 영업일"
홈페이지,www.kbstaretf.com
www.kbstaretf.com,www.kbstaretf.com
기초 시장,(해외) (북미) (미국)
기초 자산,(채권) (회사채) / (-) (단기) / (-)
기본 정보,"이 투자신탁은 Bloomberg Index Services Limited가 산출 및 발표하는 “Bloomberg US Credit Corp 1-5Y TR Index (BUC1TRUU Index)”를 비교지수로 하여 투자신탁의 순자산가치의 변화를 비교지수 대비 초과하도록 신탁재산을 운용하는 것을 목적으로 하는 액티브 주식상장지수집합투자기구입니다. Bloomberg US Credit Corp 1-5Y TR Index는 1~5년 만기의 국제 신용평가회사 평가등급이 투자등급(Moody’s Baa3 / S&P BBB- / Fitch BBB-)이상인 미국 달러화 표시(USD) 회사채를 주 대상으로 하여 시가총액가중방식으로 산출한 지수입니다. ETF의 설정단위는 50,000좌이며, 현금설정 방식으로 이루어집니다. 한국거래소를 통하여 매매하는 경우에는 1주 단위로 거래할 수 있습니다."
투자유의사항,"이 투자신탁은 해외채권을 주된 투자대상으로 비교지수 대비 초과성과를 추구합니다. 따라서 비교지수와 동일한 수익률을 실현함을 목적으로 하는 기존의 ETF와 달리 비교지수대비 높은 추적오차가 발생할 수 있습니다. 이러한 추적오차는 시장의 변동에 적극적으로 대응하여 비교지수 대비 높은 성과를 추구하는 이 집합투자기구의 투자목적에 따른 운용상의 결과이며, 지수와의 괴리율은 매일 공 고되는 추적오차율 공고를 통해 확인하실 수 있습니다. 다만, 이 집합투자기구는 비교지수와의 상관계수를 0.7 이상으로 관리하여 비교지수와의 성과괴리를 일정수준 이내로 관리할 예정입니다. 상품에 대한 자세한 내용은 자산운용사 홈페이지(http://www.kbstaretf.com) 또는 금융감독원 전자공시시스템의 투자설명서를 통해 확인하시기 바랍니다."
