항목,내용
한글명,RISE 팔라듐선물(H)
영문명,RISE PALL futures(H)
표준코드,KR7334690005
종목코드,334690
상장일,2019-09-24
펀드형태,수익증권형
기초지수명,S&P GSCI Palladium Excess Return Index
추적배수,일반 (1)
자산운용사,케이비자산운용(주)
지정참가회사(AP),"키움증권, 신한금융투자, KB증권"
총보수(%),0.6
회계기간,(1) 최초 회계기간: 최초설정일로부터 당해연도 12월 31일까지 (2) 최초 회계기간 이후: 매 1년간
과세유형,배당소득세(보유기간과세)
분배금 지급일,"회계기간 종료일(다만, 회계기간 종료일이 영업일이 아닌 경우 그 직전 영업일)"
홈페이지,http://www.kbstaretf.com
http://www.kbstaretf.com,http://www.kbstaretf.com
기초 시장,(해외) (북미) (미국)
기초 자산,(원자재) (금속) / (-) (팔라듐) / (-)
기본 정보,"이 투자신탁은 팔라듐선물(Palladium Futures)의 가격수준을 종합적으로 표시하는 S&P GSCI 팔라듐 ER지수(S&P GSCI Palladium Excess Return Index)를 기초지수로 하여 1좌당 순자산가치의 변동률을 기초지수의 변동률과 유사하도록 투자신탁재산을 운용하는 것을 목표로 합니다. S&P GSCI 팔라듐 ER지수(S&P GSCI Palladium Excess Return Index)는 시카고상업거래소(CME)에 상장된 팔라듐선물 최근월종목의 가격과 동일하게 연동하는 지수입니다 ETF의 설정단위는 50,000좌이며, 현금설정 방식으로 이루어집니다. 한국거래소를 통하여 매매하는 경우에는 1주 단위로 거래할 수 있습니다."
투자유의사항,"이 투자신탁은 S&P GSCI 팔라듐 ER지수(S&P GSCI Palladium Excess Return Index)의 1좌당 순자산가치의 변동률을 기초지수의 변동률과 유사하도록 투자신탁재산을 운용하는 것을 목표로 합니다. 이는 일간단위로 기초지수의 수익률을 양(陽)의 1배수로 추구하는 것을 의미하며 투자기간 전체에 대해 누적하여 양(陽)의 1배수를 추구할 수 있다는 것을 의미하지 않습니다. 관련 규정에서 정하는 한도를 초과하여 추적오차가 발생하고 이것이 일정기간 이상 지속되는 경우, 기초지수를 산정할 수 없거나 이용할 수 없게 되는 경우, 기타 유가증권시장 상장규정 제 116조 상장폐지 기준에 해당하거나 공익과 투자자 보호를 위하여 증권시장이 이 투자신탁의 수익증권 폐지 가 필요하다고 인정하는 경우 상장이 폐지될 수 있습니다. 상품에 대한 자세한 내용은 자산운용사 홈페이지(http://www.kstaretf.com) 또는 금융감독원 전자공시시스템의 투자설명서를 통해 확인하시기 바랍니다."
