항목,내용
한글명,ACE 주주환원가치주액티브
영문명,ACE Next level Value Active
표준코드,KR7447430000
종목코드,447430
상장일,2022-11-15
펀드형태,수익증권형
기초지수명,FnGuide 올라운드 가치주 시장가격지수
추적배수,일반 (1)
자산운용사,한국투자신탁운용
지정참가회사(AP),"NH투자증권, KB증권"
총보수(%),0.7
회계기간,"가. 최초회계기간: 투자신탁의 최초설정일로부터 2022년 12월 31일까지, 나. 2023년 1월 1일 이후: 2023년 1월 1일부터 매 1년간"
과세유형,배당소득세(보유기간과세)
분배금 지급일,"매 1,4,7,10월의 마지막영업일 및 투자신탁 회계기간 종료일. 단, 회계기간 종료일이 영업일이 아닐 경우 그 직전 영업일"
홈페이지,http://www.kindexetf.com
http://www.kindexetf.com,http://www.kindexetf.com
기초 시장,(국내) (코스피+코스닥) (-)
기초 자산,(주식) (전략) / (-) (가치) / (-)
기본 정보,"· 이 투자신탁은 에프앤가이드(FnGuide)가 발표하는 “FnGuide 올라운드 가치주 지수”를 비교지수로 하여 비교지수 대비 초과성과를 목표로 투자신탁재산을 운용함을 목적으로 합니다. · 에프앤가이드(FnGuide)가 발표하는 FnGuide 올라운드 가치주 지수는 유가증권시장과 코스닥시장 상장 종목에서 ‘순자산, 현금흐름, 배당금, 당기순이익’ 4가지 Factor를 기준으로 가치스코어 상위 500 종목을 선정한 지수로, 2017년 3월 13일 1,000pt를 기준으로 2022년 7월 4일부터 발표한 지수입니다."
투자유의사항,· 이 투자신탁은 1좌당 순자산가치의 일간변동률이 기초지수 일간성과와 유사하도록 추종하는 것을 목표로 하는 기존의 Passive ETF와 달리 투자신탁재산의 운용방식을 지수의 변화를 초과하도록 하는 것을 그 목표로하는 Active ETF입니다. 이를 위하여 이 투자신탁은 “FnGuide 올라운드 가치주 지수”를 비교지수로 하여 매니저의 재량에 따라 운용되는 상품입니다. 따라서 이 투자신탁은 비교지수인 FnGuide 올라운드 가치주 지수와 다른 성과가 실현될 수 있습니다. · 상품에 대한 자세한 내용은 자산운용사 홈페이지(http://www.kindexetf.com/) 또는 금융감독원 전자공시시스템의 투자설명서를 통해 확인하시기 바랍니다.
