항목,내용
한글명,RISE 미국AI테크액티브
영문명,RISE US AI Tech Active
표준코드,KR7495940009
종목코드,495940
상장일,2024-11-26
펀드형태,수익증권형
기초지수명,Solactive US AI Tech Active Index PR
추적배수,일반 (1)
자산운용사,케이비자산운용(주)
지정참가회사(AP),"메리츠, KB, 키움, DB"
총보수(%),0.5
회계기간,"매년 1월 1일부터 12월 31일까지. 단, 최초 회계기간은 최초설정일로부터 당해연도 12월 31일까지"
과세유형,배당소득세(보유기간과세)
분배금 지급일,"1월, 4월, 7월, 10월 마지막 영업일 및 회계기간 종료일(다만, 회계기간 종료일이 영업일이 아닌 경우 그 직전 영업일)"
홈페이지,www.riseetf.co.kr
www.riseetf.co.kr,www.riseetf.co.kr
기초 시장,(해외) (북미) (미국)
기초 자산,(주식) (업종섹터) / (-) (업종테마) / (-)
기본 정보,"RISE 미국AI테크액티브는 미국 주식을 주된 투자대상으로 하고, Solactive AG가 산출 및 발표하는 ’Solactive US AI Tech Active Index’를 비교지수로 하여 투자신탁의 순자산가치 변화를 비교지수 대비 초과하도록 투자신탁재산을 운용하는 것을 목적으로 합니다. Solactive US AI Tech Active Index 지수는 미국 상장 기업 중 AI하드웨어, AI소프트웨어, AI애플리케이션/서비스로 분류되는 30개 기업의 성과를 추종합니다. ETF의 설정단위는 50,000좌이며, 현금설정 방식으로 이루어집니다. 한국거래소를 통하여 매매하는 경우에는 1주 단위로 거래할 수 있습니다."
투자유의사항,"이 투자신탁은 주식에 주로 투자하기 때문에 투자대상자산의 가격변동으로 인한 손실위험에 노출됩니다. 또한, 투자대상자산의 가치는 투자대상종목 발행회사의 영업환경, 재무상황 및 신용상태의 악화에 따라 급격히 변동될 수 있습니다. 관련 규정에서 정하는 한도를 초과하여 추적오차가 발생하고 이것이 일정기간 이상 지속되는 경우, 기초지수를 산정할 수 없거나 이용할 수 없게 되는 경우, 기타 유가증권시장 상장규정 제 116조 상장폐지 기준에 해당하거나 공익과 투자자 보호를 위하여 증권시장이 이 투자신탁의 수익증권 폐지 가 필요하다고 인정하는 경우 상장이 폐지될 수 있습니다. 상품에 대한 자세한 내용은 자산운용사 홈페이지(http://www.riseetf.co.kr) 또는 금융감독원 전자공시시스템의 투자설명서를 통해 확인하시기 바랍니다."
