항목,내용
한글명,1Q 25-08 회사채(A+이상)액티브
영문명,1Q 25-08 Corp Bond(A+) Active
표준코드,KR7466400009
종목코드,466400
상장일,2023-09-19
펀드형태,수익증권형
기초지수명,KIS 2025-08만기형 크레딧 A+이상 지수(총수익)
추적배수,일반 (1)
자산운용사,하나자산운용(주)
지정참가회사(AP),"키움증권, 미래에셋증권, 현대차증권, NH투자증권"
총보수(%),0.1
회계기간,"매년 1월 1일부터 12월 31일까지. 단, 최초 회계기간은 최초설정일로부터 당해연도 12월 31일까지"
과세유형,배당소득세(보유기간과세)
분배금 지급일,"회계기간 종료일(다만, 회계기간 종료일이 영업일이 아닌 경우 그 직전 영업일)"
홈페이지,http://www.ubs-hana.com
http://www.ubs-hana.com,http://www.ubs-hana.com
기초 시장,(국내) (주식외) (-)
기초 자산,(채권) (회사채) / (-) (단기) / (-)
기본 정보,"· 이 투자신탁은 KIS 2025-08 만기형 크레딧 A+이상 지수를 비교지수로 하여 비교지수 대비 초과성과를 추구하는 Active ETF입니다. · KIS 2025-08 만기형 크레딧 A+이상 지수는 국내 2025년 7월~9월 만기 및 신용등급 A+이상, 발행잔액 500억원 이상의 은행채, 기타금융채, 회사채(무보증) 종목을 바스켓으로 산출되는 지수 입니다. · KIS 2025-08 만기형 크레딧 A+이상 지수의 듀레이션은 약 2년 수준으로 투자적격등급의 채권 종목 중 발행과 유통이 활발한 우량등급 및 수익률이 높은 크레딧 종목으로 구성하여 수익성, 안정성, 유동성 모두를 고려하여 개발한 지수입니다."
투자유의사항,"· 이 투자신탁은 1좌당 순자산가치의 일간변동률이 비교지수 일간성과와 유사하도록 추종하는 것을 목표로 하는 기존의 Passive ETF와 달리, 비교지수 대비 초과성과를 얻는 것을 목표로 하는 Active ETF입니다.  · 이 투자신탁은 담당 펀드매니저의 정량적 및 정성적 분석에 기반하여 포트폴리오를 구성하고 시장 대비 초과수익을 추구하기 때문에 비교지수 대비 낮은 수익률을 기록할 위험을 내포하고 있습니다. · 상품에 대한 자세한 내용은 자산운용사 홈페이지 (http://www.ubs-hana.com) 또는 금융감독원 전자공시시스템의 투자설명서를 통해 확인하시기 바랍니다."
