항목,내용
한글명,TIGER 반도체TOP10레버리지
영문명,TIGER Semiconductor TOP 10 Leverage
표준코드,KR7488080003
종목코드,488080
상장일,2024-07-23
펀드형태,수익증권형
기초지수명,FnGuide 반도체TOP10레버리지(2x) 지수(PR)
추적배수,2X 레버리지 (2)
자산운용사,미래에셋자산운용(주)
지정참가회사(AP),"미래, NH, 키움, 하이, BNK, 한국투자, 대신, DB, 메리츠, 한화"
총보수(%),0.49
회계기간,"매년 1월 1일부터 12월 31일까지. 단, 최초 회계기간은 최초설정일로부터 당해연도 12월 31일까지"
과세유형,배당소득세(보유기간과세)
분배금 지급일,"회계기간 종료일(다만, 회계기간 종료일이 영업일이 아닌 경우 그 직전 영업일)"
홈페이지,www.tigeretf.com
www.tigeretf.com,www.tigeretf.com
기초 시장,(국내) (코스피+코스닥) (-)
기초 자산,(주식) (업종섹터) / (-) (업종테마) / (-)
기본 정보,"- 이 ETF는 주식 및 주식관련 파생상품을 주된 투자대상자산으로 하며, 'FnGuide 반도체TOP10 지수'를 기초지수로 사용하는 ETF입니다. 이 ETF는 1좌당 순자산가치의 일간변동률을 기초지수 일간변동률의 양의 2배수로 연동하여 투자신탁재산을 운용함을 목적으로 합니다. - ‘FnGuide 반도체TOP10 지수’는 유가증권시장 및 코스닥시장에 상장된 종목 중 FICS 중분류 기준 '반도체'에 속하는 종목들을 대상으로, 종목 선정일 기준 최근 1개월의 시가총액 평균 값을 기준으로 상위 10종목을 선정합니다. 이 중 상위 2개 종목은 25%의 비중으로, 나머지 8개 종목은 50%의 비중을 유동시가총액 가중 방식으로 산출하는 지수입니다."
투자유의사항,"- 이 ETF의 수익률은 보수 또는 비용 등 이 ETF의 순자산가치에 부의 영향을 미치는 다양한 이유로 인하여 기초지수 수익률과 괴리(추적오차)가 발생할 수 있습니다. - 개인투자자는 보유 ETF를 거래소에서 매도하는 방법으로만 현금화가 가능하므로 보유수익증권을 판매회사 또는 지정참가회사에 환매 신청할 수 없으며, 거래소의 거래 상황에 따라 동 ETF의 순자산가치와 거래가격이 다르게 형성될 수 있습니다. - 상품에 대한 자세한 내용은 집합투자업자 인터넷 홈페이지(http://www.tigeretf.com) 또는 금융감독원 전자공시시스템의 투자설명서를 통해 확인하시기 바랍니다."
