항목,내용
한글명,ACE 단기통안채
영문명,ACE MONEY MARKET
표준코드,KR7190620005
종목코드,190620
상장일,2013-12-23
펀드형태,수익증권형
기초지수명,KIS MSB 단기 Index
추적배수,일반 (1)
자산운용사,한국투자신탁운용
지정참가회사(AP),"KDB대우증권(주), 대신증권(주), 우리투자증권(주)"
총보수(%),0.07
회계기간,"매년 1월 1일부터 12월 31일까지. 단, 최초 회계기간은 최초 설정일로부터 2013년 12월 31일까지"
과세유형,배당소득세(보유기간과세)
분배금 지급일,투자신탁회계기간 종료일(회계기간 종료일이 영업일이 아닌 경우 회계기간 종료일의 직전 영업일)
홈페이지,http://www.kindexetf.com
http://www.kindexetf.com,http://www.kindexetf.com
기초 시장,(국내) (주식외) (-)
기초 자산,(채권) (국공채) / (-) (단기) / (-)
기본 정보,"본 ETF의 기초지수는 KIS 채권평가가 산출하는 KIS MSB 단기지수입니다. 본 기초지수는 잔존만기 6개월 이하의 통안증권 9종목으로 구성되며 지수의 듀레이션은 0.29Y 내외입니다. 액면기준 동일비중 방식으로 산출되며 매월 1~2 종목이 바스켓 교체(리밸런싱)됩니다. 본 ETF의 기초지수 복제는 최대한 완전복제를 원칙으로 합니다. 다만 기초지수 특성 상 본 상품은 평균적으로 0.29Y의 듀레이션을 추구하는 종목 구성을 추종하는데, 보유 유동성과 편입대상의 거래추이를 고려하여 유사만기를 가진 통안채권도 편입할 수 있습니다."
투자유의사항,"이 투자신탁의 수익률은 다음과 같은 다양한 이유로 추적대상지수인 KIS MSB 단기 INDEX(총수익지수)의 수익률과 괴리(추적오차)가 발생할 수 있습니다. 이 경우 집합투자업자는 추적오차를 최소화하기 위하여 투자신탁 관련비용의 최소화, 추적오차를 감안한 편입 종목수 조정 등의 다양한 보완방안을 실행할 예정이나, 불가피하게 최소한의 추적오차가 발생할 가능성이 있음을 유의하셔야 합니다. ㅇ 이 투자신탁과 관련된 제반 비용(매매수수료, 지수사용료, 상장수수료 등)은 순자산가치를 감소시켜 추적오차를 발생하게 합니다. ㅇ 투자신탁재산이 보유하고 있는 채권에서 발생하는 이자는 순자산가치를 증가시켜 추적오차를 발생하게 합니다. ㅇ 지수 구성종목의 정기 또는 특별변경 발생으로 인한 구성종목의 교체 또는 비율변경은 추적오차를 발생시킬 수 있습니다. 이 투자신탁은 한국거래소에 상장되어 거래되는 상장지수투자신탁으로서 투자신탁의 순자산가치인 기준가격과 일시적인 수급 불균형 및 시장수급의 변화로 인해 형성되는 시장거래가격이 서로 다르게 형성될 수 있으며, 또한 그로 인해 시장가격의 변동성이 증가될 위험이 있습니다. 상품에 대한 자세한 내용은 해당 집합투자업자의 인터넷홈페이지(http://www.kindexetf.com) 또는 금융감독원 전자공시시스템의 투자설명서를 통해 확인하시기 바랍니다."
