항목,내용
한글명,RISE 글로벌메타버스
영문명,RISE Global Metaverse Moorgate
표준코드,KR7411720006
종목코드,411720
상장일,2021-12-22
펀드형태,수익증권형
기초지수명,Global Metaverse Index (Price Return)
추적배수,일반 (1)
자산운용사,케이비자산운용(주)
지정참가회사(AP),"KB증권, 키움증권, 신한금융투자, NH투자증권"
총보수(%),0.5
회계기간,"매년 1월 1일부터 12월 31일까지. 단, 최초 회계기간은 최초 설정일로부터 당해연도 12월 31일까지"
과세유형,배당소득세(보유기간과세)
분배금 지급일,"1월, 4월, 7월, 10월 마지막 영업일 및 회계기간 종료일(회계기간 종료일이 영업일이 아닌 경우 그 직전 영업일)"
홈페이지,http://www.kbstaretf.com
http://www.kbstaretf.com,http://www.kbstaretf.com
기초 시장,(해외) (글로벌) (-)
기초 자산,(주식) (업종섹터) / (-) (업종테마) / (-)
기본 정보,"이 투자신탁은 기초지수인 ‘Global Metaverse Index (원화환산지수)’의 수익률과 유사한 수익률을 실현하는것을 목표로 하는 상장지수투자신탁으로, 기초지수를 완전 복제하는 방식으로 운용할 계획입니다.  Global Metaverse Index 는 파운트투자자문에서 개발하고 Moorgate에서 산출 및 발표하는 지수로 전세계 주요국가의 상장종목을 대상으로 키워드 필터링 및 유동성 필터링을 통해 메타버스 관련 비지니스를 영위하는 회사를 선별한 후, 선별된 회사들의 향후 1년 매출을 예측하여 메타버스 관련 매출액이 50% 이상일 것으로 예상되는 기업들을 시가총액과 메타버스 관련 매출액 비중을 동시에 고려한 수정 시가총액 가중방식으로 상위 50종목을 구성된 지수입니다. ETF의 설정단위는 50,000좌이며, 현금설정 방식으로 이루어집니다. 한국거래소를 통하여 매매하는 경우에는 1주 단위로 거래할 수 있습니다."
투자유의사항,"주식에 대부분 투자함으로써 유가증권의 가격변동에 따른 위험에 노출됩니다. 기초지수와 동일한 수익률을 실현함을 목적으로 하고 있으나, 비용의 지출 등의 이유로 기초지수와 동일한 수익률이 실현되지 아니할 가능성이 있습니다.  관련 규정에서 정하는 한도를 초과하여 추적오차가 발생하고 이것이 일정기간 이상 지속되는 경우, 기초지수를 산정할 수 없거나 이용할 수 없게 되는 경우, 기타 유가증권시장 상장규정 제 116조 상장폐지 기준에 해당하거나 공익과 투자자 보호를 위하여 증권시장이 이 투자신탁의 수익증권 폐지가 필요하다고 인정하는 경우 상장이 폐지될 수 있습니다. 상품에 대한 자세한 내용은 자산운용사 홈페이지(http://www.kstaretf.com) 또는 금융감독원 전자공시시스템의 투자설명서를 통해 확인하시기 바랍니다."
