항목,내용
한글명,KODEX 배당성장
영문명,KODEX Dividend Growth
표준코드,KR7211900006
종목코드,211900
상장일,2014-12-17
펀드형태,수익증권형
기초지수명,코스피 배당성장 50
추적배수,일반 (1)
자산운용사,삼성자산운용(주)
지정참가회사(AP),"하이투자증권,신한금융투자,대우증권,유진투자증권,키움증권, SK증권"
총보수(%),0.15
회계기간,"매년 1월 1일부터 12월 31일까지. 단, 최초 회계기간은 최초 설정일로부터 2014년 12월 31일까지"
과세유형,비과세
분배금 지급일,"매 1월, 4월, 7월, 10월의 마지막 영업일 및 회계기간 종료일. 다만, 회계기간 종료일이 영업일이 아닌 경우 그 직전 영업일"
홈페이지,http://www.kodex.com
http://www.kodex.com,http://www.kodex.com
기초 시장,(국내) (코스피) (-)
기초 자산,(주식) (전략) / (전략) (배당) / (성장)
기본 정보,"이 투자신탁은 유가증권시장상장규정 제113조제1항제3호에 해당하는 시장에서 거래되는 주식을 기초로 하는 코스피 배당성장50지수(이하 “기초지수”라 한다)를 기초지수로 하여 1좌당 순자산가치의 변동률을 기초지수의 변동률과 유사하도록 투자신탁재산을 운용함을 그 운용목적으로 합니다. 이 투자신탁은 국내주식에 주로 투자하는 상품으로서 이 투자신탁의 수익자는 주식에 직접 투자하는 위험을 부담할 수 있으며, 주식은 다양한 경제 변수 및 주식을 발행한 기업의 경영상황 등에 연동되어 수익이 변동되는 특성을 가지고 있습니다."
투자유의사항,"- 투자신탁재산에서 거래량이 풍부하지 못한 종목에 투자하는 경우 투자대상 종목의 유동성부족에 따라 환금성에 제약이 발생할 수 있으며, 이는 투자신탁재산의 가치하락을 초래할 수 있습니다. - 이 투자신탁의 기초지수는 한 종목의 지수 내 시가총액비중을 최대 5%로 제한하는 편입비중 상한제한(Cap Limit) 방식이 적용되어 있는 지수이지만, 지수 내 종목별 비중 조정을 연 2회 실시함으로 인해 주식시장 변동에 따라 일시적으로 또는 정기 변경 이 전까지 지속적으로 한 종목의 지수 내 비중이 5%를 초과할 수 있습니다. 특히, 기초지수의 경우 지수 내 한 종목의 비중이 30%를 초과하는 경우라도 정기 변경 이전까지 종목의 비중조정이 이루어지지 않는 반면에, 투자신탁의 경우 동일종목 투자제한으로 인해 투자신탁 내 한 종목의 비중을 30% 이내로 조정하여야 하며 이로 인해 기초지수 와 투자신탁의 성과의 괴리가 발생할 수 있습니다. - 이 투자신탁은 추적대상 지수와 동일한 수익률을 실현함을 그 투자목적으로 하고 있으나, 투자신탁보수, 위탁매매수수료 등 관련 비용의 지출 등 현실적 제한으로 인하여 추적대상 지수와 동일한 수익률이 실현되지 아니할 가능성이 있습니다. 따라서 이 투자신탁의 수익률과 추적대상 지수의 수익률이 동일할 것을 전제로 하는 투자는, 당해 추적오차로 인하여 예상하지 못한 손실을 실현할 수도 있습니다."
