항목,내용
한글명,SOL 미국배당미국채혼합50
영문명,SOL US Dividend Blended 50
표준코드,KR7490490000
종목코드,490490
상장일,2024-09-24
펀드형태,수익증권형
기초지수명,KRX 다우존스 미국배당국채 혼합지수
추적배수,일반 (1)
자산운용사,신한자산운용 주식회사
지정참가회사(AP),"메리츠증권, 미래에셋증권, 삼성증권, 신한투자증권, 키움증권, 한국투자증권"
총보수(%),0.15
회계기간,"최초설정일로부터 당해연도 12월 31일까지, 단 최초 회계기간 이후 매 1년간"
과세유형,배당소득세(보유기간과세)
분배금 지급일,매월 15일(영업일이 아닌 경우 직전영업일)
홈페이지,http://www.soletf.com
http://www.soletf.com,http://www.soletf.com
기초 시장,(해외) (북미) (미국)
기초 자산,(혼합자산) (주식+채권) / (-) (-) / (-)
기본 정보,"이 투자신탁은 법 시행령 제 92조 2항제 4호에서 규정하는 주된 투자대상자산으로 하며 한국거래소에서 산출 및 발표하는 다우존스 미국 배당 100 지수(Dow Jones U.S. Dividend 100 Index)’와 ‘KRX 미국채 10년지수’의 수익률을 5:5로 혼합하여 산출하는 지수를 기초지수로 하여 기초지수 수익률의 정배수를 추적하는 것을 목표로 하는 상품입니다. 기초지수의 주식 부문의 Dow Jones U.S. Dividend 100 Index(PR)은 미국 주식 중 일관된 배당금 지급을 하고 있는 펀더멘털이 강한 대표 100개에 분산 투자하는 전략의 지수입니다(세부적으로는 최소 10년의 기간동안 연속적으로 배당을 지급했던 기업들 중 현금흐름, ROE (자기자본수익률), 배당수익률과 5년 배당성장률을 기준으로 상위 100개 종목을 선별). 채권부문 지수인 KRX 미국채 10년지수(순가격지수, PR)는 미국채 10년물 중 최근 발행 종목 순으로 총 3종목 선정하는 지수입니다. 해당 상품은 ‘퇴직연금감독규정 제11조(적립금 운용방법 등) 제1항5호’의 내용 개정(’23.11.16)에 따라 퇴직연금에서 100% 투자 가능한 혼합형 집합투자기구에서 주식 투자 비중이 최대 40%에서 50%로 상향됨에 따라 당사는 퇴직연금 투자에 적합한 미국배당 주식 50%를 투자하는 혼합형 ETF 상품을 출시하는 것을 목적으로 만든 상품입니다. 해당 상품은 현물 투자를 통해 기초지수의 움직임을 추적하며, 미국 달러에 대해서 환노출되는 구조이며 매월 분배금을 지급하는 월배당 ETF로, 국내 투자자들의 인컴 투자 수단의 다양성에 기여할 수 있을 것으로 기대하고 있습니다. 해당 ETF투자의 경우 1주당 10,000원(최초 설정시점 기준)으로 투자를 할 수 있습니다. 설정단위는 100,000좌이며, 현물설정 방식으로 이루어집니다. 한국거래소를 통하여 매매하는 경우에는 1주 단위로 거래할 수 있습니다."
