항목,내용
한글명,RISE 글로벌테크놀로지(합성 H)
영문명,RISE Global Thechnology(SYNTH H)
표준코드,KR7276650009
종목코드,276650
상장일,2017-08-17
펀드형태,수익증권형
기초지수명,S&P Global 1200 Information Technology Index (Price Return)
추적배수,일반 (1)
자산운용사,케이비자산운용(주)
지정참가회사(AP),"NH투자증권,삼성증권"
총보수(%),0.4
회계기간,"(1) 최초 회계기간: 최초설정일로부터 당해연도 12월 31일까지,(2) 최초 회계기간 이후: 매 1년간"
과세유형,배당소득세(보유기간과세)
분배금 지급일,회계기간 종료일
홈페이지,http://www.kbstaretf.com
http://www.kbstaretf.com,http://www.kbstaretf.com
기초 시장,(국내&해외) (-) (-)
기초 자산,(주식) (업종섹터) / (-) (정보기술) / (-)
기본 정보,"이 투자신탁은 S&P Global 1200 Information Technology Index를 기초지수로 하여 1좌당 순자산가치의 변동률을 기초지수의 변동률과 유사하도록 투자신탁재산을 운용하는 것을 목적으로 하는 투자신탁입니다. 또한 이 투자신탁은 환율변동으로 인한 위험을 관리하기 위하여 환헤지 전략을 실행할 계획이며, 이를 위하여 장외파생상품 계약에 환헤지 전략을 반영할 계획입니다. S&P Global 1200 Information Technology Index는 S&P Dow Jones Indices가 산출하는 지수로, S&P Global 1200 Index의 구성종목 중 글로벌섹터분류기준(GICS)으로 IT 섹터에 해당하는 종목으로 구성된 지수입니다.  ETF의 설정단위는 100,000좌이며, 한국거래소를 통하여 매매하는 경우에는 1주 단위로 거래할 수 있습니다."
투자유의사항,"이 투자신탁은 거래상대방과의 계약을 통한 합성상장지수집합투자기구로서 장외파생상품을 중요한 운용수단으로 하여 기초지수의 수익률을 추종합니다. 이에 따라 거래상대방의 자격요건과 위험관리 및 담보관리 등을 관리하고 있으며, 해당 관련 상품의 계속성에 중대한 영향을 미칠 수 있으면 상장폐지의 사유가 될 수 있습니다.  관련 규정에서 정하는 한도를 초과하여 추적오차가 발생하 고 이것이 일정기간 이상 지속되는 경우, 기초지수를 산정할 수 없거나 이용할 수 없게 되는 경우, 기타 유가증권시장 상 장규정 제 116조 상장폐지 기준에 해당하거나 공익과 투자 자 보호를 위하여 증권시장이 이 투자신탁의 수익증권 폐지 가 필요하다고 인정하는 경우 상장이 폐지될 수 있습니다. 상품에 대한 자세한 내용은 자산운용사 홈페이지 (http://www.kstaretf.com) 또는 금융감독원 전자공시시스템 의 투자설명서를 통해 확인하시기 바랍니다."
