항목,내용
한글명,ACE 코리아밸류업
영문명,ACE Korea Value-Up
표준코드,KR7496120007
종목코드,496120
상장일,2024-11-04
펀드형태,수익증권형
기초지수명,코리아 밸류업 지수
추적배수,일반 (1)
자산운용사,한국투자신탁운용
지정참가회사(AP),"한국, KB, 키움, 메리츠, NH"
총보수(%),0.09
회계기간,"매년 1월 1일부터 12월 31일까지. 단, 최초 회계기간은 최초설정일로부터 당해연도 12월 31일까지"
과세유형,비과세
분배금 지급일,"매 1,4,7,10월의 마지막 영업일 및 회계기간 종료일(다만, 회계기간 종료일이 영업일이 아닌 경우 그 직전 영업일)"
홈페이지,http://www.aceetf.co.kr
http://www.aceetf.co.kr,http://www.aceetf.co.kr
기초 시장,(국내) (코스피+코스닥) (-)
기초 자산,(주식) (시장대표) / (-) (-) / (-)
기본 정보,"· 이 투자신탁은 한국거래소가 발표하는 “코리아 밸류업 지수”을 기초지수로하여 1좌당 순자산가치의 변동률을 기초지수와 유사하도록 투자신탁 재산을 운용함을 목적으로 합니다. · 한국거래소가 발표하는 “코리아 밸류업 지수”는 시장대표성, 유동성과 같은 규모요건 이외에 수익성, 주주환원, 시장평가, 자본효율성 등 다양한 질적요건과 상품성을 종합적으로 고려하여 100종목을 선정, 이후 유동 시가총액 가중방식으로 비중을 구성한 지수입니다."
투자유의사항,· 상품에 대한 자세한 내용은 운용사 홈페이지 (http://www.aceetf.co.kr) 또는 금융감독원 전자공시시스템의 투자설명서를 통해 확인하시기 바랍니다.
