항목,내용
한글명,TIGER 미국달러단기채권액티브
영문명,TIGER USD MM ACTIVE
표준코드,KR7329750004
종목코드,329750
상장일,2019-07-24
펀드형태,수익증권형
기초지수명,KIS U.S. TREASURY BOND 0-1Y 지수
추적배수,일반 (1)
자산운용사,미래에셋자산운용(주)
지정참가회사(AP),"키움증권,메리츠증권"
총보수(%),0.3
회계기간,"최초설정일부터 당해 연도 12월 31일까지로 하며, 이후의 회계기간은 그 익일로부터 매년 12월 31일까지로 함"
과세유형,배당소득세(보유기간과세)
분배금 지급일,"회계기간 종료일(다만, 회계기간 종료일이 영업일이 아닌 경우 그 직전 영업일"
홈페이지,http://www.tigeretf.com
http://www.tigeretf.com,http://www.tigeretf.com
기초 시장,(해외) (북미) (미국)
기초 자산,(채권) (국공채) / (-) (단기) / (-)
기본 정보,"- 이 ETF는 액티브ETF로 1좌당 순자산가치의 변화가 기초지수의 변동률을 초과하도록 운용하는 것을 목적으로 하여, 기초지수 ""KIS U.S. TREASURY BOND 0-1Y Index"" 구성종목인 미국채 이외에 미국달러표시 투자등급 회사채, 미국달러표시 KP(Korean Paper), 미국달러선물 등에도 투자하며 기초지수 대비 초과성과를 달성하는 전략을 활용합니다. - KIS 채권평가에서 발표하는 ""KIS U.S. TREASURY BOND 0-1Y Index""는 잔존만기 1개월 초과 1년 이하인 USD 채권 최대 30종목(듀레이션 0.5Y 내외)을 기초지수의 구성종목으로 하여 액면기준 동일비중으로 산출하는 지수입니다."
투자유의사항,"- 채권형 ETF의 경우 변동성이 높은 주식형 ETF 대비 매도호가/매수호가 차이에 따른 기대수익대비 비용이 상대적으로 높을 수 있음에 유의하시기 바랍니다. - iNAV가 제공되는 거래소 개장 시간 중에 액티브ETF에 편입된 종목이 변경되는 경우 당일 iNAV에는 신규 편입종목에 관한 사항이 반영되지 않으며 유동성공급자(LP)가 당일 장중에 제시하는 호가에도 신규 편입종목과 관련된 가격이 반영되지 않을 수 있습니다. - 이 ETF는 환헤지를 실행하지 않을 계획이기에 보유 자산의 가치 변동 등으로 인해 환율변동 위험에 노출될 수 있습니다. - 개인투자자는 보유 ETF를 거래소에서 매도하는 방법으로만 현금화가 가능하므로 보유수익증권을 판매회사 또는 지정참가회사에 환매 신청할 수 없으며, 거래소의 거래 상황에 따라 동 ETF의 순자산가치와 거래가격이 다르게 형성될 수 있습니다. - 상품에 대한 자세한 내용은 집합투자업자 인터넷 홈페이지(http://www.tigeretf.com) 또는 금융감독원 전자공시시스템의 투자설명서를 통해 확인하시기 바랍니다."
