항목,내용
한글명,TIGER 미국S&P500타겟데일리커버드콜
영문명,TIGER US S&P500 TARGET COVERED CALL
표준코드,KR7482730009
종목코드,482730
상장일,2024-05-21
펀드형태,수익증권형
기초지수명,S&P500 10% Daily Premium Covered Call Index(TR)
추적배수,일반 (1)
자산운용사,미래에셋자산운용(주)
지정참가회사(AP),"미래, 삼성, 메리츠, 키움"
총보수(%),0.25
회계기간,"매년 1월 1일부터 12월 31일까지. 단, 최초 회계기간은 최초설정일로부터 당해연도 12월 31일까지"
과세유형,배당소득세(보유기간과세)
분배금 지급일,매월 마지막 영업일
홈페이지,http://www.tigeretf.com
http://www.tigeretf.com,http://www.tigeretf.com
기초 시장,(해외) (북미) (미국)
기초 자산,(주식) (전략) / (-) (구조화) / (-)
기본 정보,"- 이 ETF는 주로 주식을 주된 투자대상자산으로 하며, “S&P 500 10% Daily Premium Covered Call 지수(Total Return)(원화환산)”의 수익률 추종을 목적으로 하는 ETF입니다. 이 ETF는 해외 주식에 투자하면서도 환헤지를 하지 않으므로 기초지수의 원화환산 수익률에 연동하게 됩니다. - “S&P 500 10% Daily Premium Covered Call 지수(Total Return)(원화환산)”는 S&P Total Market 지수 종목 중 조건을 만족하는 시가총액 상위 500개 기업을 구성종목으로 하며 연 간 프리미엄 10%을 목표로, 익일 만기하는 S&P500 ATM 옵션을 매 영업일 매도하는 전략 지수 입니다."
투자유의사항,"- 이 ETF의 수익률은 보수 또는 비용 등 이 ETF의 순자산가치에 부의 영향을 미치는 다양한 이유로 인하여 기초지수 수익률과 괴리(추적오차)가 발생할 수 있습니다. - 개인투자자는 보유 ETF를 거래소에서 매도하는 방법으로만 현금화가 가능하므로 보유수익증권을 판매회사 또는 지정참가회사에 환매 신청할 수 없으며, 거래소의 거래 상황에 따라 동 ETF의 순자산가치와 거래가격이 다르게 형성될 수 있습니다. - 상품에 대한 자세한 내용은 집합투자업자 인터넷 홈페이지(http://www.tigeretf.com) 또는 금융감독원 전자공시시스템의 투자설명서를 통해 확인하시기 바랍니다."
