항목,내용
한글명,ACE 멕시코MSCI(합성)
영문명,ACE MSCI MEXICO(Synth)
표준코드,KR7291130003
종목코드,291130
상장일,2018-03-09
펀드형태,수익증권형
기초지수명,MSCI MEXICO IMI 25/50 Price return Index
추적배수,일반 (1)
자산운용사,한국투자신탁운용
지정참가회사(AP),"삼성증권, NH투자증권"
총보수(%),0.5
회계기간,"최초 회계기간은 투자신탁의 최초설정일부터 해당년도 12월 31일까지, 그 이후 회계기간은 매년 1월 1일부터 12월 31일까지"
과세유형,배당소득세(보유기간과세)
분배금 지급일,"투자신탁 회계기간 종료일(단, 회계기간종료일이 영업일이 아닐 경우 그 직전 영업일)"
홈페이지,http://www.kindexetf.com
http://www.kindexetf.com,http://www.kindexetf.com
기초 시장,(해외) (남미) (멕시코)
기초 자산,(주식) (시장대표) / (-) (-) / (-)
기본 정보,"· 이 투자신탁은 1좌당 순자산가치의 변동률을 기초지수인 MSCI MEXICO IMI 25/50 Price return Index(시장가격지수, 이하 “시장가격지수”라 한다)의 일간변동률과 유사하도록 투자신탁재산을 운용함을 그 목적으로 합니다. 이를 위하여 이 투자신탁은 기초지수 구성종목의 배당금이 포함되지 않는 시장가격지수(Price Return Index)를 기초자산으로 하여 수익이 결정되는 장외파생상품에 주로 투자 합니다. · MSCI가 발표하는“MSCI MEXICO IMI 25-50 Index”는 멕시코 주식시장의 유동시가총액의 약 99%를 커버하는 시장대표 60종목으로 2012년 11월 22일 발표, 1998년 11월 30일 1000pt를 기준으로 산출되었습니다. · 이 투자신탁은 환헤지를 실행하지 않을 계획이므로 환율변동 위험에 노출되어 있음에 유의하시기 바랍니다."
투자유의사항,"· 해외 특정국가(멕시코)의 주식에 주로 투자하기 때문에 특정국가(멕시코)의 시장, 정치 및 경제상황 등에 따른 위험에 더 많이 노출되어 있습니다. · 이 투자신탁은 MSCI MEXICO IMI 25-50 Index를 기초지수로 하며, 기초자산 관련 배당금이 포함되지 않은 지수임에 유의하시기 바랍니다. · 상품에 대한 자세한 내용은 자산운용사 홈페이지(http://www.kindexetf.com/) 또는 금융감독원 전자공시시스템의 투자설명서를 통해 확인하시기 바랍니다."
