항목,내용
한글명,KODEX 2차전지핵심소재10
영문명,KODEX 2ndary Battery Core Materials 10
표준코드,KR7461950008
종목코드,461950
상장일,2023-07-04
펀드형태,수익증권형
기초지수명,FnGuide 2차전지핵심소재10 지수
추적배수,일반 (1)
자산운용사,삼성자산운용(주)
지정참가회사(AP),"KB증권, 메리츠증권, NH투자증권, 유진투자증권, SK증권, 한국투자증권, 키움증권, 미래에셋증권, 신한투자증권, DB금융투자, 하이투자증권, 이베스트투자증권, 현대차증권, 유안타증권, 삼성증권"
총보수(%),0.39
회계기간,"매년 1월 1일부터 12월 31일까지. 단, 최초 회계기간은 최초설정일로부터 당해연도 12월 31일까지"
과세유형,비과세
분배금 지급일,"1월, 4월, 7월, 10월 마지막 영업일 및 회계기간 종료일(다만, 회계기간 종료일이 영업일이 아닌 경우 그 직전 영업일)"
홈페이지,www.kodex.com
www.kodex.com,www.kodex.com
기초 시장,(국내) (코스피+코스닥) (-)
기초 자산,(주식) (업종섹터) / (-) (업종테마) / (-)
기본 정보,"이 투자신탁은 국내 주식을 주된 투자대상으로 신탁재산의 60% 이상 투자하여 1좌당 순자산가치의 변동률을 기초지수인 ' FnGuide 2차전지핵심소재10 지수 '의 변동률과 유사하도록 투자신탁재산을 운용함을 그 운용목적으로 합니다. ※ 그러나 상기의 투자목적이 반드시 달성된다는 보장은 없으며, 집합투자업자, 신탁업자, 판매회사 등 이 투자신탁과 관련된 어떠한 당사자도 투자원금의 보장 또는 투자목적의 달성을 보장하지 아니합니다."
투자유의사항,"시장위험 및 개별위험 이 투자신탁은 투자신탁재산을 국내 주식 등에 투자함으로써 증권의 가격 변동, 이자율 등 기타 거시경제지표의 변화 등에 따른 위험에 노출됩니다. 또한 투자신탁재산의 가치는 투자대상종목 발행회사의 영업환경, 재무상황 및 신용 상태의 악화에 따라 급격히 변동될 수 있으며 이에 따른 투자원금의 손실이 발생할 수 있습니다. 상장폐지위험 유가증권시장 상장규정 제116조의 상장폐지기준에 해당되거나 공익과 투자자보호를 위하여 증권시장이 이 투자신탁의 수익증권 상장폐지가 필요하다고 인정하는 경우 이 투자신탁은 상장폐지하여야 합니다. 추적오차 발생위험 이 투자신탁은 기초지수와 동일한 수익률을 실현함을 그 투자목적으로 하고 있으나, 투자신탁보수, 위탁매매수수료 등 관련 비용의 지출 등 현실적 제한으로 인하여 기초지수와 동일한 수익률이 실현되지 아니할 가능성이 있습니다. 따라서 이 투자신탁의 수익률과 기초지수의 수익률이 동일할 것을 전제로 하는 투자는 당해 추적오차로 인하여 예상하지 못한 손실을 실현할 수도 있습니다. 기초지수와의 상관관계 저하 위험 이 투자신탁의 성과와 관련된 다양한 요인들은 일간 단위로 기초지수와 투자신탁의 성과 간의 높은 상관관계를 달성하는데 영향을 줄 수 있으며 투자신탁이 일간 단위로 높은 상관관계 달성하지 못하게 영향을 줄 수 있습니다. 기초지수와 투자신탁의 일간 단위 성과가 높은 상관관계를 달성하지 못하는 경우 이 투자신탁의 목적은 달성되지 않을 수 있습니다. 지수산출방식의 대폭 변경 또는 중단 위험 이 투자신탁이 추적하는 기초지수를 관리하는 지수관리회사의 사정으로 그 지수의 산출방식이 대폭 변경되거나, 지수관리회사의 사정으로 인하여 지수의 발표가 중단되는 경우에는 그로 인하여 이 투자신탁의 운용이 중단되고, 상장 폐지 및 이 투자신탁의 전부해지가 발생할 수도 있습니다. ETF 거래가격과 순자산가치(NAV)와의 괴리 위험 한국거래소에 상장되어 있는 ETF의 경우 경쟁매매를 통해 ETF의 거래가격이 결정되기 때문에 1좌당 거래가격이 1좌당 NAV에 비해 높거나 낮은 수준에서 거래될 수 있습니다. 이로 인해 투자자는 1좌당 NAV와 일치하지 않는 ETF를 매수 또는 매도할 수 있으며 이러한 거래로 인해 손실이 발생할 수 있습니다. 키워드 기반 지수 산출 관련 위험 이 투자신탁의 기초지수는 사업보고서, 조사분석자료 등에서 지수산출업자가 선정한 테마 관련 키워드를 바탕으로 관련도가 높은 종목을 선정합니다. 그러므로 해당 테마 내 선정된 종목의 시장점유율, 매출액 등 실제 실적과는 괴리가 발생할 위험이 있습니다. 특정 업종(섹터) 집중 투자 위험 이 투자신탁은 특정 업종(섹터) 집중 현상이 발생할 수 있으며 이로 인해 국내 주식시장 전체의 성과와는 크게 다른 성과를 보일 수 있습니다. 또한 이러한 업종 집중 현상이 발생할 경우, 본 투자신탁의 성과는 국내 주식시장 전체의 성과보다 높은 변동성을 보일 수 있습니다."
