항목,내용
한글명,RISE 글로벌수소경제
영문명,RISE Global H2 Econ
표준코드,KR7417450004
종목코드,417450
상장일,2022-02-15
펀드형태,수익증권형
기초지수명,Indxx Hydrogen Economy Index (Net Total Return)
추적배수,일반 (1)
자산운용사,케이비자산운용(주)
지정참가회사(AP),"NH투자증권, KB증권"
총보수(%),0.4
회계기간,"최초설정일로부터 당해연도 12월 31일까지, 최초 회계기간 이후: 매 1년간"
과세유형,배당소득세(보유기간과세)
분배금 지급일,"1월, 4월, 7월, 10월 마지막 영업일 및 회계기간 종료일(회계기간 종료일이 영업일이 아닌 경우 그 직전 영업일)"
홈페이지,http://www.kbstaretf.com
http://www.kbstaretf.com,http://www.kbstaretf.com
기초 시장,(해외) (글로벌) (-)
기초 자산,(주식) (업종섹터) / (-) (업종테마) / (-)
기본 정보,"이 투자신탁은 Indxx, LLC에서 산출 및 발표하는 Indxx Hydrogen Economy Index의 원화환산지수(환헤지 안함)를 기초지수로 하여 1좌당 순자산가치의 변동률을 기초지수의 변동률과 유사하도록 투자신탁재산을 운용하는 것을 목표로 합니다. Indxx Hydrogen Economy Index (Net Total Return)는 전세계 선진 시장 및 이머징 시장 (인도, 베트남 제외)의 상장종목을 대상으로 수소 생산, 발전, 저장. 공급, 운송, 연료전지 등 수소경제 관련 하위 테마 산업을 통해 매출의 50%이상이 발생하는 기업을 선별하여 유동시가총액 가중방식으로 상위 30종목을 구성된 지수입니다. ETF의 설정단위는 50,000좌이며, 현금설정 방식으로 이루어집니다. 한국거래소를 통하여 매매하는 경우에는 1주 단위로 거래할 수 있습니다."
투자유의사항,"주식에 대부분 투자함으로써 유가증권의 가격변동에 따른 위험에 노출됩니다. 기초지수와 동일한 수익률을 실현함을 목적으로 하고 있으나, 비용의 지출 등의 이유로 기초지수와 동일한 수익률이 실현되지 아니할 가능성이 있습니다.  관련 규정에서 정하는 한도를 초과하여 추적오차가 발생하 고 이것이 일정기간 이상 지속되는 경우, 기초지수를 산정할 수 없거나 이용할 수 없게 되는 경우, 기타 유가증권시장 상 장규정 제 116조 상장폐지 기준에 해당하거나 공익과 투자 자 보호를 위하여 증권시장이 이 투자신탁의 수익증권 폐지 가 필요하다고 인정하는 경우 상장이 폐지될 수 있습니다. 상품에 대한 자세한 내용은 자산운용사 홈페이지(http://www.kbstaretf.com) 또는 금융감독원 전자공시시스템의 투자설명서를 통해 확인하시기 바랍니다."
