항목,내용
한글명,HANARO 200
영문명,HANARO 200
표준코드,KR7293180006
종목코드,293180
상장일,2018-03-30
펀드형태,수익증권형
기초지수명,코스피 200
추적배수,일반 (1)
자산운용사,엔에이치아문디자산운용(주)
지정참가회사(AP),"NH투자증권, 신한금융투자, SK증권, 유진투자증권, 미래에셋대우, 메리츠종합금융증권"
총보수(%),0.036
회계기간,"최초설정일로부터 당해연도 12월 31일까지로 하고, 이후에는 매년 1월 1일부터 12월 31일까지"
과세유형,비과세
분배금 지급일,"매매 1월,4월,7월,10월의 마지막영업일 및 투자신탁 회계기간 종료일 (다만, 회계기간종료일이 영업일이 아닐 경우 그 직전 영업일)"
홈페이지,http://www.nh-amundi.com
http://www.nh-amundi.com,http://www.nh-amundi.com
기초 시장,(국내) (코스피) (-)
기초 자산,(주식) (시장대표) / (-) (-) / (-)
기본 정보,"1좌당 순자산가치의 변동률을 기초지수인 KOSPI 200 지수의 변동률과 유사하도록 투자신탁재산을 운용하는 것을 목표로 합니다.한국거래소가 산출하는 대한민국 대표 종합주가지수인 KOSPI 200 지수 수익률 추종함에 따라, 투자자는 HANARO 200 ETF에 투자함으로써 국내주식시장 전체에 투자하는 것과 유사한 수익률을 기대할 수 있습니다. 한국거래소가 산출하는 KOSPI 200 지수는 주가지수선물 및 주가지수 옵션의 거래대상으로 개발된 주가지수로서, 선물 및 옵션거래에 적합하도록 유가증권시장에 상장된 전체 종목 중에서 시장대표성, 업종대표성 및 유동성 등을 감안하여 선정된 200종목을 구성종목으로 합니다. 1990년 1월 3일을 100p로 하여 1994년 6월 15일부터 산출, 발표되었습니다. 기초지수 추종을 위하여 지수를 구성하는 종목 전체를 편입하는 완전복제전략을 원칙으로 하나, 필요시 최적화 기법을 적용하여 일부종목만 편입하는 부분복제전략을 사용합니다. 지수에 대한 자세한 내용은 한국거래소 홈페이지(http://www.krx.co.kr)의 지수안내 통해 확인하시기 바랍니다."
투자유의사항,"이 투자신탁은 기초지수와 동일한 수익률을 실현함을 그 투자목적으로 하고 있으나, 일시적인 가격 변동, 투자신탁보수, 위탁매매수수료,지수사용료, 상장수수료 등 관련 비용의 지출 등 현실적 제한으로 인하여 기초지수와 동일한 수익률이 실현되지 아니할 가능성이 있습니다. 따라서 이 투자신탁의 수익률과 기초지수의 수익률이 동일할 것을 전제로 하는 투자는, 당해 추적오차로 인하여 예상하지 못한 손실을 실현할 수도 있습니다. 투자신탁이 관련규정에서 정하는 사유에 해당하는 경우 투자신탁이 상장 폐지될 가능성이 있습니다. 또한, 지수산출기관이 지수발표를 중단하게 되는 등의 이유로 이 투자신탁이 목표로 하는 지수를 산정할 수 없거나 이용할 수 없게 되는 경우도 이 투자신탁은 상장이 폐지될 수 있습니다. 상품에 대한 자세한 내용은 자산운용사 홈페이지(http://www.nh-amundi.com) 또는 금융감독원 전자공시시스템의 투자설명서를 통해 확인하시기 바랍니다."
