항목,내용
한글명,KODEX 선진국MSCI World
영문명,KODEX MSCI World
표준코드,KR7251350005
종목코드,251350
상장일,2016-08-17
펀드형태,수익증권형
기초지수명,MSCI World
추적배수,일반 (1)
자산운용사,삼성자산운용(주)
지정참가회사(AP),"신한금융투자, 미래에셋증권"
총보수(%),0.3
회계기간,최초설정일로부터 해당년도 12월 31일까지(최초 회계기간 이후: 매년 1월 1일부터 12월 31일까지)
과세유형,배당소득세(해외주식투자전용ETF)
분배금 지급일,"1월, 4월, 7월, 10월 마지막 영업일 및 회계기간 종료일. 다만 회계기간 종료"
홈페이지,http://www.kodex.com
http://www.kodex.com,http://www.kodex.com
기초 시장,(해외) (선진국) (-)
기초 자산,(주식) (시장대표) / (-) (-) / (-)
기본 정보,"- 이 투자신탁은 MSCI World Index(이하 “기초지수”라 한다. 원화환산기준)를 추적대상 지수로 하여 1좌당 순자산가치의 변동률을 추적대상지수의 변동률과 유사하도록 투자신탁재산을 운용함을 그 운용목적으로 합니다. - MSCI World Index(KRW)의 성과를 추적하는 투자목적을 달성하기 위하여 포트폴리오를 구성할 예정입니다. 기초지수에 포함되어 있는 주식 중 유동성 등을 감안하여 투자대상 종목군을 구성하고, 투자대상 종목군 중에서 추적오차 등을 감안하여 표본추출(Sampling) 방식으로 투자합니다. 이 경우 기초지수의 구성종목에 변경이 있을 경우에는 기초지수에 포함되지 않은 종목에 투자할 수도 있습니다. 또한, 추적오차를 줄이기 위해 주식관련 장내파생상품의 투자, 투자증권의 대여 등을 동 증권신고서(또는 신탁계약)에서 정하는 범위 내에서 실행할 수 있습니다."
투자유의사항,"환율변동위험 이 투자신탁은 해외투자로 인한 환율변동 위험 제거를 위한 환헷지 전략은 기본적으로 실시하지 않을 계획이며, 환헷지 전략을 실시하는 경우에도 책임운용인력의 전략적인 판단에 의해서 일부 환헷지전략을 수행할 예정이므로 이후 환율변동으로 인한 급격한 신탁재산 가치변동을 초래할 수 있습니다. 심지어 투자신탁에서 투자한 증권의 가격상승으로 인한 수익이 발생하더라도 통화의 가치가 더 크게 하락할 경우 오히려 투자원본의 손실을 초래할 수도 있으며, 투자 증권의 가격하락으로 손실이 발생할 경우에도 해당 통화가치의 하락이 펀드의 손실폭을 더 확대시킬 수도 있습니다. 추적오차 발생위험 이 투자신탁은 MSCI World Index를 기초지수로 하여 1좌당 순자산가치의 변동률을 기초지수의 변동률과 유사하도록 투자신탁재산을 운용함을 목적으로 하고 있으나, 투자신탁보수, 위탁매매수수료 등 관련 비용의 지출 등 현실적 제한으로 인하여 기초지수의 변동률과 동일한 수익률이 실현되지 아니할 가능성이 있으며, 추적오차가 크게 발생할 수 있습니다. 따라서 이 투자신탁의 수익률과 기초지수의 변동률이 동일할 것을 전제로 하는 투자는 당해 추적오차로 인하여 예상하지 못한 손실을 실현할 수도 있습니다. 한국과 다른 시간대에 거래되는 기초지수를 추적하는 ETF 거래가격과 순자산가치(NAV)와의 괴리 위험 한국거래소의 개장시간과 다른 시간대에 기초자산이 거래 될 때 한국시간대에 발생된 천재지변 혹은 경제지표 및 기타 정책변수 등의 변동 등 기초자산에 영향을 미칠 수 있는 이벤트가 발생하여 한국의 장 종료 후 해당 기초자산의 변동의 가능성이 높을 때 ETF의 본질적인 가치는 한국시장에 공시되고 있는 ETF의 추정NAV와 괴리가 존재할 수 있습니다. 이에 따라 ETF의 추정NAV와 ETF의 거래가격이 크게 차이가 난 상태로 거래가 될 수 있고 이러한 거래로 인해 손실이 발생할 수 있습니다. 유동성 공급 부족의 위험 해외 지수를 기초지수로 하는 증권 상장지수 투자신탁은 한국거래소와 해외증권거래소의 영업일이 일치하지 않을 경우 결제기간의 차이로 인해 차익거래가 불가능하며 아울러 한국거래소의 개장시간과 해외증권거래소의 개장시간의 차이로 인해 한국거래소의 개장시간임에도 불구하고 해외증권거래소가 개장되지 않은 경우가 발생하며 이 시간대에는 차익거래가 불가능합니다. ETF의 유동성을 공급하는 유동성공급자들의 유동성 공급한도에 따라 ETF시장에 적절한 유동성 공급이 제한될 수 있는 위험이 있습니다. 거래소 동시호가 거래의 위험 본 투자신탁이 한국거래소에 상장되어 거래될 때 투자자가 시초가 혹은 종가로 거래하고자 하는 경우 각 거래시간대의 동시호가 동안에는 유동성 공급자가 유동성 공급이 제한되어 적절한 가격에 거래가 되지 않을 위험에 노출되어 있습니다."
