항목,내용
한글명,UNICORN SK하이닉스밸류체인액티브
영문명,UNICORN SK hynix Value Chain Active
표준코드,KR7494220007
종목코드,494220
상장일,2024-11-07
펀드형태,수익증권형
기초지수명,FnGuide SK하이닉스밸류체인 지수
추적배수,일반 (1)
자산운용사,현대자산운용 주식회사
지정참가회사(AP),"NH, 메리츠, 미래에셋, 유진"
총보수(%),0.5
회계기간,"매년 1월 1일부터 12월 31일까지. 단, 최초 회계기간은 최초설정일로부터 당해연도 12월 31일까지"
과세유형,배당소득세(보유기간과세)
분배금 지급일,"1월, 4월, 7월, 10월 마지막 영업일 및 회계기간 종료일(다만, 회계기간 종료일이 영업일이 아닌 경우 그 직전 영업일)"
홈페이지,www.hyundaiam.com
www.hyundaiam.com,www.hyundaiam.com
기초 시장,(국내) (코스피+코스닥) (-)
기초 자산,(주식) (업종섹터) / (-) (업종테마) / (-)
기본 정보,"이 투자신탁은 FnGuide가 산출 및 발표하는 “FnGuide SK하이닉스밸류체인 지수”를 비교지수로 하여 투자신탁의 순자산가치의 변화를 비교지수 대비 초과하도록 신탁재산을 운용하는 것을 목적으로 하는 액티브주식 상장지수집합투자기구입니다. FnGuide SK하이닉스밸류체인 지수는 SK하이닉스 및 SK하이닉스 영위 사업의 주요 밸류체인 내 기업들을 집중 투자하는 지수입니다. 유가증권시장 및 코스닥 상장 종목 중 기초 조건 및 섹터 조건을 통과한 종목들을 기초 유니버스로 하고, 증권사 리포트 및 사업보고서에 SK하이닉스 관련 키워드가 존재하는 종목 중, 키워드 기반 머신러닝으로 키워드 유사도 스코어링을 진행하여, 유니버스 포함 종목 중 SK하이닉스 밸류체인과 관련도가 높은 종목을 선정하여 구성한 지수입니다. ETF의 설정단위는 50,000좌이며, 현물/현금설정 방식을 병행하여 이루어집니다. 한국거래소를 통하여 매매하는 경우에는 1주 단위로 거래할 수 있습니다."
투자유의사항,"이 투자신탁은 국내주식을 주된 투자대상으로 비교지수 대비 초과성과를 추구합니다. 따라서 비교지수와 동일한 수익률을 실현함을 목적으로 하는 기존의 ETF와 달리 비교지수대비 높은 추적오차가 발생할 수 있습니다. 이러한 추적오차는 시장의 변동에 적극적으로 대응하여 비교지수대비 높은 성과를 추구하는 이 집합투자기구의 투자목적에 따른 운용상의 결과이며, 지수와의 괴리율은 매일 공 고되는 추적오차율 공고를 통해 확인하실 수 있습니다. 다만, 이 집합투자기구는 비교지수와의 상관계수를 0.7 이상으로 관리하여 비교지수와의 성과괴리를 일정수준 이내로 관리할 예정입니다.  상품에 대한 자세한 내용은 자산운용사 홈페이지 (http://www.hyundaiam.com) 또는 금융감독원 전자공시시스템의 투자설명서를 통해 확인하시기 바랍니다."
