항목,내용
한글명,ACE 러시아MSCI(합성)
영문명,ACE MSCI Russia(Synth)
표준코드,KR7265690008
종목코드,265690
상장일,2017-03-21
펀드형태,수익증권형
기초지수명,MSCI Russia 25% Capped Price Return Index
추적배수,일반 (1)
자산운용사,한국투자신탁운용
지정참가회사(AP),"NH투자증권, 미래에셋대우"
총보수(%),0
회계기간,- 최초회계기간: 투자신탁의 최초설정일로부터 2017년 12월 31일까지 - 2017년 1월 1일 이후: 2018년 1월 1일부터 매1년간
과세유형,배당소득세(보유기간과세)
분배금 지급일,투자신탁회계기간종료일(회계기간 종료일이 영업일이 아닌 경우 회계기간 종료일의 직전 영업일)
홈페이지,http://www.kindexetf.com/
http://www.kindexetf.com/,http://www.kindexetf.com/
기초 시장,(해외) (유럽) (러시아)
기초 자산,(주식) (시장대표) / (-) (-) / (-)
기본 정보,"이 투자신탁은 장외파생상품을 주된 투자대상으로 하여 1좌당 순자산가치의 변동률을 기초지수인 “MSCI Russia 25% Capped Index” 일간 변동률과 유사하도록 투자신탁 재산을 운용하는 것을 목표로 합니다. MSCI Inc.가 산출하는 MSCI Russia 25% Capped Index는 러시아거래소(ADRs, GDRs 포함, 2017.03.10.기준 5종목 18.65%) 상장 종목 중 시가총액, 유동성, 거래대금 등 시장대표성 요건을 충족한 종목으로 구성되어 있으며, 2007년 9월 5일 발표, 2002년 5월 31일 1000pt를 기준으로 산출되었습니다. 이 투자신탁은 환헤지를 실행하지 않을 계획이므로 환율변동 위험에 노출되어 있음에 유의하시기 바랍니다."
투자유의사항,"해외 특정국가(러시아)의 주식에 주로 투자하기 때문에 특정국가(러시아)의 시장, 정치 및 경제상황 등에 따른 위험에 더 많이 노출되어 있습니다. 본 투자신탁은 MSCI Russia 25% Capped Index를 기초지수로 하며, 기초자산관련 배당금이 포함되지 않은 지수임에 유의하시기 바랍니다. 상품에 대한 자세한 내용은 자산운용사 홈페이지(http://www.kindexetf.com/) 또는 금융감독원 전자공시시스템의 투자설명서를 통해 확인하시기 바랍니다."
