항목,내용
한글명,PLUS 고배당주
영문명,PLUS High Dividend
표준코드,KR7161510003
종목코드,161510
상장일,2012-08-29
펀드형태,수익증권형
기초지수명,FnGuide 배당주 지수
추적배수,일반 (1)
자산운용사,한화자산운용
지정참가회사(AP),"대신증권(주), 메리츠종금증권(주), 신한금융투자증권(주), 키움증권(주), 한화증권(주), 현대증권(주), KB투자증권(주), SK증권(주)"
총보수(%),0.23
회계기간,매년 1월 1일부터 12월 31일까지.
과세유형,비과세
분배금 지급일,"1, 4, 7, 10월 마지막 영업일 및 회계기간 종료일(회계기간 종료일이 영업일이 아닌 경우 그 직전 영업일)"
홈페이지,http://www.hanwhafund.co.kr
http://www.hanwhafund.co.kr,http://www.hanwhafund.co.kr
기초 시장,(국내) (코스피) (-)
기초 자산,(주식) (전략) / (-) (배당) / (-)
기본 정보,"수익증권 1좌당 순자산가치의 변동률을 기초지수인 에프앤가이드 배당주 지수의 변동률과 유사하도록 운용하는 것을 목적으로 합니다. 주식회사 에프앤가이드(FnGuide)가 산출하여 공표하는 추적대상지수인 에프앤가이드 배당주 지수는 유가증권시장 유동시가총액 상위 200종목 중에서 예상 배당수익률이 높은 상위 30 종목을 선별하여 지수를 산출합니다. 유가증권시장 유동시가총액 상위 200종목 중에서 60일 평균 거래대금이 5억원 이상으로 예상 배당수익률 상위 30종목을 구성하는 종목으로 합니다. 2001 년 01 월 2 일을 1000pt로 하여 산출 및 발표되었습니다. 기초지수의 정기변경은 매년 5 월, 11 월 옵션 만기일의 익 영업일에 실시합니다. 이 투자신탁은 기초지수인 에프앤가이드 배당주 지수를 구성하고 있는 종목에 주로 투자하는 것을 원칙으로 합니다. 비교 지수에 대한 자세한 내용은 에프앤가이드(FnGuide) 홈페이지(www.fnindex.co.kr)의 지수안내 통해 확인하시기 바랍니다."
투자유의사항,"이 투자신탁은 추적대상 지수와 동일한 수익률을 실현함을 그 투자목적으로 하고 있으나, 일시적인 가격 변동, 투자신탁보수, 위탁매매수수료,지수사용료, 상장수수료 등 관련 비용의 지출 등 현실적 제한으로 인하여 추적대상 지수와 동일한 수익률이 실현되지 아니할 가능성이 있습니다. 따라서 이 투자신탁의 수익률과 추적대상 지수의 수익률이 동일할 것을 전제로 하는 투자는, 당해 추적오차로 인하여 예상하지 못한 손실을 실현할 수도 있습니다. 상품에 대한 자세한 내용은 자산운용사 홈페이지(www.hanwhafund.co.kr) 또는 금융감독원 전자공시시스템의 투자설명서를 통해 확인하시기 바랍니다."
