항목,내용
한글명,TIGER CD1년금리액티브(합성)
영문명,TIGER SYNTH CD 1Y RATE ACTIVE
표준코드,KR7475630000
종목코드,475630
상장일,2024-02-06
펀드형태,수익증권형
기초지수명,KIS CD 1Y 총수익지수
추적배수,일반 (1)
자산운용사,미래에셋자산운용(주)
지정참가회사(AP),"미래에셋증권, 메리츠증권, 삼성증권, 키움증권, 한국투자증권, NH투자증권, KB증권"
총보수(%),0.0098
회계기간,"매년 1월 1일부터 12월 31일까지. 단, 최초 회계기간은 최초설정일로부터 당해연도 12월 31일까지"
과세유형,배당소득세(보유기간과세)
분배금 지급일,"회계기간 종료일 (다만, 회계기간 종료일이 영업일이 아닌 경우 그 직전 영업일)"
홈페이지,http://www.tigeretf.com
http://www.tigeretf.com,http://www.tigeretf.com
기초 시장,(국내) (주식외) (-)
기초 자산,(기타) (-) / (-) (-) / (-)
기본 정보,"- 이 ETF는 유가증권시장 상장규정 제113조에 따른 액티브상장지수투자신탁으로 국내 채권을 주된 투자대상자산으로 하며, ‘KIS CD1Y 총수익지수'를 비교지수로 하여 ETF 순자산가치의 변화가 비교지수를 초과하도록 운용하는 것을 목표로 합니다. - 이 투자신탁은 투자신탁의 비교지수 대비 초과하도록 운용하는 것을 목표로 하기 위하여 채권, 집합투자증권, 예금 편입 등의 전략을 활용할 수 있습니다. 또한, 이 투자신탁은 거래상대방과의 스왑을 통한 장외파생상품에의 투자가 중요한 운용수단인 합성상장지수펀드(합성ETF)입니다."
투자유의사항,"- 이 집합투자기구는 기초지수 수익률 추종을 목표로 하여 운용되는 ETF가 아니라 비교지수 대비 초과성과를 목표로 하여 운용되는 액티브 ETF임에 유의하시기 바랍니다. -이 ETF는 기초지수와의 수익률 연동을 위해 거래상대방과 장외파생상품 계약을 체결하는 합성상장지수펀드로 거래상대방의 신용상태 악화, 부도 등에 따라 투자목적이 실현되지 못하고 손실이 발생할 수 있습니다. 또한 스왑 계약에 따른 비용이 예상치 못하게 과도하게 발생하는 경우 성과에 영향을 줄 수 있습니다. - 이 ETF의 수익률은 보수 또는 비용 등 이 ETF의 순자산가치에 부의 영향을 미치는 다양한 이유로 인하여 기초지수 수익률과 괴리(추적오차)가 발생할 수 있습니다. - 개인투자자는 보유 ETF를 거래소에서 매도하는 방법으로만 현금화가 가능하므로 보유수익증권을 판매회사 또는 지정참가회사에 환매 신청할 수 없으며, 거래소의 거래 상황에 따라 동 ETF의 순자산가치와 거래가격이 다르게 형성될 수 있습니다. - 상품에 대한 자세한 내용은 집합투자업자 인터넷 홈페이지(http://www.tigeretf.com) 또는 금융감독원 전자공시시스템의 투자설명서를 통해 확인하시기 바랍니다."
