항목,내용
한글명,RISE 미국배당100데일리고정커버드콜
영문명,RISE US Div 100 Daily Fixed Cvd Call
표준코드,KR7490600004
종목코드,490600
상장일,2024-09-24
펀드형태,수익증권형
기초지수명,KEDI 미국 배당100 90%참여+데일리옵션 프리미엄 지수(총수익지수)
추적배수,일반 (1)
자산운용사,케이비자산운용(주)
지정참가회사(AP),"미래, 키움, 삼성, 메리츠"
총보수(%),0.25
회계기간,"매년 1월 1일부터 12월 31일까지. 단, 최초 회계기간은 최초설정일로부터 당해연도 12월 31일까지"
과세유형,배당소득세(보유기간과세)
분배금 지급일,"매월 마지막 영업일 및 회계기간 종료일(다만, 회계기간 종료일이 영업일이 아닌 경우 그 직전 영업일)"
홈페이지,http://www.riseetf.co.kr
http://www.riseetf.co.kr,http://www.riseetf.co.kr
기초 시장,(해외) (북미) (미국)
기초 자산,(주식) (전략) / (-) (구조화) / (-)
기본 정보,"이 투자신탁은 한국경제신문사에서 산출 및 발표하는 ‘KEDI 미국 배당100 90%참여+데일리옵션 프리미엄 지수(총수익지수)’를 기초지수로 하여 1좌당 순자산가치의 변동률을 기초지수의 변동률과 유사하도록 투자신탁 재산을 운용하는 것을 목적으로 합니다.  KEDI 미국 배당100 90%참여+데일리옵션 프리미엄 지수(총수익지수)는 KEDI 미국 배당100 지수 포트폴리오(이하 “주식 포트폴리오”)를 매수하고 미국 대형주 ETF 중 시가총액이 가장 큰 ETF를 기초자산으로 하는 콜옵션을 매도하는 혼합전략을 반영한 지수입니다.  ETF의 설정단위는 50,000좌이며, 현금설정 방식으로 이루어집니다. 한국거래소를 통하여 매매하는 경우에는 1주 단위로 거래할 수 있습니다."
투자유의사항,"해외주식에 대부분 투자함으로써 유가증권의 가격변동에 따른 위험에 노출됩니다. 기초지수와 동일한 수익률을 실현함을 목적으로 하고 있으나, 비용의 지출 등의 이유로 기초지수와 동일한 수익률이 실현되지 아니할 가능성이 있습니다. 관련 규정에서 정하는 한도를 초과하여 추적오차가 발생하고 이것이 일정기간 이상 지속되는 경우, 기초지수를 산정할 수 없거나 이용할 수 없게 되는 경우, 기타 유가증권시장 상장규정 제 116조 상장폐지 기준에 해당하거나 공익과 투자자 보호를 위하여 증권시장이 이 투자신탁의 수익증권 폐지 가 필요하다고 인정하는 경우 상장이 폐지될 수 있습니다. 상품에 대한 자세한 내용은 자산운용사 홈페이지(http://www.riseetf.co.kr) 또는 금융감독원 전자공시시스템의 투자설명서를 통해 확인하시기 바랍니다."
