항목,내용
한글명,RISE 미국S&P500(H)
영문명,RISE S&P500(H)
표준코드,KR7453330003
종목코드,453330
상장일,2023-03-21
펀드형태,수익증권형
기초지수명,S&P 500
추적배수,일반 (1)
자산운용사,케이비자산운용(주)
지정참가회사(AP),"메리츠증권, 신한투자증권, NH투자증권, KB증권, 키움증권"
총보수(%),0.01
회계기간,"매년 1월 1일부터 12월 31일까지. 단, 최초 회계기간은 최초설정일로부터 당해연도 12월 31일까지"
과세유형,배당소득세(보유기간과세)
분배금 지급일,매월 마지막 영업일
홈페이지,http://www.kbstaretf.com
http://www.kbstaretf.com,http://www.kbstaretf.com
기초 시장,(해외) (북미) (미국)
기초 자산,(주식) (시장대표) / (-) (-) / (-)
기본 정보,"이 투자신탁은 S&P Dow Jones Indices, LLC이 발표하는 ‘S&P500 Index’를 추적대상지수로 하는 상장지수집합투자기구로, 추적대상지수의 수익률과 유사한 수익률을 실현하는 것을 목표로 합니다.  동 지수는 미뉴욕상업거래소(NYSE), 나스닥증권거래소(NASDAQ) 등 미국증시에서 거래되는 종목 중 시가총액의 규모, 유동성, 산업그룹 내의 대표성 등이 반영된 500개 주식으로 구성되어 유동시가총액가중방식으로 산출하는 미국 주식시장을 대표하는 지수입니다.  ETF의 설정단위는 100,000좌이며, 현금설정 방식으로 이루어집니다. 한국거래소를 통하여 매매하는 경우에는 1주 단위로 거래할 수 있습니다."
투자유의사항,"이 투자신탁은 증권시장에 상장되어 거래되는 주식 등에 주로 투자하기 때문에 동 주식의 가격변동으로 인한 손실위험에 노출됩니다. 또한, 투자신탁재산의 가치는 투자대상종목 발행회사의 영업환경, 재무상황 및 신용상태의 악화에 악화에 따라 급격히 변동될 수 있습니다.  관련 규정에서 정하는 한도를 초과하여 추적오차가 발생하 고 이것이 일정기간 이상 지속되는 경우, 기초지수를 산정할 수 없거나 이용할 수 없게 되는 경우, 기타 유가증권시장 상 장규정 제 116조 상장폐지 기준에 해당하거나 공익과 투자 자 보호를 위하여 증권시장이 이 투자신탁의 수익증권 폐지 가 필요하다고 인정하는 경우 상장이 폐지될 수 있습니다. 상품에 대한 자세한 내용은 자산운용사 홈페이지 (http://www.kstaretf.com) 또는 금융감독원 전자공시시스템 의 투자설명서를 통해 확인하시기 바랍니다."
