항목,내용
한글명,TIGER 골드선물(H)
영문명,TIGER GOLD FUTURES(H)
표준코드,KR7319640009
종목코드,319640
상장일,2019-04-09
펀드형태,수익증권형
기초지수명,S&P GSCI Gold Index(TR)
추적배수,일반 (1)
자산운용사,미래에셋자산운용(주)
지정참가회사(AP),"키움증권,메리츠종금증권"
총보수(%),0.39
회계기간,"최초설정일부터 당해 연도 12월 31일까지로 하며, 이후의 회계기간은 그 익일로부터 매년 12월 31일까지로 함"
과세유형,배당소득세(보유기간과세)
분배금 지급일,"회계기간 종료일(다만, 회계기간 종료일이 영업일이 아닌 경우 그 직전 영업일)"
홈페이지,http://www.tigeretf.com
http://www.tigeretf.com,http://www.tigeretf.com
기초 시장,(해외) (-) (-)
기초 자산,(원자재) (금속) / (-) (금) / (-)
기본 정보,"이 ETF는 금관련 장내파생상품을 주된 투자대상자산으로 하며, “S&P GSCI® Gold 지수 Total Return”을 기초지수로 하여 1좌당 순자산가치의 변동률을 기초지수의 변동률과 유사하도록 투자신탁재산을 운용함을 목적으로 합니다. - “S&P GSCI® Gold 지수 Total Return”지수는 S&P Dow Jones Indices에서 발표하는 지수로서, 미국상품거래소(COMEX, Commodity Exchange)에 상장된 금선물 가격을 기준으로 산출된 지수입니다. *Total Return(TR)은 선물 투자시 발생하는 롤오버비용 반영 및 선물 투자시 증거금 이외의 투자원금을 채권에 투자하는 것을 가정한 이자수익을 반영한 지수를 의미합니다."
투자유의사항,"- 금가격은 금 생산자의 선도거래 및 헤지거래, 금리변동, 인플레이션율, 금선물 거래량, 각 국가별 정부의 정책, 국제시장의 수급상황 등 다양한 요인에 영향을 받으므로 일반적인 금융자산 보다 더 높은 수준의 위험을 부담할 수 있습니다. - 선물은 현물과 달리 만기일이 있기 때문에 차기(次期)선물로 재투자를 해야 하며 재투자 가격이 만기일의 만기상환금액과 일치하지 않을 위험(롤오버 위험)이 있습니다. - 이 ETF는 환헤지를 실행할 계획이지만 보유 자산의 가치 변동 등으로 인해 환율변동 위험에 노출될 수 있습니다. - 이 ETF와 관련한 다양한 보수 또는 비용 등은 이 ETF의 순자산가치에 부(負)의 영향을 미쳐 추적오차를 발생시킬 수 있습니다. - 개인투자자는 ETF를 보유하게 되면 당해 ETF가 상장된 거래소에서 매도하는 방법으로만 현금화가 가능하며 판매회사 또는 지정참가회사에 환매를 청구할 수 없습니다. 따라서 당해 ETF가 상장된 거래소 ETF의 거래가 부족한 경우, 투자자께서 원하는 시기에 원하는 가격과 수량만큼 투자자금을 회수하지 못할 수 있습니다. - 상품에 대한 자세한 내용은 집합투자업자 인터넷 홈페이지(http://www.tigeretf.com ) 또는 금융감독원 전자공시시스템의 투자설명서를 통해 확인하시기 바랍니다."
