항목,내용
한글명,TIGER KOFR금리액티브(합성)
영문명,TIGER SYNTH-KOFR ACTIVE
표준코드,KR7449170000
종목코드,449170
상장일,2022-11-30
펀드형태,수익증권형
기초지수명,KOFR 지수
추적배수,일반 (1)
자산운용사,미래에셋자산운용(주)
지정참가회사(AP),"메리츠증권, 미래에셋증권, 삼성증권, 키움증권, 하나증권"
총보수(%),0.03
회계기간,"매년 1월 1일부터 12월 31일까지. 단, 최초 회계기간은 최초설정일로부터 당해연도 12월 31일까지."
과세유형,배당소득세(보유기간과세)
분배금 지급일,"회계기간 종료일(다만, 회계기간 종료일이 영업일이 아닌 경우 그 직전 영업일)"
홈페이지,http://www.tigeretf.com
http://www.tigeretf.com,http://www.tigeretf.com
기초 시장,(국내) (주식외) (-)
기초 자산,(기타) (-) / (-) (-) / (-)
기본 정보,"- 이 ETF는 유가증권시장 상장규정 제113조에 따른 액티브상장지수투자신탁으로 채권 및 채권관련 집합투자증권을 주된 투자대상자산으로 하며, 1좌당 순자산가치의 변동률을 비교지수인 ‘KOFR 지수’ 변화를 초과하도록 투자신탁재산을 운용함을 목표로 합니다. 투자신탁의 비교지수 대비 초과수익 실현을 위하여 KOFR 지수 관련 장내파생상품, 집합투자증권, 채권, 단기자금 수급 분석을 통한 기일물(만기 2일 이상의 Repo 거래) Repo 운용 등의 전략을 활용할 수 있습니다."
투자유의사항,"-이 ETF는 기초지수와의 수익률 연동을 위해 거래상대방과 장외파생상품 계약을 체결하는 합성상장지수펀드로 거래상대방의 신용상태 악화, 부도 등에 따라 투자목적이 실현되지 못하고 손실이 발생할 수 있습니다. 또한 스왑 계약에 따른 비용이 예상치 못하게 과도하게 발생하는 경우 성과에 영향을 줄 수 있습니다. - 이 ETF의 수익률은 보수 또는 비용 등 이 ETF의 순자산가치에 부의 영향을 미치는 다양한 이유로 인하여 기초지수 수익률과 괴리(추적오차)가 발생할 수 있습니다. - 개인투자자는 보유 ETF를 거래소에서 매도하는 방법으로만 현금화가 가능하므로 보유수익증권을 판매회사 또는 지정참가회사에 환매 신청할 수 없으며, 거래소의 거래 상황에 따라 동 ETF의 순자산가치와 거래가격이 다르게 형성될 수 있습니다. - 상품에 대한 자세한 내용은 집합투자업자 인터넷홈페이지(http://www.tigeretf.com) 또는 금융감독원 전자공시시스템의 투자설명서를 통해 확인하시기 바랍니다."
