항목,내용
한글명,SOL 자동차TOP3플러스
영문명,SOL Automobile TOP3 Plus
표준코드,KR7466930005
종목코드,466930
상장일,2023-10-05
펀드형태,수익증권형
기초지수명,FnGuide 자동차TOP3플러스지수(PR)
추적배수,일반 (1)
자산운용사,신한자산운용 주식회사
지정참가회사(AP),"NH투자증권, KB증권, 메리츠증권, 신한투자증권, 키움증권, 한국투자증권"
총보수(%),0.45
회계기간,"매년 1월 1일부터 12월 31일까지. 단, 최초 회계기간은 최초설정일로부터 당해연도 12월 31일까지"
과세유형,비과세
분배금 지급일,"1월, 4월, 7월, 10월 마지막 영업일 및 회계기간 종료일(다만, 회계기간 종료일이 영업일이 아닌 경우 그 직전 영업일)"
홈페이지,http://www.soletf.com
http://www.soletf.com,http://www.soletf.com
기초 시장,(국내) (코스피+코스닥) (-)
기초 자산,(주식) (업종섹터) / (-) (업종테마) / (-)
