항목,내용
한글명,TIGER 삼성그룹펀더멘털
영문명,TIGER SAMSUNG GROUP
표준코드,KR7138520002
종목코드,138520
상장일,2011-03-07
펀드형태,수익증권형
기초지수명,MKF SAMs FW
추적배수,일반 (1)
자산운용사,미래에셋자산운용(주)
지정참가회사(AP),"미래에셋증권, 현대증권"
총보수(%),0.113
회계기간,매년 1월 1일부터 12월 31일까지.
과세유형,비과세
분배금 지급일,"1, 4, 7, 10월의 마지막 영업일 및 회계기간 종료일(종료일이 영업일이 아닌 경우 종료일의 직전 영업일)"
홈페이지,http://www.tigeretf.com
http://www.tigeretf.com,http://www.tigeretf.com
기초 시장,(국내) (코스피) (-)
기초 자산,(주식) (전략) / (-) (기업그룹) / (-)
기본 정보,"1좌당 순자산가치의 변동률을 기초지수인 MKF SAMs FW(Fundamental Weighted) 지수의 변동률과 유사하도록 투자신탁재산을 운용하는 것을 목표로 합니다. FnGuide가 산출하는 MKF SAMs FW 지수는 공정거래위원회가 매월 발표하는 상호출자제한 기업집단중 삼성그룹에 소속된 계열회사로 유가증권시장과 코스닥시장에 상장된 종목을 대상으로 산출하며 보통주 시가총액 1,000억원 이상이고 3개월 일평균 거래대금이 1억원 이상인 종목을 선정하며 최대 20종목을 초과할 수 없습니다. 지수내 종목별 편입비중은 일반적인 시가총액방식이 아닌, 매출액, 순자산, 현금흐름, 현금배당금 등의 내재가치 요소를 가중하는 내재가치가중 방식으로 산출됩니다. 기초지수 추종을 위하여 지수를 구성하는 종목 전체를 편입하는 완전복제전략을 원칙으로 하되, 필요시 최적화 기법을 적용하여 일부종목만 편입하는 부분복제전략을 사용합니다."
투자유의사항,"기초지수 수익률 추종을 위한 최적화(optimization) 과정, 해당 펀드와 관련한 다양한 보수 또는 비용, 펀드재산으로 보유하고 있는 자산에서 발생하는 현금배당, 지수, 구성종목의 정기 또는 특별변경으로 인한 구성종목의 교체 또는 비율변경 등으로 인하여 추적오차가 발생할 수 있습니다. 개인투자자는 보유 ETF를 거래소에서 매도하는 방법으로만 현금화가 가능하므로 보유수익증권을 판매회사 또는 지정참가회사에 환매 신청할 수 없으며, 거래소의 거래 상황에 따라 동 ETF의 순자산가치에 비해 거래가격이 다르게 형성될 수 있습니다. 상품에 대한 자세한 내용은 자산운용사 홈페이지(http://www.tigeretf.com) 또는 금융감독원 전자공시시스템의 투자설명서를 통해 확인하시기 바랍니다."
