항목,내용
한글명,KODEX 유럽명품TOP10 STOXX
영문명,KODEX Europe Luxury TOP10 STOXX
표준코드,KR7456250000
종목코드,456250
상장일,2023-04-25
펀드형태,수익증권형
기초지수명,STOXX Europe Luxury 10 Index(Price Return)
추적배수,일반 (1)
자산운용사,삼성자산운용(주)
지정참가회사(AP),"키움증권, 한국투자증권, 신한투자증권, 메리츠증권, 하나증권, 삼성증권, 미래에셋증권, 한국에스지증권"
총보수(%),0.45
회계기간,"매년 1월 1일부터 12월 31일까지. 단, 최초 회계기간은 최초설정일로부터 당해연도 12월 31일까지"
과세유형,배당소득세(보유기간과세)
분배금 지급일,"1월, 4월, 7월, 10월 마지막 영업일 및 회계기간 종료일(다만, 회계기간 종료일이 영업일이 아닌 경우 그 직전 영업일)"
홈페이지,www.kodex.com
www.kodex.com,www.kodex.com
기초 시장,(해외) (유럽) (-)
기초 자산,(주식) (업종섹터) / (-) (업종테마) / (-)
기본 정보,"이 투자신탁은 영국, 프랑스, 이탈리아, 스위스 등 유럽 거래소에 상장된 주식을 주된 투자대상으로 하여 신탁재산의 60% 이상을 투자하며, STOXX Ltd.에서 산출ㆍ발표하는 STOXX Europe Luxury 10 Index(Price Return)를 기초지수로 하여 1좌당 순자산가치의 변동률을 기초지수의 변동률과 유사하도록 투자신탁재산을 운용할 계획입니다. ※ 그러나 상기의 투자목적이 반드시 달성된다는 보장은 없으며, 집합투자업자, 신탁업자, 판매회사 등 이 투자신탁과 관련된 어떠한 당사자도 투자원금의 보장 또는 투자목적의 달성을 보장하지 아니합니다."
투자유의사항,"시장위험 및 개별위험 투자신탁재산을 STOXX Europe Luxury 10 Index 구성종목 및 관련 파생상품 등에 주로 투자함으로써 증권의 가격 변동, 이자율 등 기타 거시경제지표의 변화 등에 따른 위험에 노출됩니다. 또한, 투자신탁재산의 가치는 투자대상 집합투자증권과 파생상품이 투자하는 발행회사의 영업환경, 재무상황 및 신용상태의 악화에 따라 급격히 변동될 수 있으며 이에 따른 투자원금의 손실이 발생할 수 있습니다. 주식등 가격변동위험 이 투자신탁은 해외증권시장에 상장되어 거래되는 주식 등에 주로 투자하기 때문에 동 주식의 가격변동으로 인한 손실위험에 노출됩니다. 또한, 투자신탁 재산의 가치는 투자대상종목 발행회사의 영업환경, 재무상황 및 신용상태의 악화에 따라 급격히 변동될 수 있습니다. 환율변동위험 이 투자신탁은 해외투자로 인한 환율변동위험에 대해 환율변동위험 제거를 위한 환헷지 전략을 기본적으로 실시하지 않을 계획이므로 환율변동에 따른 위험에 노출되어 있습니다. 특정국가 집중투자위험 이 투자신탁은 해외특정국가(유럽)의 주식 등에 주로 투자하기 때문에 특정국가의 시장, 정치 및 경제상황 등에 따른 위험에 더 많이 노출이 되어 있으며, 이는 일반적으로 해외주식시장 전체에 투자하는 글로벌 주식형 투자신탁보다 더 높은 위험을 부담할 가능성이 높습니다. 특정산업 투자위험 특정 산업에 속하는 주식에 주로 투자하기 때문에 해당 국가의 주식시장 전체의 성과와는 크게 다를 수 있으며, 일반적으로 시장 전체에 투자하는 경우보다 더 높은 위험을 부담할 수 있습니다. 기초지수와의 상관관계 저하 위험 이 투자신탁의 성과와 관련된 다양한 요인들은 일간단위로 기초지수와 투자신탁의 성과간의 높은 상관관계를 달성하는데 영향을 줄 수 있으며 투자신탁이 일간단위로 높은 상관관계 달성하지 못하게 영향을 줄 수 있습니다. 기초지수와 투자신탁의 일간 단위 성과가 높은 상관관계를 달성하지 못하는 경우 이 투자신탁의 목적은 달성되지 않을 수 있습니다. 한국과 다른 시간대에 거래되는 기초지수를 추적하는 ETF 거래가격과 순자산가치(NAV)와의 괴리 위험 이 투자신탁 기초지수의 구성종목이 상장되어 있는 유럽증권거래소의 개장 시간과 이 투자신탁이 상장되어 있는 한국거래소(KRX)의 개장 시간 간에는 시차가 존재합니다. 유동성공급자(LP)는 기초지수의 前 영업일 종가에 실시간 환율변동분을 감안하여 유동성 호가를 제시하기 때문에 유동성 호가 제시가 원활하게 이루어지지 않을 수 있습니다. ETF 거래가격과 순자산가치(NAV)와의 괴리 위험 한국거래소에 상장되어 있는 ETF의 경우 경쟁매매를 통해 ETF의 거래가격이 결정되기 때문에 1좌당 거래가격이 1좌당 NAV에 비해 높거나 낮은 수준에서 거래될 수 있습니다. 이로 인해 투자자는 1좌당 NAV와 일치하지 않는 ETF를 매수 또는 매도할 수 있으며 이러한 거래로 인해 손실이 발생할 수 있습니다"
