항목,내용
한글명,HANARO K-메디테크
영문명,HANARO K-MediTech
표준코드,KR7473380004
종목코드,473380
상장일,2023-12-21
펀드형태,수익증권형
기초지수명,iSelect K-메디테크 지수(PR)
추적배수,일반 (1)
자산운용사,엔에이치아문디자산운용(주)
지정참가회사(AP),"NH투자증권, 유진투자증권, 메리츠증권, 하이투자증권, DB금융투자"
총보수(%),0.45
회계기간,"매년 1월 1일부터 12월 31일까지. 단, 최초 회계기간은 최초설정일로부터 당해연도 12월 31일까지"
과세유형,비과세
분배금 지급일,"1, 4, 7, 10월 마지막 영업일 및 회계기간 종료일(다만, 회계기간 종료일이 영업일이 아닌 경우 그 직전 영업일)"
홈페이지,https://www.nh-amundi.com/hanaroetf/
https://www.nh-amundi.com/hanaroetf/,https://www.nh-amundi.com/hanaroetf/
기초 시장,(국내) (코스피+코스닥) (-)
기초 자산,(주식) (업종섹터) / (-) (업종테마) / (-)
기본 정보,"국내 메디컬 산업과 관련된 의료용 소프트웨어, 진단 솔루션, 피부미용 및 치과용 의료기기, 의료소재, 의료로봇 등의 관련 사업을 영위하는 의료기기 관련 혁신기업들에 투자하는 ETF입니다. 이 ETF는 코스피, 코스닥시장에 상장된 국내 주식을 주된 투자대상자산으로 하며, iSelect K-메디테크 지수를 기초지수로 하여 1좌당 순자산가치 변동률을 기초지수와 유사하게 투자신탁재산을 운용함을 목적으로 합니다. NH투자증권이 산출, 발표하는 기초지수 iSelect K-메디테크 지수는 국내 코스피 및 코스닥 상장 종목 중 시가총액, 거래대금, 유동주식비율 등을 기준으로 한 필터요건을 거친 종목들 중 DART 사업보고서, 애널리스트 리포트 및 뉴스를 기반으로 NLP(Natural Language Processing) 기반의 키워드 빈도 활용방식 활용해 키워드 스코어 상위 종목 중 의료기기 관련 매출 발생 종목 선별, 키워드 상위 30종목을 1차 선별하고, 3개월, 6개월 매출액 모멘텀, 최근 3년 매출 성장률, 주당현금흐름대비 주가, 최근 9개월 주가 모멘텀으로 구성된 주도주 스코어를 바탕으로 종목별 투자 비중을 결정합니다."
투자유의사항,"이 ETF는 운용실적에 따라 손익이 결정되는 실적배당상품으로 예금자보호법에 따라 보호되지 아니하며, 원본이 보장되지 않습니다. 따라서, 투자원본의 전부 또는 일부 손실 위험이 존재하며 투자금액의 손실내지 감소의 위험은 전적으로 투자자가 부담합니다. 집합투자업자, 판매회사 등 어떠한 당사자도 투자손실에 대하여 책임을 지지 아니합니다. 이 ETF의 수익률은 보수 또는 비용 등 이 ETF의 순자산가치에 부의 영향을 미치는 다양한 이유로 인하여 기초지수 수익률과 괴리(추적오차)가 발생할 수 있습니다. 개인투자자는 보유 ETF를 거래소에서 매도하는 방법으로만 현금화가 가능하므로 보유수익증권을 판매회사 또는 지정참가회사에 환매 신청할 수 없으며, 거래소의 거래 상황에 따라 동 ETF의 순자산가치와 거래가격이 다르게 형성될 수 있습니다. 상품에 대한 자세한 내용은 집합투자업자 인터넷 홈페이지(http://www.hanaroetf.com) 또는 금융감독원 전자공시시스템의 투자설명서를 통해 확인하시기 바랍니다."
