항목,내용
한글명,WON 미국빌리어네어
영문명,WON US Billionaire
표준코드,KR7489290007
종목코드,489290
상장일,2024-09-03
펀드형태,수익증권형
기초지수명,Bloomberg US Billionaires Investment Select Index(PR)
추적배수,일반 (1)
자산운용사,우리자산운용 주식회사
지정참가회사(AP),"키움, 한국투자, 유진, 하나, 신한"
총보수(%),0.49
회계기간,"매년 1월 1일부터 12월 31일까지. 단, 최초 회계기간은 최초설정일로부터 당해연도 12월 31일까지"
과세유형,배당소득세(보유기간과세)
분배금 지급일,"매 1, 4, 7, 10월 마지막 영업일 및 회계기간 종료일(다만, 회계기간 종료일이 영업일이 아닌 경우 그 직전 영업일)"
홈페이지,www.wooriam.kr
www.wooriam.kr,www.wooriam.kr
기초 시장,(해외) (북미) (미국)
기초 자산,(주식) (전략) / (-) (전략테마) / (-)
기본 정보,"이 투자신탁은 주식을 법 시행령 제94조제2항제4호에서 규정하는 주된 투자대상자산으로 하며, 1좌당 순자산가치의 일간변동률을 “Bloomberg US Billionaires Investment Select Price Return Index(원화환산)”의 1배수와 유사하도록 투자신탁 재산을 운용함을 목적으로 하는 상장지수투자신탁입니다. 이 투자신탁은 환헤지를 하지 않으므로 환율 변동위험에 노출되며, 이 투자신탁의 1좌당 순자산가치는 기초지수의 원화환산 후 수익률에 연동하게 됩니다."
투자유의사항,"집합투자증권은 「예금자보호법」에 따라 보호되지 않는 실적배당상품으로 투자원금의 손실이 발생할 수 있으므로 투자에 신중을 기하여 주시기 바랍니다. 금융위원회가 투자설명서의 기재사항이 진실 또는 정확하다는 것을 인정하거나 그 증권의 가치를 보증 또는 승인하지 아니함을 유의하시기 바랍니다. 간이투자설명서보다 자세한 내용이 필요하시어 투자설명서의 교부를 요청하시면 귀하의 집합투자증권 매입 이전까지 교부하오니 참고하시기 바랍니다. 간이투자설명서는 증권신고서 효력발생일까지 기재사항 중 일부가 변경될 수 있으며, 개방형 집합투자증권인 경우 효력발생일 이후에도 변경될 수 있습니다. 이 집합투자증권의 투자위험등급을 확인하시고, 귀하의 투자 경력이나 투자성향에 적합한 상품인지 신중한 투자결정을 하시기 바랍니다. 증권신고서, 투자설명서상 기재된 투자전략에 따른 투자목적 또는 성과목표는 반드시 실현된다는 보장은 없습니다. 또한 과거의 투자실적이 장래에도 실현된다는 보장은 없습니다. 집합투자기구가 설정 후 1년(성과보수를 수취하거나, 고유재산 투자금이 일정 액수 이상인 집합투자기구의 경우 2년)이 되는 날에 설정액이 50억원 미만인 경우 소규모펀드로서 분산투자가 어려워 효율적인 자산운용이 곤란하거나 임의해지 될 수 있으니, 투자 시 소규모펀드 여부를 확인해야 하고 소규모펀드 해당여부는 금융투자협회, 판매회사, 자산운용사 홈페이지에서 확인할 수 있습니다. 이 투자신탁은 한국거래소에 상장되어 거래되는 상장지수집합투자기구로서 일정한 조건을 충족하지 못하는 경우 상장폐지 될 수 있으며, 이 경우 집합투자업자는 관련 규정에 의하여 이 투자신탁을 해지해야하므로 이로 인하여 예상하지 못한 손실이 발생할 위험이 있습니다."
