항목,내용
한글명,VITA 밸류알파액티브
영문명,VITA Value Alpha Active
표준코드,KR7452440001
종목코드,452440
상장일,2023-02-21
펀드형태,수익증권형
기초지수명,FnGuide 밸류알파지수
추적배수,일반 (1)
자산운용사,한국투자밸류자산운용(주)
지정참가회사(AP),"한국투자증권, 키움증권, NH투자증권"
총보수(%),0.6
회계기간,"매년 1월 1일부터 12월 31일까지. 단, 최초 회계기간은 최초설정일로부터 당해연도 12월 31일까지"
과세유형,배당소득세(보유기간과세)
분배금 지급일,"1, 4, 7, 10월 마지막 영업일 및 회계기간 종료일(다만, 회계기간 종료일이 영업일이 아닌 경우 그 직전 영업일)"
홈페이지,http://www.vitaetf.co.kr
http://www.vitaetf.co.kr,http://www.vitaetf.co.kr
기초 시장,(국내) (코스피+코스닥) (-)
기초 자산,(주식) (전략) / (-) (가치) / (-)
기본 정보,"이 투자신탁은 액티브상장지수펀드로 FnGuide에서 산출·발표하는 FnGuide 밸류알파지수를 비교지수로 하여 비교지수 대비 초과성과를 목표로 투자신탁재산을 운용하는 것을 목표로 하며, 주식 듀레이션 개념을 설정하여 듀레이션이 짧은 주식을 주된 투자대상으로 하고, 한국투자밸류자산운용의 내부 Bottom-Up 리서치 역량 등을 활용하여 포트폴리오를 구성할 계획입니다. ※ 그러나 상기의 투자목적이 반드시 달성된다는 보장은 없으며, 집합투자업자, 신탁업자, 판매회사 등 이 투자신탁과 관련된 어떠한 당사자도 투자원금의 보장 또는 투자목적의 달성을 보장하지 아니합니다."
투자유의사항,"- 액티브ETF 투자위험  이 집합투자기구는 유가증권시장 상장규정 제113조에 따른 액티브상장지수펀드로 상장지수펀드의 순자산가치의 변화가 가격 및 지수의 변화를 초과하도록 운용하는 것을 목표로 합니다. 즉, 이 투자신탁은 1좌당 순자산가치의 일간 변동률과 비교지수의 일간 변동률이 유사 하도록 추종하는 것을 그 목적으로 하는 기존의 상장지수펀드(이하”ETF”라 한다)와 달리 투자신탁재산의 운용방식을 비교지수 대비 초과성과를 달성하는 것을 목표로 하는 액티브ETF입니다. 따라서 이 투자신탁은 투자신탁을 운용하는 담당매니저의 재량으로 운용되는 투자신탁이며 비교지수의 성과와 다른 성과가 실현될 수 있습니다. - 상장폐지위험  유가증권시장 상장규정 제116조의 상장폐지기준에 해당되거나 공익과 투자자보호를 위하여 증권시장이 이 투자신탁의 수익증권 상장폐지가 필요하다고 인정하는 경우 이 투자신탁은 상장폐지 하여야 합니다. 투자자는 상장폐지 전에 매도 청산하거나, 상장폐지 시점의 NAV기준으로 분배받게 됩니다. - 개인수익자의 투자자금 회수 곤란 위험  개인수익자는 보유 수익증권을 증권시장에서 매도하는 방법으로만 현금화가 가능합니다. 즉, 개인투자자는 보유 수익증권을 판매회사 또는 지정참가회사에 환매신청할 수 없습니다. 이는 개인투자자가 부담하여야 할 과세표준을 확인할 수 없는 한계에서 기인한 것입니다. 따라서, 증권시장에서 이 투자신탁 수익증권의 거래가 부족하여 개인 수익자가 원하는 가격에 원하는 수량을 매도하지 못할 경우에는 그 개인수익자가 보유한 이 투자신탁 수익증권의 현금화가 어려워질 수도 있으며, 이로 인하여 기대하지 아니한 손실이 발생할 수도 있습니다. ※ 법인수익자의 경우 보유 수익증권을 증권시장에서 매도하거나 이 투자신탁 수익증권을 설정단위 또는 그 정배수로 판매회사 또는 지정참가회사에 환매 신청할 경우에는 판매회사 또는 지정참가회사에서 환매가 가능합니다. - 상관계수 위험  이 집합투자기구는 유가증권시장 상장 규정에 따라 ETF(상장일부터 1년이 경과하지 아니한 ETF는 제외)의 1좌당 순자산가치 의 일간변동률과 ETF 비교지수 일간변동률의 상관계수가 0.7 미만이 되어 3개월간 계속되는 경우 상장폐지 대상이 되므로 이에 해당하지 않도록 ETF와 비교지수의 상관계수를 관리할 예정입니다. -주식시장(종합주가지수) 수익률과의 괴리 가능성 이 투자신탁은 특정종목에 투자할 수 있는 운용전략을 보유하고 있고, 운용역의 판단 에 따라서 일부 투자기간에 대해서는 일부 업종 및 소수 종목 등에 집중적으로 투자할 수 있습니다. 그러므로 KOSPI의 업종 구성 및 종목 비중에서 차이가 존재하고, 운용과정에서 조건에 부합하는 종목 수에 따라 주식의 비중이 조절됩니다. 따라서, 시장국면 별로 KOSPI와의 수익률 괴리폭이 확대될 수 있습니다. -시장거래에 따른 순자산가치와의 괴리 위험 이 투자신탁은 한국거래소에 상장되어 거래되며 시장가격으로 유통시장을 통해 매매됩니다. 이 투자신탁의 시장 가격은 순자산가치(NAV) 및 유통시장의 수요와 공급에 따라 변동됩니다. 따라서, 이 투자신탁의 시장가격은 이 투자신탁에 수요와 공급으로 인해 NAV보다 높게 또는 낮게 형성될 수 있습니다. - 투자 의사를 결정하기 전에 반드시 자산운용사 홈페이지(http://www.vitaetf.co.kr) 또는 금융감독원 전자공시시스템의 투자설명서를 읽어 보시기 바랍니다."
