항목,내용
한글명,PLUS 신흥국MSCI인버스(합성 H)
영문명,PLUS MSCI EM Inverse (SYNTH H)
표준코드,KR7373530005
종목코드,373530
상장일,2020-12-16
펀드형태,수익증권형
기초지수명,MSCI EM Short Index
추적배수,1X 인버스 (-1)
자산운용사,한화자산운용
지정참가회사(AP),"NH투자증권, 키움증권, 미래에셋대우"
총보수(%),0.5
회계기간,"매년 1월1일 부터 12월31일 까지. 단, 최초 회계기간은 최초 설정일로부터 당해연도 12월31일까지"
과세유형,배당소득세(보유기간과세)
분배금 지급일,"1,4,7,10월의 마지막 영업일 및 회계기간 종료일 (다만, 회계기간 종료일이 영업일이 아닌 경우 그 직전 영업일)"
홈페이지,http://www.arirangetf.com
http://www.arirangetf.com,http://www.arirangetf.com
기초 시장,(해외) (신흥국) (-)
기초 자산,(주식) (시장대표) / (-) (-) / (-)
기본 정보,"- 이 투자신탁은 장외파생상품을 법시행령 제94조 제2항 제4호에서 규정하는 주된 투자대상자산으로 하며, 수익증권 1좌당 순자산가치의 일간 변동률을 MSCI(Morgan Stanly Capital International)가 산출해 발표하는 MSCI Emerging Markets Index의 일간 변동률의 음의 1배수와 유사하도록 운용함을 목적으로 합니다. - 이 투자신탁은 MSCI( Morgan Stanley Capital International 가 산출하여 공표하는 추적대상지수인 MSCI Emerging Markets Index 일간변동률의 -1 배의 성과를 추종할 수 있도록 장외파생상품에 투자신탁재산을 주로 투자합니다. 그리고 장외파생상품 거래에 따른 거래상대방 위험평가액이 이 투자신탁 자산총액의 5% 를 초과하지 아니하도록 담보설정 등을 함으로써 거래상대방의 신용위험을 일정 수준에서 제한할 예정입니다. - 추적대상지수를 추종하기 위해 필요하다고 판단되는 경우 집합투자증권에도 일부 투자할 수 있습니다"
투자유의사항,"- 이 투자신탁은 집합투자기구의 운용실적에 따라 손익이 결정되는 실적배당상품으로 예금자보호법에 따라 예금보험공사가 보호하지 아니하며 원본을 보장하지 않습니다. 따라서 투자원본의 전부 또는 일부에 대한 손실의 위험이 존재하며 투자금액의 손실 내지 감소의 위험은 전적으로 투자자가 부담하며, 집합투자업자나 판매회사 등 어떤 당사자도 투자손실에 대하여 책임을 지지 아니합니다. - 이 투자신탁은 MCSI Emerging Markets 지수의 일간수익률의 음(陰)의 1배 수익률을 추구합니다. 그러므로 이 ETF를 하루 이상 보유할 경우, 투자자의 투자결과는 매일매일의 수익률을 누적하여 결정되는데, 이 결과는 해당기간 동안의 기초지수 수익률을 단순히 -1배한 것과는 같을 수 없으며, 시장의 변동성이 클 경우 그 차이는 더욱 커지는 경향이 있습니다. - 이 투자신탁은 해외 주식 지수를 추종하며, 이에 따른 환율변동위험을 방지하기 위하여 환헷지를 실시함에도 불구하고, 급격한 환율변동에 따른 외화 손실이 발생할 수 있습니다. - 이 투자신탁은 추적대상 지수와 동일한 수익률을 실현함을 그 투자목적으로 하고 있으나, 일시적인 가격 변동, 투자신탁보수, 위탁매매수수료, 지수 사용료, 상장수수료 등 관련 비용의 지출 등 현실적 제한으로 인하여 추적대상 지수와 동일한 수익률이 실현되지 아니할 가능성이 있습니다. - 관련 규정에서 정하는 한도를 초과하여 추적오차가 발생하고 이것이 일정기간 이상 지속되는 경우, 기초지수를 산정할 수 없거나 이용할 수 없게 되는 경우, 기타 유가증권시장 상장규정에 따라 상장폐지가 필요하다고 인정되는 경우 상장이 폐지될 수 있습니다. - 이 투자신탁은 한국거래소에 상장되어 거래되는 상장지수투자신탁으로서 상장된 이후 유동성공급자가 시장거래 조성을 위한 노력 등의 업무를 수행하나 호가 공백이나 거래부진, 헷지수단이 한국과의 시차가 존재하는 시장에서 거래, 휴일이나 해외거래소의 시스템 문제 등의 사유로 투자신탁의 순자산가치인 기준가격과 시장수급의 변화로 인해 형성되는 시장거래가격이 서로 다르게 형성될 수 있으며, 또한 그로 인해 시장가격의 변동성이 증가될 위험이 있습니다. 예를 들어 신흥국 기업의 거래정지가 발생한 경우, 투자신탁 순자산가치보다 낮은 가격에 매도되거나, 높은 가격으로 매수될 수 있습니다. - 투자 의사를 결정하기 전에 반드시 자산운용사 홈페이지 (http://www.arirangetf.com/) 또는 금융감독원 전자공시시스템의 투자설명서를 읽어 보시기 바랍니다."
