항목,내용
한글명,ACE 중국과창판STAR50
영문명,ACE China STAR50
표준코드,KR7416090009
종목코드,416090
상장일,2022-01-13
펀드형태,수익증권형
기초지수명,STAR 50 Index(Price Return)
추적배수,일반 (1)
자산운용사,한국투자신탁운용
지정참가회사(AP),"한국투자증권, 미래에셋증권, 키움증권, NH투자증권"
총보수(%),0.5
회계기간,"투자신탁의 최초설정일로부터 2022년 12월 31일까지, 2023년 1월 1일 이후: 2023년 1월 1일부터 매1년간"
과세유형,배당소득세(보유기간과세)
분배금 지급일,"매 1,4,7,10월의 마지막영업일 및 투자신탁 회계기간 종료일, 단, 회계기간 종료일이 영업일이 아닐 경우 그 직전 영업일"
홈페이지,http://www.kindexetf.com
http://www.kindexetf.com,http://www.kindexetf.com
기초 시장,(해외) (아시아) (중국)
기초 자산,(주식) (시장대표) / (-) (-) / (-)
기본 정보,"이 투자신탁은 China Securities Index Co., Ltd가 발표하는 “SSE Science and Technology Innovation Board 50 Index(STAR50 Index)”를 기초지수로 하여 1좌당 순자산가치의 변동률을 기초지수와 유사하도록 투자신탁 재산을 운용함을 목적으로 합니다. · China Securities Index Co., Ltd가 발표하는 SSE Science and Technology Innovation Board 50 Index(STAR50 Index)는 중국 상해거래소 내에서 신성장/고도화 기술관련 혁신기업이 주로 상장하는 과학창업판 시장 시가총액 상위 50종목으로 구성된 지수입니다. 2019년 12월 31일 1,000pt를 기준으로 2020년 7월 22일 발표된 지수입니다. · 이 투자신탁은 환헤지를 실행하지 않을 계획이므로 환율변동 위험에 노출되어 있음에 유의하시기 바랍니다."
투자유의사항,"해외 특정국가(중국)의 주식에 주로 투자하기 때문에 특정국가(중국)의 시장, 정치 및 경제상황 등에 따른 위험에 더 많이 노출되어 있습니다. · 본 투자신탁은 SSE Science and Technology Innovation Board 50 Index(STAR50 Index)를 기초지수로 하며, 기초자산 관련 배당금이 포함되지 않은 지수임에 유의하시기 바랍니다. · 이 투자신탁의 수익률은 다양한 이유(투자신탁 운용과 관련된 제반 비용, 현금배당, 구성종목의 교체/비중변경 등)로 기초지수인 “SSE Science and Technology Innovation Board 50 Index(STAR50 Index)”의 수익률과 괴리(추적오차)가 발생할 수 있습니다. 이 경우 자산운용회사는 추적오차를 최소화하기 위하여 투자신탁 관련비용의 최소화, 추적오차를 감안한 편입 종목수 조정 등의 보완방안을 실행할 예정이나, 불가피하게 최소한의 추적오차가 발생할 가능성이 있음을 유의하셔야 합니다. · 상품에 대한 자세한 내용은 자산운용사 홈페이지(http://www.kindexetf.com/) 또는 금융감독원 전자공시시스템의 투자설명서를 통해 확인하시기 바랍니다."
