항목,내용
한글명,RISE 국채선물3년
영문명,RISE KTB 3Y Futures
표준코드,KR7432600005
종목코드,432600
상장일,2022-06-14
펀드형태,수익증권형
기초지수명,F-KTB 지수
추적배수,일반 (1)
자산운용사,케이비자산운용(주)
지정참가회사(AP),"NH투자증권, 메리츠증권, KB증권"
총보수(%),0.07
회계기간,"최초 회계기간: 최초설정일로부터 당해연도 12월 31일까지, 최초 회계기간 이후: 매 1년간"
과세유형,배당소득세(보유기간과세)
분배금 지급일,"회계기간 종료일(다만, 회계기간 종료일이 영업일이 아닌 경우 그 직전 영업일)"
홈페이지,http://www.kbstaretf.com
http://www.kbstaretf.com,http://www.kbstaretf.com
기초 시장,(국내) (주식외) (-)
기초 자산,(채권) (국공채) / (-) (중기) / (-)
기본 정보,"이 투자신탁은 한국거래소가 산출 및 발표하는 “국채선물지수(F-KTB Index)”를 기초지수로 하여 1좌당 순자산가치의 변동률을 기초지수의 변동률과 유사하도록 투자신탁재산을 운용하는 것을 목적으로 상장지수집합투자기구입니다.  국채선물지수는 한국거래소에 상장된 3년 국채선물의 최근월물을 기초자산으로 하여 한국거래소에서 산출하는 선물지수입니다.  ETF의 설정단위는 2,000좌이며, 현금설정 방식으로 이루어집니다. 한국거래소를 통하여 매매하는 경우에는 1주 단위로 거래할 수 있습니다."
투자유의사항,"채권 관련 파생상품, 채권 및 집합투자증권 등에 주로 투자함으로써 투자대상자산의 가격변동, 이자율 등 기타 거시경제지표의 변화에 따른 위험에 노출됩니다. 또한 신탁재산의 가치는 투자대상종목의 발행회사의 영업환경, 재무상황 및 신용상태의 악화에 따라 급격히 변동될 수 있습니다.  관련 규정에서 정하는 한도를 초과하여 추적오차가 발생하고 이것이 일정기간 이상 지속되는 경우, 기초지수를 산정할 수 없거나 이용할 수 없게 되는 경우, 기타 유가증권시장 상장규정 제 116조 상장폐지 기준에 해당하거나 공익과 투자자 보호를 위하여 증권시장이 이 투자신탁의 수익증권 폐지가 필요하다고 인정하는 경우 상장이 폐지될 수 있습니다. 상품에 대한 자세한 내용은 자산운용사 홈페이지(http://www.kstaretf.com) 또는 금융감독원 전자공시시스템의 투자설명서를 통해 확인하시기 바랍니다."
